mes,codigo_tienda,grupo,categoria,nombre_categoria,ventas_eur
2024-01-01,RN-SEV-ES07,D,alimentacion_hosteleria,Alimentación y Hostelería,2972.81
2024-01-01,RN-SEV-ES08,D,moda_belleza,Moda y Belleza,177545.94
2024-01-01,RN-SEV-ES08,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",39384.06
2024-01-01,RN-SEV-ES08,D,alimentacion_hosteleria,Alimentación y Hostelería,2758.42
2024-01-01,RN-SEV-ES09,D,moda_belleza,Moda y Belleza,162940.34
2024-01-01,RN-SEV-ES09,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",36144.18
2024-01-01,RN-SEV-ES09,D,alimentacion_hosteleria,Alimentación y Hostelería,2531.5
2024-01-01,RN-SEV-ES10,D,moda_belleza,Moda y Belleza,168785.8
2024-01-01,RN-SEV-ES10,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",37440.85
2024-01-01,RN-SEV-ES10,D,alimentacion_hosteleria,Alimentación y Hostelería,2622.32
2024-01-01,RN-SEV-ES11,D,moda_belleza,Moda y Belleza,166072.82
2024-01-01,RN-SEV-ES11,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",36839.04
2024-01-01,RN-SEV-ES11,D,alimentacion_hosteleria,Alimentación y Hostelería,2580.17
2024-01-01,RN-SEV-ES12,D,moda_belleza,Moda y Belleza,152144.03
2024-01-01,RN-SEV-ES12,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",33749.29
2024-01-01,RN-SEV-ES12,D,alimentacion_hosteleria,Alimentación y Hostelería,2363.77
2024-01-01,RN-SEV-GA01,D,moda_belleza,Moda y Belleza,677811.74
2024-01-01,RN-SEV-GA01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",1093017.91
2024-01-01,RN-SEV-GA01,D,alimentacion_hosteleria,Alimentación y Hostelería,161166.09
2024-01-01,RN-SEV-HI01,D,moda_belleza,Moda y Belleza,45967.92
2024-01-01,RN-SEV-HI01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",157030.96
2024-01-01,RN-SEV-HI01,D,alimentacion_hosteleria,Alimentación y Hostelería,306381.01
2024-01-01,RN-SEV-HI02,D,moda_belleza,Moda y Belleza,49512.73
2024-01-01,RN-SEV-HI02,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",169140.39
2024-01-01,RN-SEV-HI02,D,alimentacion_hosteleria,Alimentación y Hostelería,330007.57
2024-01-01,RN-SEV-HI03,D,moda_belleza,Moda y Belleza,43547.02
2024-01-01,RN-SEV-HI03,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",148760.95
2024-01-01,RN-SEV-HI03,D,alimentacion_hosteleria,Alimentación y Hostelería,290245.51
2024-01-01,RN-SEV-HI04,D,moda_belleza,Moda y Belleza,56607.92
2024-01-01,RN-SEV-HI04,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",193378.26
2024-01-01,RN-SEV-HI04,D,alimentacion_hosteleria,Alimentación y Hostelería,377297.74
2024-01-01,RN-VLC-CV01,C,moda_belleza,Moda y Belleza,6062.62
2024-01-01,RN-VLC-CV01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",12727.43
2024-01-01,RN-VLC-CV01,C,alimentacion_hosteleria,Alimentación y Hostelería,114966.41
2024-01-01,RN-VLC-CV02,C,moda_belleza,Moda y Belleza,6441.04
2024-01-01,RN-VLC-CV02,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",13521.85
2024-01-01,RN-VLC-CV02,C,alimentacion_hosteleria,Alimentación y Hostelería,122142.38
2024-01-01,RN-VLC-CV03,C,moda_belleza,Moda y Belleza,7035.58
2024-01-01,RN-VLC-CV03,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",14770.0
2024-01-01,RN-VLC-CV03,C,alimentacion_hosteleria,Alimentación y Hostelería,133416.85
2024-01-01,RN-VLC-CV04,C,moda_belleza,Moda y Belleza,5644.52
2024-01-01,RN-VLC-CV04,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",11849.7
2024-01-01,RN-VLC-CV04,C,alimentacion_hosteleria,Alimentación y Hostelería,107037.85
2024-01-01,RN-VLC-CV05,C,moda_belleza,Moda y Belleza,4912.52
2024-01-01,RN-VLC-CV05,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",10313.0
2024-01-01,RN-VLC-CV05,C,alimentacion_hosteleria,Alimentación y Hostelería,93156.88
2024-01-01,RN-VLC-CV06,C,moda_belleza,Moda y Belleza,7044.53
2024-01-01,RN-VLC-CV06,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",14788.78
2024-01-01,RN-VLC-CV06,C,alimentacion_hosteleria,Alimentación y Hostelería,133586.43
2024-01-01,RN-VLC-CV07,C,moda_belleza,Moda y Belleza,5843.48
2024-01-01,RN-VLC-CV07,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",12267.39
2024-01-01,RN-VLC-CV07,C,alimentacion_hosteleria,Alimentación y Hostelería,110810.89
2024-01-01,RN-VLC-CV08,C,moda_belleza,Moda y Belleza,5152.09
2024-01-01,RN-VLC-CV08,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",10815.93
2024-01-01,RN-VLC-CV08,C,alimentacion_hosteleria,Alimentación y Hostelería,97699.89
2024-01-01,RN-VLC-CV09,C,moda_belleza,Moda y Belleza,5379.26
2024-01-01,RN-VLC-CV09,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",11292.83
2024-01-01,RN-VLC-CV09,C,alimentacion_hosteleria,Alimentación y Hostelería,102007.68
2024-01-01,RN-VLC-ES01,C,moda_belleza,Moda y Belleza,191126.08
2024-01-01,RN-VLC-ES01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",30396.7
2024-01-01,RN-VLC-ES01,C,alimentacion_hosteleria,Alimentación y Hostelería,5814.47
2024-01-01,RN-VLC-ES02,C,moda_belleza,Moda y Belleza,140763.71
2024-01-01,RN-VLC-ES02,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",22387.07
2024-01-01,RN-VLC-ES02,C,alimentacion_hosteleria,Alimentación y Hostelería,4282.34
2024-01-01,RN-VLC-ES03,C,moda_belleza,Moda y Belleza,161221.04
2024-01-01,RN-VLC-ES03,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",25640.6
2024-01-01,RN-VLC-ES03,C,alimentacion_hosteleria,Alimentación y Hostelería,4904.69
2024-01-01,RN-VLC-ES04,C,moda_belleza,Moda y Belleza,177009.71
2024-01-01,RN-VLC-ES04,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",28151.63
2024-01-01,RN-VLC-ES04,C,alimentacion_hosteleria,Alimentación y Hostelería,5385.02
2024-01-01,RN-VLC-ES05,C,moda_belleza,Moda y Belleza,172327.92
2024-01-01,RN-VLC-ES05,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",27407.04
2024-01-01,RN-VLC-ES05,C,alimentacion_hosteleria,Alimentación y Hostelería,5242.59
2024-01-01,RN-VLC-ES06,C,moda_belleza,Moda y Belleza,139391.99
2024-01-01,RN-VLC-ES06,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",22168.91
2024-01-01,RN-VLC-ES06,C,alimentacion_hosteleria,Alimentación y Hostelería,4240.61
2024-01-01,RN-VLC-ES07,C,moda_belleza,Moda y Belleza,165499.5
2024-01-01,RN-VLC-ES07,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",26321.05
2024-01-01,RN-VLC-ES07,C,alimentacion_hosteleria,Alimentación y Hostelería,5034.85
2024-01-01,RN-VLC-ES08,C,moda_belleza,Moda y Belleza,193218.0
2024-01-01,RN-VLC-ES08,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",30729.4
2024-01-01,RN-VLC-ES08,C,alimentacion_hosteleria,Alimentación y Hostelería,5878.11
2024-01-01,RN-VLC-ES09,C,moda_belleza,Moda y Belleza,169816.84
2024-01-01,RN-VLC-ES09,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",27007.68
2024-01-01,RN-VLC-ES09,C,alimentacion_hosteleria,Alimentación y Hostelería,5166.2
2024-01-01,RN-VLC-ES10,C,moda_belleza,Moda y Belleza,150189.84
2024-01-01,RN-VLC-ES10,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",23886.2
2024-01-01,RN-VLC-ES10,C,alimentacion_hosteleria,Alimentación y Hostelería,4569.1
2024-01-01,RN-VLC-GA01,C,moda_belleza,Moda y Belleza,1115429.73
2024-01-01,RN-VLC-GA01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",1289606.36
2024-01-01,RN-VLC-GA01,C,alimentacion_hosteleria,Alimentación y Hostelería,519334.57
2024-01-01,RN-VLC-HI01,C,moda_belleza,Moda y Belleza,42207.91
2024-01-01,RN-VLC-HI01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",103376.31
2024-01-01,RN-VLC-HI01,C,alimentacion_hosteleria,Alimentación y Hostelería,550860.06
2024-01-01,RN-VLC-HI02,C,moda_belleza,Moda y Belleza,46003.13
2024-01-01,RN-VLC-HI02,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",112671.64
2024-01-01,RN-VLC-HI02,C,alimentacion_hosteleria,Alimentación y Hostelería,600391.94
2024-01-01,RN-VLC-HI03,C,moda_belleza,Moda y Belleza,47112.33
2024-01-01,RN-VLC-HI03,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",115388.32
2024-01-01,RN-VLC-HI03,C,alimentacion_hosteleria,Alimentación y Hostelería,614868.28
2024-01-01,RN-VLC-HI04,C,moda_belleza,Moda y Belleza,40825.11
2024-01-01,RN-VLC-HI04,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",99989.55
2024-01-01,RN-VLC-HI04,C,alimentacion_hosteleria,Alimentación y Hostelería,532813.05
2024-01-01,RN-VLC-HI05,C,moda_belleza,Moda y Belleza,43321.72
2024-01-01,RN-VLC-HI05,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",106104.3
2024-01-01,RN-VLC-HI05,C,alimentacion_hosteleria,Alimentación y Hostelería,565396.63
2024-01-01,RN-VLC-HI06,C,moda_belleza,Moda y Belleza,41337.48
2024-01-01,RN-VLC-HI06,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",101244.46
2024-01-01,RN-VLC-HI06,C,alimentacion_hosteleria,Alimentación y Hostelería,539500.1
2024-01-01,RN-VLC-HI07,C,moda_belleza,Moda y Belleza,33101.09
2024-01-01,RN-VLC-HI07,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",81071.75
2024-01-01,RN-VLC-HI07,C,alimentacion_hosteleria,Alimentación y Hostelería,432006.02
2024-02-01,RN-BCN-CV01,B,moda_belleza,Moda y Belleza,8786.61
2024-02-01,RN-BCN-CV01,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",19417.37
2024-02-01,RN-BCN-CV01,B,alimentacion_hosteleria,Alimentación y Hostelería,109190.72
2024-02-01,RN-BCN-CV02,B,moda_belleza,Moda y Belleza,9427.02
2024-02-01,RN-BCN-CV02,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",20832.59
2024-02-01,RN-BCN-CV02,B,alimentacion_hosteleria,Alimentación y Hostelería,117149.0
2024-02-01,RN-BCN-CV03,B,moda_belleza,Moda y Belleza,10393.63
2024-02-01,RN-BCN-CV03,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",22968.68
2024-02-01,RN-BCN-CV03,B,alimentacion_hosteleria,Alimentación y Hostelería,129161.03
2024-02-01,RN-BCN-CV04,B,moda_belleza,Moda y Belleza,7542.47
2024-02-01,RN-BCN-CV04,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",16667.96
2024-02-01,RN-BCN-CV04,B,alimentacion_hosteleria,Alimentación y Hostelería,93729.86
2024-02-01,RN-BCN-CV05,B,moda_belleza,Moda y Belleza,7778.59
2024-02-01,RN-BCN-CV05,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",17189.76
2024-02-01,RN-BCN-CV05,B,alimentacion_hosteleria,Alimentación y Hostelería,96664.12
2024-02-01,RN-BCN-CV06,B,moda_belleza,Moda y Belleza,8319.55
2024-02-01,RN-BCN-CV06,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",18385.21
2024-02-01,RN-BCN-CV06,B,alimentacion_hosteleria,Alimentación y Hostelería,103386.53
2024-02-01,RN-BCN-CV07,B,moda_belleza,Moda y Belleza,8519.39
2024-02-01,RN-BCN-CV07,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",18826.85
2024-02-01,RN-BCN-CV07,B,alimentacion_hosteleria,Alimentación y Hostelería,105870.01
2024-02-01,RN-BCN-CV08,B,moda_belleza,Moda y Belleza,8481.74
2024-02-01,RN-BCN-CV08,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",18743.63
2024-02-01,RN-BCN-CV08,B,alimentacion_hosteleria,Alimentación y Hostelería,105402.08
2024-02-01,RN-BCN-ES01,B,moda_belleza,Moda y Belleza,157965.18
2024-02-01,RN-BCN-ES01,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",26445.78
2024-02-01,RN-BCN-ES01,B,alimentacion_hosteleria,Alimentación y Hostelería,3149.24
2024-02-01,RN-BCN-ES02,B,moda_belleza,Moda y Belleza,179036.35
2024-02-01,RN-BCN-ES02,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",29973.41
2024-02-01,RN-BCN-ES02,B,alimentacion_hosteleria,Alimentación y Hostelería,3569.32
2024-02-01,RN-BCN-ES03,B,moda_belleza,Moda y Belleza,183844.45
2024-02-01,RN-BCN-ES03,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",30778.36
2024-02-01,RN-BCN-ES03,B,alimentacion_hosteleria,Alimentación y Hostelería,3665.17
2024-02-01,RN-BCN-ES04,B,moda_belleza,Moda y Belleza,178431.34
2024-02-01,RN-BCN-ES04,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",29872.12
2024-02-01,RN-BCN-ES04,B,alimentacion_hosteleria,Alimentación y Hostelería,3557.26
2024-02-01,RN-BCN-ES05,B,moda_belleza,Moda y Belleza,183877.82
2024-02-01,RN-BCN-ES05,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",30783.95
2024-02-01,RN-BCN-ES05,B,alimentacion_hosteleria,Alimentación y Hostelería,3665.84
2024-02-01,RN-BCN-ES06,B,moda_belleza,Moda y Belleza,186392.74
2024-02-01,RN-BCN-ES06,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",31204.98
2024-02-01,RN-BCN-ES06,B,alimentacion_hosteleria,Alimentación y Hostelería,3715.98
2024-02-01,RN-BCN-ES07,B,moda_belleza,Moda y Belleza,185860.51
2024-02-01,RN-BCN-ES07,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",31115.88
2024-02-01,RN-BCN-ES07,B,alimentacion_hosteleria,Alimentación y Hostelería,3705.37
2024-02-01,RN-BCN-ES08,B,moda_belleza,Moda y Belleza,145606.56
2024-02-01,RN-BCN-ES08,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",24376.76
2024-02-01,RN-BCN-ES08,B,alimentacion_hosteleria,Alimentación y Hostelería,2902.85
2024-02-01,RN-BCN-ES09,B,moda_belleza,Moda y Belleza,186523.13
2024-02-01,RN-BCN-ES09,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",31226.81
2024-02-01,RN-BCN-ES09,B,alimentacion_hosteleria,Alimentación y Hostelería,3718.58
2024-02-01,RN-BCN-ES10,B,moda_belleza,Moda y Belleza,173201.36
2024-02-01,RN-BCN-ES10,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",28996.54
2024-02-01,RN-BCN-ES10,B,alimentacion_hosteleria,Alimentación y Hostelería,3452.99
2024-02-01,RN-BCN-ES11,B,moda_belleza,Moda y Belleza,185869.26
2024-02-01,RN-BCN-ES11,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",31117.34
2024-02-01,RN-BCN-ES11,B,alimentacion_hosteleria,Alimentación y Hostelería,3705.54
2024-02-01,RN-BCN-ES12,B,moda_belleza,Moda y Belleza,161290.15
2024-02-01,RN-BCN-ES12,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",27002.43
2024-02-01,RN-BCN-ES12,B,alimentacion_hosteleria,Alimentación y Hostelería,3215.52
2024-02-01,RN-BCN-ES13,B,moda_belleza,Moda y Belleza,186718.53
2024-02-01,RN-BCN-ES13,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",31259.53
2024-02-01,RN-BCN-ES13,B,alimentacion_hosteleria,Alimentación y Hostelería,3722.47
2024-02-01,RN-BCN-ES14,B,moda_belleza,Moda y Belleza,207184.51
2024-02-01,RN-BCN-ES14,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",34685.84
2024-02-01,RN-BCN-ES14,B,alimentacion_hosteleria,Alimentación y Hostelería,4130.49
2024-02-01,RN-BCN-GA01,B,moda_belleza,Moda y Belleza,1229666.6
2024-02-01,RN-BCN-GA01,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",1496548.38
2024-02-01,RN-BCN-GA01,B,alimentacion_hosteleria,Alimentación y Hostelería,375185.59
2024-02-01,RN-BCN-GA02,B,moda_belleza,Moda y Belleza,1432988.18
2024-02-01,RN-BCN-GA02,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",1743998.04
2024-02-01,RN-BCN-GA02,B,alimentacion_hosteleria,Alimentación y Hostelería,437221.36
2024-02-01,RN-BCN-HI01,B,moda_belleza,Moda y Belleza,46558.9
2024-02-01,RN-BCN-HI01,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",120037.91
2024-02-01,RN-BCN-HI01,B,alimentacion_hosteleria,Alimentación y Hostelería,398202.49
2024-02-01,RN-BCN-HI02,B,moda_belleza,Moda y Belleza,69516.75
2024-02-01,RN-BCN-HI02,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",179227.7
2024-02-01,RN-BCN-HI02,B,alimentacion_hosteleria,Alimentación y Hostelería,594553.17
2024-02-01,RN-BCN-HI03,B,moda_belleza,Moda y Belleza,46688.9
2024-02-01,RN-BCN-HI03,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",120373.07
2024-02-01,RN-BCN-HI03,B,alimentacion_hosteleria,Alimentación y Hostelería,399314.33
2024-02-01,RN-BCN-HI04,B,moda_belleza,Moda y Belleza,59201.79
2024-02-01,RN-BCN-HI04,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",152633.74
2024-02-01,RN-BCN-HI04,B,alimentacion_hosteleria,Alimentación y Hostelería,506332.85
2024-02-01,RN-BIO-CV01,E,moda_belleza,Moda y Belleza,8786.95
2024-02-01,RN-BIO-CV01,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",23359.29
2024-02-01,RN-BIO-CV01,E,alimentacion_hosteleria,Alimentación y Hostelería,118021.2
2024-02-01,RN-BIO-CV02,E,moda_belleza,Moda y Belleza,8601.38
2024-02-01,RN-BIO-CV02,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",22865.96
2024-02-01,RN-BIO-CV02,E,alimentacion_hosteleria,Alimentación y Hostelería,115528.68
2024-02-01,RN-BIO-CV03,E,moda_belleza,Moda y Belleza,8179.77
2024-02-01,RN-BIO-CV03,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",21745.17
2024-02-01,RN-BIO-CV03,E,alimentacion_hosteleria,Alimentación y Hostelería,109865.96
2024-02-01,RN-BIO-CV04,E,moda_belleza,Moda y Belleza,9096.96
2024-02-01,RN-BIO-CV04,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",24183.43
2024-02-01,RN-BIO-CV04,E,alimentacion_hosteleria,Alimentación y Hostelería,122185.07
2024-02-01,RN-BIO-ES01,E,moda_belleza,Moda y Belleza,158043.16
2024-02-01,RN-BIO-ES01,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",31829.02
2024-02-01,RN-BIO-ES01,E,alimentacion_hosteleria,Alimentación y Hostelería,3405.47
2024-02-01,RN-BIO-ES02,E,moda_belleza,Moda y Belleza,144356.53
2024-02-01,RN-BIO-ES02,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",29072.61
2024-02-01,RN-BIO-ES02,E,alimentacion_hosteleria,Alimentación y Hostelería,3110.56
2024-02-01,RN-BIO-ES03,E,moda_belleza,Moda y Belleza,208581.91
2024-02-01,RN-BIO-ES03,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",42007.25
2024-02-01,RN-BIO-ES03,E,alimentacion_hosteleria,Alimentación y Hostelería,4494.47
2024-02-01,RN-BIO-ES04,E,moda_belleza,Moda y Belleza,187956.57
2024-02-01,RN-BIO-ES04,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",37853.42
2024-02-01,RN-BIO-ES04,E,alimentacion_hosteleria,Alimentación y Hostelería,4050.04
2024-02-01,RN-BIO-ES05,E,moda_belleza,Moda y Belleza,179568.21
2024-02-01,RN-BIO-ES05,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",36164.05
2024-02-01,RN-BIO-ES05,E,alimentacion_hosteleria,Alimentación y Hostelería,3869.29
2024-02-01,RN-BIO-ES06,E,moda_belleza,Moda y Belleza,208233.0
2024-02-01,RN-BIO-ES06,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",41936.98
2024-02-01,RN-BIO-ES06,E,alimentacion_hosteleria,Alimentación y Hostelería,4486.95
2024-02-01,RN-BIO-ES07,E,moda_belleza,Moda y Belleza,178498.61
2024-02-01,RN-BIO-ES07,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",35948.64
2024-02-01,RN-BIO-ES07,E,alimentacion_hosteleria,Alimentación y Hostelería,3846.24
2024-02-01,RN-BIO-GA01,E,moda_belleza,Moda y Belleza,820374.27
2024-02-01,RN-BIO-GA01,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",1201069.28
2024-02-01,RN-BIO-GA01,E,alimentacion_hosteleria,Alimentación y Hostelería,270538.05
2024-02-01,RN-BIO-HI01,E,moda_belleza,Moda y Belleza,53337.27
2024-02-01,RN-BIO-HI01,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",165424.23
2024-02-01,RN-BIO-HI01,E,alimentacion_hosteleria,Alimentación y Hostelería,493048.46
2024-02-01,RN-BIO-HI02,E,moda_belleza,Moda y Belleza,42148.63
2024-02-01,RN-BIO-HI02,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",130722.92
2024-02-01,RN-BIO-HI02,E,alimentacion_hosteleria,Alimentación y Hostelería,389620.87
2024-02-01,RN-MAD-CV01,A,moda_belleza,Moda y Belleza,8860.88
2024-02-01,RN-MAD-CV01,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",17430.91
2024-02-01,RN-MAD-CV01,A,alimentacion_hosteleria,Alimentación y Hostelería,106183.97
2024-02-01,RN-MAD-CV02,A,moda_belleza,Moda y Belleza,9569.47
2024-02-01,RN-MAD-CV02,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",18824.85
2024-02-01,RN-MAD-CV02,A,alimentacion_hosteleria,Alimentación y Hostelería,114675.39
2024-02-01,RN-MAD-CV03,A,moda_belleza,Moda y Belleza,8810.86
2024-02-01,RN-MAD-CV03,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",17332.53
2024-02-01,RN-MAD-CV03,A,alimentacion_hosteleria,Alimentación y Hostelería,105584.62
2024-02-01,RN-MAD-CV04,A,moda_belleza,Moda y Belleza,10397.58
2024-02-01,RN-MAD-CV04,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",20453.87
2024-02-01,RN-MAD-CV04,A,alimentacion_hosteleria,Alimentación y Hostelería,124598.95
2024-02-01,RN-MAD-CV05,A,moda_belleza,Moda y Belleza,7828.88
2024-02-01,RN-MAD-CV05,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",15400.79
2024-02-01,RN-MAD-CV05,A,alimentacion_hosteleria,Alimentación y Hostelería,93817.04
2024-02-01,RN-MAD-CV06,A,moda_belleza,Moda y Belleza,9035.69
2024-02-01,RN-MAD-CV06,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",17774.81
2024-02-01,RN-MAD-CV06,A,alimentacion_hosteleria,Alimentación y Hostelería,108278.89
2024-02-01,RN-MAD-CV07,A,moda_belleza,Moda y Belleza,8579.5
2024-02-01,RN-MAD-CV07,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",16877.39
2024-02-01,RN-MAD-CV07,A,alimentacion_hosteleria,Alimentación y Hostelería,102812.06
2024-02-01,RN-MAD-CV08,A,moda_belleza,Moda y Belleza,10417.87
2024-02-01,RN-MAD-CV08,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",20493.8
2024-02-01,RN-MAD-CV08,A,alimentacion_hosteleria,Alimentación y Hostelería,124842.14
2024-02-01,RN-MAD-CV09,A,moda_belleza,Moda y Belleza,10647.22
2024-02-01,RN-MAD-CV09,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",20944.96
2024-02-01,RN-MAD-CV09,A,alimentacion_hosteleria,Alimentación y Hostelería,127590.5
