fecha,grupo,pedidos,ventas_eur,ventas_moda_belleza_eur,ventas_hogar_electronica_eur,ventas_alimentacion_hosteleria_eur,ticket_medio_eur,pct_recogida_en_tienda
2024-03-10,E,711,46398.36,21210.68,23066.61,2121.07,65.26,0.399
2024-03-11,A,3368,219480.42,109958.38,100795.18,8726.86,65.17,0.287
2024-03-11,B,2849,171482.88,82456.76,81550.64,7475.48,60.19,0.228
2024-03-11,C,1087,68574.01,30375.07,29914.84,8284.11,63.09,0.239
2024-03-11,D,627,40990.82,18626.62,19790.78,2573.41,65.38,0.326
2024-03-11,E,819,47264.55,21606.65,23497.23,2160.67,57.71,0.441
2024-03-12,A,3342,229006.06,114730.67,105169.78,9105.61,68.52,0.287
2024-03-12,B,2042,141896.31,68230.19,67480.41,6185.7,69.49,0.255
2024-03-12,C,1103,66563.48,29484.5,29037.76,8041.23,60.35,0.284
2024-03-12,D,768,46410.77,21089.5,22407.59,2913.68,60.43,0.28
2024-03-12,E,914,58882.27,26917.61,29272.9,2691.76,64.42,0.412
2024-03-13,A,4045,279829.24,140192.78,128510.05,11126.41,69.18,0.277
2024-03-13,B,2326,157875.41,75913.67,75079.46,6882.28,67.87,0.273
2024-03-13,C,962,62752.09,27796.23,27375.07,7580.79,65.23,0.277
2024-03-13,D,514,31006.28,14089.55,14970.15,1946.58,60.32,0.301
2024-03-13,E,1076,60862.67,27822.94,30257.44,2782.29,56.56,0.442
2024-03-14,A,3302,199991.68,100194.64,91845.09,7951.96,60.57,0.286
2024-03-14,B,1477,89268.94,42924.56,42452.86,3891.51,60.44,0.275
2024-03-14,C,992,59747.14,26465.17,26064.19,7217.77,60.23,0.261
2024-03-14,D,650,39482.2,17941.09,19062.41,2478.7,60.74,0.217
2024-03-14,E,944,56724.68,25931.28,28200.27,2593.13,60.09,0.418
2024-03-15,A,3642,220494.57,110466.46,101260.93,8767.18,60.54,0.301
2024-03-15,B,1841,120771.29,58072.32,57434.16,5264.8,65.6,0.239
2024-03-15,C,828,52949.35,23454.07,23098.71,6396.57,63.95,0.274
2024-03-15,D,416,28808.08,13090.67,13908.83,1808.58,69.25,0.332
2024-03-15,E,696,43123.12,19713.42,21438.35,1971.34,61.96,0.419
2024-03-16,A,3446,222214.98,111328.38,102051.01,8835.59,64.48,0.291
2024-03-16,B,2340,135543.19,65175.32,64459.11,5908.75,57.92,0.258
2024-03-16,C,805,50292.34,22277.14,21939.61,6075.58,62.47,0.308
2024-03-16,D,596,37557.24,17066.37,18133.02,2357.85,63.02,0.288
2024-03-16,E,725,48269.99,22066.28,23997.08,2206.63,66.58,0.394
2024-03-17,A,3615,226144.11,113296.85,103855.44,8991.81,62.56,0.256
2024-03-17,B,2283,145434.27,69931.41,69162.93,6339.94,63.7,0.256
2024-03-17,C,804,55273.54,24483.58,24112.62,6677.34,68.75,0.281
2024-03-17,D,675,38582.36,17532.19,18627.96,2422.21,57.16,0.265
2024-03-17,E,1027,62305.84,28482.67,30974.9,2848.27,60.67,0.372
2024-03-18,A,3825,242794.52,121638.61,111502.06,9653.86,63.48,0.286
2024-03-18,B,2302,133562.0,64222.68,63516.93,5822.39,58.02,0.29
2024-03-18,C,946,55668.75,24658.64,24285.03,6725.08,58.85,0.259
2024-03-18,D,668,41388.22,18807.2,19982.66,2598.36,61.96,0.285
2024-03-18,E,1058,62693.46,28659.87,31167.61,2865.99,59.26,0.411
2024-03-19,A,4487,281926.34,141243.42,129473.13,11209.79,62.83,0.318
2024-03-19,B,2641,167993.37,80778.85,79891.17,7323.36,63.61,0.252
2024-03-19,C,1000,61472.47,27229.42,26816.85,7426.2,61.47,0.265
2024-03-19,D,833,44975.38,20437.24,21714.57,2823.57,53.99,0.252
2024-03-19,E,1085,64495.41,29483.62,32063.43,2948.36,59.44,0.431
2024-03-20,A,3830,222735.77,111589.29,102290.19,8856.29,58.16,0.249
2024-03-20,B,2150,144863.64,69657.02,68891.56,6315.06,67.38,0.305
2024-03-20,C,986,59358.41,26292.99,25894.61,7170.82,60.2,0.268
2024-03-20,D,745,42339.28,19239.37,20441.83,2658.07,56.83,0.291
2024-03-20,E,1076,65711.07,30039.35,32667.79,3003.93,61.07,0.425
2024-03-21,A,3786,235332.79,117900.33,108075.3,9357.17,62.16,0.279
2024-03-21,B,2071,128437.2,61758.44,61079.78,5598.98,62.02,0.277
2024-03-21,C,1415,69131.31,30621.92,30157.95,8351.43,48.86,0.316
2024-03-21,D,567,37210.13,16908.64,17965.43,2336.06,65.63,0.306
2024-03-21,E,767,45837.78,20954.41,22787.92,2095.44,59.76,0.424
2024-03-22,A,4089,273968.71,137256.69,125818.63,10893.39,67.0,0.289
2024-03-22,B,1939,132575.08,63748.12,63047.6,5779.36,68.37,0.253
2024-03-22,C,941,61192.8,27105.54,26694.85,7392.42,65.03,0.209
2024-03-22,D,606,37138.71,16876.19,17930.95,2331.58,61.28,0.288
2024-03-22,E,822,48415.93,22133.0,24069.64,2213.3,58.9,0.392
2024-03-23,A,3905,225104.46,112775.99,103377.99,8950.48,57.65,0.25
2024-03-23,B,2122,115580.75,55576.48,54965.75,5038.53,54.47,0.302
2024-03-23,C,1060,62657.48,27754.32,27333.8,7569.36,59.11,0.259
2024-03-23,D,658,42066.13,19115.25,20309.95,2640.92,63.93,0.277
2024-03-23,E,833,53607.67,24506.36,26650.67,2450.64,64.35,0.38
2024-03-24,A,4247,252201.98,126351.69,115822.38,10027.91,59.38,0.298
2024-03-24,B,1983,117904.63,56693.9,56070.89,5139.83,59.46,0.311
2024-03-24,C,862,54160.93,23990.75,23627.25,6542.93,62.83,0.29
2024-03-24,D,579,36979.59,16803.88,17854.12,2321.59,63.87,0.247
2024-03-24,E,785,49444.62,22603.26,24581.04,2260.33,62.99,0.434
2024-03-25,A,4517,286290.4,143429.78,131477.3,11383.32,63.38,0.3
2024-03-25,B,1995,128930.26,61995.53,61314.26,5620.47,64.63,0.287
2024-03-25,C,1016,69922.86,30972.54,30503.26,8447.06,68.82,0.338
2024-03-25,D,736,48146.17,21878.08,23245.46,3022.63,65.42,0.268
2024-03-25,E,962,57967.45,26499.41,28818.1,2649.94,60.26,0.407
2024-03-26,A,3902,247262.8,123877.19,113554.09,9831.52,63.37,0.26
2024-03-26,B,2785,168775.51,81154.93,80263.12,7357.45,60.6,0.286
2024-03-26,C,1150,69020.19,30572.7,30109.48,8338.01,60.02,0.251
2024-03-26,D,613,39236.23,17829.32,18943.65,2463.26,64.01,0.325
2024-03-26,E,879,52013.24,23777.48,25858.01,2377.75,59.17,0.437
2024-03-27,A,3868,245957.4,123223.19,112954.59,9779.62,63.59,0.292
2024-03-27,B,2092,134607.03,64725.18,64013.91,5867.94,64.34,0.23
2024-03-27,C,964,57047.19,25269.23,24886.36,6891.61,59.18,0.309
2024-03-27,D,756,46954.9,21336.76,22670.31,2947.84,62.11,0.273
2024-03-27,E,947,61736.92,28222.59,30692.07,2822.26,65.19,0.463
2024-03-28,A,4298,275660.26,138104.15,126595.47,10960.65,64.14,0.298
2024-03-28,B,2194,133838.97,64355.86,63648.65,5834.46,61.0,0.283
2024-03-28,C,1283,78211.97,34644.23,34119.31,9448.43,60.96,0.297
2024-03-28,D,632,41923.4,19050.4,20241.04,2631.96,66.33,0.278
2024-03-28,E,1024,64936.16,29685.1,32282.55,2968.51,63.41,0.423
2024-03-29,A,3233,217500.71,108966.56,99886.01,8648.14,67.28,0.25
2024-03-29,B,2165,130192.19,62602.32,61914.38,5675.48,60.13,0.245
2024-03-29,C,965,64509.22,28574.55,28141.6,7793.06,66.85,0.239
2024-03-29,D,615,37480.0,17031.27,18095.72,2353.0,60.94,0.284
2024-03-29,E,800,48381.27,22117.15,24052.4,2211.72,60.48,0.403
2024-03-30,A,4154,228081.17,114267.3,104745.03,9068.83,54.91,0.234
2024-03-30,B,1835,116000.88,55778.5,55165.54,5056.84,63.22,0.297
2024-03-30,C,1091,69124.09,30618.72,30154.8,8350.56,63.36,0.3
2024-03-30,D,708,42501.17,19312.94,20520.0,2668.23,60.03,0.29
2024-03-30,E,928,59018.98,26980.11,29340.86,2698.01,63.6,0.456
2024-03-31,A,3663,232709.56,116586.1,106870.59,9252.87,63.53,0.299
2024-03-31,B,2196,143627.99,69062.86,68303.93,6261.19,65.4,0.268
2024-03-31,C,949,54816.29,24281.04,23913.15,6622.1,57.76,0.274
2024-03-31,D,613,42461.1,19294.73,20500.65,2665.72,69.27,0.291
2024-03-31,E,801,54160.67,24759.16,26925.59,2475.92,67.62,0.355
2024-04-01,A,4999,310977.36,155797.8,142814.65,12364.9,62.21,0.269
2024-04-01,B,3126,193176.01,92887.8,91867.06,8421.15,61.8,0.253
2024-04-01,C,982,61462.74,27225.11,26812.6,7425.03,62.59,0.273
2024-04-01,D,549,32981.33,14987.03,15923.72,2070.58,60.08,0.291
2024-04-01,E,778,44734.72,20450.16,22239.55,2045.02,57.5,0.409
2024-04-02,A,4784,300417.45,150507.35,137965.07,11945.03,62.8,0.207
2024-04-02,B,2726,170887.33,82170.39,81267.42,7449.51,62.69,0.304
2024-04-02,C,962,61164.27,27092.9,26682.4,7388.97,63.58,0.287
2024-04-02,D,855,48144.73,21877.43,23244.77,3022.54,56.31,0.25
2024-04-02,E,1038,59092.86,27013.88,29377.59,2701.39,56.93,0.404
2024-04-03,A,3766,236454.71,118462.4,108590.53,9401.78,62.79,0.296
2024-04-03,B,2085,134708.82,64774.12,64062.32,5872.38,64.61,0.278
2024-04-03,C,1348,83742.14,37093.83,36531.8,10116.5,62.12,0.301
2024-04-03,D,962,57567.69,26159.31,27794.27,3614.12,59.84,0.316
2024-04-03,E,806,51393.99,23494.39,25550.15,2349.44,63.76,0.376
2024-04-04,A,4472,252622.24,126562.24,116015.38,10044.62,56.49,0.259
2024-04-04,B,2630,177202.39,85206.96,84270.62,7724.81,67.38,0.289
2024-04-04,C,1143,69078.07,30598.34,30134.73,8345.0,60.44,0.356
2024-04-04,D,817,46523.83,21140.87,22462.18,2920.78,56.94,0.247
2024-04-04,E,1113,65943.68,30145.68,32783.43,3014.57,59.25,0.382
2024-04-05,A,3969,256553.57,128531.81,117820.83,10200.94,64.64,0.282
2024-04-05,B,2469,139465.4,67061.3,66324.36,6079.73,56.49,0.296
2024-04-05,C,1110,63895.51,28302.71,27873.88,7718.92,57.56,0.276
2024-04-05,D,705,43143.69,19604.91,20830.21,2708.57,61.2,0.271
2024-04-05,E,883,51258.4,23432.41,25482.75,2343.24,58.05,0.428
2024-04-06,A,4097,247722.09,124107.29,113765.02,9849.79,60.46,0.277
2024-04-06,B,2545,143252.68,68882.4,68125.45,6244.83,56.29,0.322
2024-04-06,C,997,59090.62,26174.37,25777.79,7138.46,59.27,0.273
2024-04-06,D,666,39380.12,17894.7,19013.12,2472.29,59.13,0.289
2024-04-06,E,705,47319.94,21631.97,23524.77,2163.2,67.12,0.316
2024-04-07,A,3751,238587.35,119530.84,109569.94,9486.57,63.61,0.295
2024-04-07,B,2068,136184.44,65483.67,64764.07,5936.71,65.85,0.265
2024-04-07,C,1030,64063.44,28377.09,27947.14,7739.21,62.2,0.302
2024-04-07,D,514,34645.47,15743.23,16727.19,2175.05,67.4,0.286
2024-04-07,E,836,54328.96,24836.1,27009.25,2483.61,64.99,0.397
2024-04-08,A,4336,252696.91,126599.65,116049.68,10047.59,58.28,0.333
2024-04-08,B,3239,178635.85,85896.23,84952.32,7787.3,55.15,0.269
2024-04-08,C,1034,63183.29,27987.23,27563.18,7632.88,61.11,0.256
2024-04-08,D,666,40350.35,18335.58,19481.56,2533.21,60.59,0.31
2024-04-08,E,876,52875.93,24171.86,26286.89,2417.19,60.36,0.476
2024-04-09,A,3832,245370.86,122929.33,112685.22,9756.3,64.03,0.32
2024-04-09,B,2323,138797.13,66739.97,66006.56,6050.6,59.75,0.299
2024-04-09,C,1561,95654.78,42370.57,41728.6,11555.61,61.28,0.296
2024-04-09,D,780,44814.28,20364.04,21636.79,2813.45,57.45,0.336
2024-04-09,E,1289,69995.4,31997.89,34797.71,3199.79,54.3,0.404
2024-04-10,A,4626,252682.8,126592.58,116043.19,10047.03,54.62,0.278
2024-04-10,B,2578,149590.34,71929.83,71139.39,6521.11,58.03,0.291
2024-04-10,C,1479,81952.29,36301.02,35751.0,9900.28,55.41,0.279
2024-04-10,D,675,43828.35,19916.02,21160.77,2751.56,64.93,0.31
2024-04-10,E,1098,64983.67,29706.82,32306.17,2970.68,59.18,0.424
2024-04-11,A,3363,241911.15,121196.04,111096.37,9618.73,71.93,0.306
2024-04-11,B,2206,133339.34,64115.62,63411.05,5812.68,60.44,0.282
2024-04-11,C,1045,59379.44,26302.3,25903.78,7173.36,56.82,0.326
2024-04-11,D,627,40739.42,18512.38,19669.41,2557.63,64.98,0.265
2024-04-11,E,1135,69911.17,31959.39,34755.84,3195.94,61.6,0.424
2024-04-12,A,4432,257835.39,129173.99,118409.49,10251.9,58.18,0.323
2024-04-12,B,2332,139071.95,66872.11,66137.25,6062.58,59.64,0.262
2024-04-12,C,1124,67335.26,29826.36,29374.44,8134.46,59.91,0.295
2024-04-12,D,743,38272.55,17391.41,18478.38,2402.76,51.51,0.332
2024-04-12,E,701,46077.87,21064.17,22907.29,2106.42,65.73,0.366
2024-04-13,A,3149,215935.7,108182.5,99167.29,8585.91,68.57,0.25
2024-04-13,B,2265,138997.95,66836.53,66102.06,6059.36,61.37,0.241
2024-04-13,C,913,58725.15,26012.48,25618.35,7094.31,64.32,0.23
2024-04-13,D,810,49686.52,22578.03,23989.16,3119.33,61.34,0.342
2024-04-13,E,891,54359.8,24850.19,27024.59,2485.02,61.01,0.402
2024-04-14,A,3750,224444.66,112445.44,103074.99,8924.24,59.85,0.268
2024-04-14,B,2084,135407.52,65110.09,64394.59,5902.84,64.97,0.266
2024-04-14,C,743,48584.46,21520.63,21194.56,5869.26,65.39,0.266
2024-04-14,D,549,34749.88,15790.68,16777.6,2181.61,63.3,0.313
2024-04-14,E,866,55469.19,25357.34,27576.11,2535.73,64.05,0.421
2024-04-15,A,4488,297715.4,149153.64,136724.17,11837.59,66.34,0.294
2024-04-15,B,2036,131572.28,63265.93,62570.7,5735.65,64.62,0.245
2024-04-15,C,1158,66176.32,29313.0,28868.87,7994.46,57.15,0.28
2024-04-15,D,764,43965.96,19978.55,21227.21,2760.2,57.55,0.317
2024-04-15,E,916,62596.09,28615.36,31119.2,2861.54,68.34,0.38
2024-04-16,A,4300,263259.92,131891.65,120900.68,10467.59,61.22,0.29
2024-04-16,B,2306,152192.29,73180.97,72376.78,6634.54,66.0,0.275
2024-04-16,C,1194,77385.34,34278.07,33758.71,9348.56,64.81,0.218
2024-04-16,D,758,39991.14,18172.36,19308.13,2510.65,52.76,0.279
2024-04-16,E,974,63428.05,28995.68,31532.8,2899.57,65.12,0.441
2024-04-17,A,4583,294341.27,147463.22,135174.62,11703.43,64.22,0.245
2024-04-17,B,2418,145316.43,69874.74,69106.89,6334.8,60.1,0.267
2024-04-17,C,1343,80251.34,35547.58,35008.98,9694.79,59.76,0.28
2024-04-17,D,606,39662.92,18023.21,19149.66,2490.05,65.45,0.281
2024-04-17,E,890,61119.16,27940.19,30384.96,2794.02,68.67,0.439
2024-04-18,A,3638,216691.62,108561.21,99514.44,8615.97,59.56,0.278
2024-04-18,B,2442,157027.4,75505.91,74676.17,6845.32,64.3,0.301
2024-04-18,C,1096,66949.42,29655.45,29206.12,8087.85,61.09,0.288
2024-04-18,D,599,38677.88,17575.6,18674.08,2428.21,64.57,0.284
2024-04-18,E,995,69268.24,31665.48,34436.21,3166.55,69.62,0.383
2024-04-19,A,3865,235171.04,117819.29,108001.02,9350.74,60.85,0.238
2024-04-19,B,2215,138591.86,66641.27,65908.94,6041.65,62.57,0.298
2024-04-19,C,1028,65577.98,29047.96,28607.84,7922.17,63.79,0.288
2024-04-19,D,559,33857.31,15385.08,16346.65,2125.57,60.57,0.26
2024-04-19,E,953,59179.51,27053.49,29420.67,2705.35,62.1,0.379
2024-04-20,A,3809,222200.75,111321.25,102044.48,8835.02,58.34,0.302
2024-04-20,B,2483,156016.65,75019.9,74195.5,6801.25,62.83,0.33
2024-04-20,C,1081,69221.39,30661.83,30197.25,8362.32,64.03,0.257
2024-04-20,D,609,39972.94,18164.09,19299.34,2509.51,65.64,0.29
2024-04-20,E,971,58903.81,26927.46,29283.61,2692.75,60.66,0.383
2024-04-21,A,3492,223409.28,111926.72,102599.49,8883.07,63.98,0.292
2024-04-21,B,2265,151861.91,73022.11,72219.67,6620.14,67.05,0.261
2024-04-21,C,966,59819.39,26497.18,26095.71,7226.5,61.92,0.259
2024-04-21,D,789,41326.1,18778.98,19952.66,2594.46,52.38,0.269
2024-04-21,E,752,45554.63,20824.97,22647.16,2082.5,60.58,0.456
2024-04-22,A,3798,242250.9,121366.25,111252.4,9632.24,63.78,0.276
2024-04-22,B,2391,158970.05,76440.02,75600.02,6930.0,66.49,0.296
2024-04-22,C,1132,69364.39,30725.17,30259.64,8379.59,61.28,0.286
2024-04-22,D,610,39082.3,17759.37,18869.33,2453.6,64.07,0.302
2024-04-22,E,1050,60925.01,27851.43,30288.43,2785.14,58.02,0.393
2024-04-23,A,3897,250838.22,125668.45,115196.08,9973.69,64.37,0.299
2024-04-23,B,2630,163407.82,78573.9,77710.45,7123.46,62.13,0.316
2024-04-23,C,1135,71612.53,31720.99,31240.37,8651.18,63.09,0.312
2024-04-23,D,677,44069.25,20025.49,21277.08,2766.68,65.09,0.241
2024-04-23,E,1048,58836.3,26896.6,29250.05,2689.66,56.14,0.381
2024-04-24,A,4337,263583.55,132053.79,121049.3,10480.46,60.78,0.28
2024-04-24,B,2827,168628.07,81084.04,80193.01,7351.03,59.65,0.206
2024-04-24,C,1460,87531.08,38772.16,38184.7,10574.22,59.95,0.364
2024-04-24,D,838,44277.69,20120.2,21377.72,2779.77,52.84,0.275
2024-04-24,E,1036,63832.06,29180.37,31733.65,2918.04,61.61,0.432
2024-04-25,A,4503,294332.91,147459.03,135170.78,11703.1,65.36,0.259
2024-04-25,B,2252,150589.44,72410.25,71614.53,6564.67,66.87,0.287
2024-04-25,C,1067,66882.52,29625.81,29176.94,8079.77,62.68,0.308
2024-04-25,D,782,46277.67,21029.02,22343.33,2905.32,59.18,0.302
2024-04-25,E,1068,66602.93,30447.05,33111.17,3044.71,62.36,0.408
2024-04-26,A,4005,230847.56,115653.25,106015.48,9178.83,57.64,0.302
2024-04-26,B,2218,159031.54,76469.59,75629.26,6932.68,71.7,0.27
2024-04-26,C,621,42732.39,18928.44,18641.65,5162.3,68.81,0.218
2024-04-26,D,604,39299.96,17858.28,18974.42,2467.26,65.07,0.322
2024-04-26,E,858,54691.29,25001.73,27189.38,2500.17,63.74,0.411
2024-04-27,A,3919,223781.16,112113.02,102770.27,8897.86,57.1,0.277
2024-04-27,B,2301,139406.04,67032.76,66296.14,6077.15,60.58,0.28
2024-04-27,C,968,62680.39,27764.47,27343.8,7572.13,64.75,0.279
2024-04-27,D,692,40878.04,18575.37,19736.33,2566.33,59.07,0.286
2024-04-27,E,832,55968.19,25585.46,27824.19,2558.55,67.27,0.406
2024-04-28,A,4022,235651.93,118060.21,108221.86,9369.86,58.59,0.276
2024-04-28,B,2714,141250.82,67919.81,67173.44,6157.57,52.05,0.282
2024-04-28,C,1029,62987.67,27900.58,27477.84,7609.25,61.21,0.264
2024-04-28,D,641,40161.24,18249.65,19390.26,2521.33,62.65,0.272
2024-04-28,E,805,48582.0,22208.91,24152.19,2220.89,60.35,0.416
2024-04-29,A,4452,278844.4,139699.38,128057.76,11087.25,62.63,0.278
2024-04-29,B,2535,159881.8,76878.43,76033.62,6969.75,63.07,0.297
2024-04-29,C,1100,59290.97,26263.11,25865.19,7162.67,53.9,0.333
2024-04-29,D,704,43965.03,19978.13,21226.76,2760.14,62.45,0.276
2024-04-29,E,992,61273.1,28010.56,30461.49,2801.06,61.77,0.422
2024-04-30,A,4159,252326.42,126414.03,115879.53,10032.86,60.67,0.222
2024-04-30,B,2466,153883.07,73993.97,73180.85,6708.24,62.4,0.27
2024-04-30,C,1226,70761.03,31343.81,30868.91,8548.31,57.72,0.243
2024-04-30,D,661,42164.18,19159.81,20357.29,2647.08,63.79,0.253
2024-04-30,E,772,50039.1,22875.02,24876.58,2287.5,64.82,0.457
2024-05-01,A,5021,254945.61,127726.23,117082.38,10137.0,50.78,0.285
2024-05-01,B,2939,176531.58,84884.41,83951.61,7695.56,60.07,0.367
2024-05-01,C,1081,63769.16,28246.74,27818.76,7703.66,58.99,0.309
2024-05-01,D,732,43342.85,19695.4,20926.37,2721.08,59.21,0.277
2024-05-01,E,1062,67364.59,30795.24,33489.82,3079.52,63.43,0.356
2024-05-02,A,4518,295941.83,148265.09,135909.67,11767.07,65.5,0.278
2024-05-02,B,2039,131839.0,63394.18,62697.54,5747.27,64.66,0.225
2024-05-02,C,1205,83555.0,37010.94,36450.17,10093.89,69.34,0.332
2024-05-02,D,730,42102.3,19131.69,20327.42,2643.19,57.67,0.271
2024-05-02,E,819,51270.07,23437.75,25488.55,2343.77,62.6,0.403
2024-05-03,A,3364,221294.71,110867.33,101628.38,8798.99,65.78,0.293
2024-05-03,B,2112,125906.32,60541.48,59876.19,5488.65,59.61,0.298
2024-05-03,C,874,58250.87,25802.4,25411.46,7037.02,66.65,0.286
2024-05-03,D,673,40305.95,18315.41,19460.12,2530.42,59.89,0.212
2024-05-03,E,981,60608.01,27706.52,30130.84,2770.65,61.78,0.401
2024-05-04,A,4051,259588.18,130052.13,119214.45,10321.6,64.08,0.312
2024-05-04,B,1686,97639.93,46949.71,46433.78,4256.43,57.91,0.27
2024-05-04,C,1159,72610.26,32162.93,31675.61,8771.71,62.65,0.319
2024-05-04,D,641,40984.32,18623.67,19787.65,2573.01,63.94,0.276
2024-05-04,E,782,47465.77,21698.64,23597.27,2169.86,60.7,0.469
2024-05-05,A,4168,230257.16,115357.46,105744.34,9155.35,55.24,0.253
2024-05-05,B,2651,156616.47,75308.32,74480.75,6827.4,59.08,0.226
2024-05-05,C,930,61925.59,27430.13,27014.52,7480.94,66.59,0.249
2024-05-05,D,624,38146.61,17334.18,18417.57,2394.85,61.13,0.276
2024-05-05,E,1031,63546.81,29049.97,31591.84,2905.0,61.64,0.451
2024-05-06,A,4473,285417.12,142992.27,131076.25,11348.59,63.81,0.264
2024-05-06,B,2547,151659.3,72924.68,72123.31,6611.3,59.54,0.252
2024-05-06,C,1201,78027.98,34562.73,34039.05,9426.2,64.97,0.295
2024-05-06,D,620,41309.85,18771.59,19944.81,2593.44,66.63,0.304
2024-05-06,E,982,60263.95,27549.23,29959.79,2754.92,61.37,0.425
2024-05-07,A,4201,259075.54,129795.3,118979.03,10301.21,61.67,0.265
2024-05-07,B,2569,156372.02,75190.77,74364.5,6816.75,60.87,0.307
2024-05-07,C,1187,68746.94,30451.67,29990.28,8305.0,57.92,0.283
2024-05-07,D,674,45291.1,20580.71,21867.01,2843.39,67.2,0.272
2024-05-07,E,889,58815.97,26887.3,29239.94,2688.73,66.16,0.418
2024-05-08,A,4013,232146.39,116303.96,106611.96,9230.47,57.85,0.229
2024-05-08,B,2202,145482.13,69954.42,69185.69,6342.02,66.07,0.247
2024-05-08,C,1168,68337.78,30270.43,29811.79,8255.57,58.51,0.287
2024-05-08,D,700,43724.05,19868.62,21110.41,2745.01,62.46,0.252
2024-05-08,E,971,59718.55,27299.91,29688.65,2729.99,61.5,0.382
2024-05-09,A,3669,232231.07,116346.38,106650.85,9233.84,63.3,0.277
2024-05-09,B,2486,150987.37,72601.59,71803.77,6582.01,60.74,0.221
2024-05-09,C,1114,74519.19,33008.5,32508.37,9002.32,66.89,0.255
2024-05-09,D,655,37854.51,17201.45,18276.54,2376.52,57.79,0.251
2024-05-09,E,843,49620.99,22683.88,24668.72,2268.39,58.86,0.456
2024-05-10,A,3482,228131.22,114292.38,104768.02,9070.82,65.52,0.309
2024-05-10,B,2012,125001.06,60106.19,59445.68,5449.19,62.13,0.311
2024-05-10,C,788,49281.51,21829.39,21498.64,5953.47,62.54,0.309
2024-05-10,D,637,37919.28,17230.88,18307.81,2380.58,59.53,0.278
2024-05-10,E,963,54066.98,24716.34,26879.01,2471.63,56.14,0.407
2024-05-11,A,3503,232517.6,116489.93,106782.44,9245.23,66.38,0.274
2024-05-11,B,2267,137472.72,66103.13,65376.72,5992.87,60.64,0.266
2024-05-11,C,1129,66078.78,29269.79,28826.31,7982.67,58.53,0.291
2024-05-11,D,646,37653.89,17110.29,18179.68,2363.92,58.29,0.256
2024-05-11,E,799,48880.52,22345.38,24300.6,2234.54,61.18,0.48
2024-05-12,A,3785,257886.69,129199.69,118433.05,10253.94,68.13,0.26
2024-05-12,B,2115,134520.48,64683.56,63972.75,5864.17,63.6,0.259
2024-05-12,C,876,57030.76,25261.95,24879.19,6889.62,65.1,0.265
2024-05-12,D,658,41338.65,18784.68,19958.72,2595.25,62.82,0.318
2024-05-12,E,864,52579.34,24036.27,26139.44,2403.63,60.86,0.408
2024-05-13,A,3939,248971.71,124733.34,114338.9,9899.47,63.21,0.227
2024-05-13,B,2908,168038.15,80800.38,79912.46,7325.31,57.78,0.354
2024-05-13,C,1246,76640.52,33948.15,33433.78,9258.59,61.51,0.276
2024-05-13,D,780,52997.53,24082.58,25587.75,3327.2,67.95,0.292
2024-05-13,E,775,50909.26,23272.8,25309.18,2327.28,65.69,0.455
2024-05-14,A,3780,248447.56,124470.74,114098.18,9878.63,65.73,0.306
2024-05-14,B,2319,159395.54,76644.62,75802.37,6948.55,68.73,0.272
2024-05-14,C,1071,68429.06,30310.86,29851.6,8266.6,63.89,0.293
2024-05-14,D,784,47982.8,21803.84,23166.59,3012.37,61.2,0.315
2024-05-14,E,835,52421.24,23963.99,26060.84,2396.4,62.78,0.409
2024-05-15,A,4463,277052.66,138801.73,127234.92,11016.01,62.08,0.257
2024-05-15,B,2402,156587.16,75294.22,74466.81,6826.12,65.19,0.272
2024-05-15,C,1222,77172.64,34183.86,33665.92,9322.87,63.15,0.224
2024-05-15,D,545,36721.29,16686.5,17729.41,2305.37,67.38,0.311
2024-05-15,E,887,58413.96,26703.52,29040.08,2670.35,65.86,0.443
2024-05-16,A,4851,289337.52,144956.37,132876.67,11504.47,59.64,0.283
2024-05-16,B,2219,146540.44,70463.3,69688.98,6388.16,66.04,0.3
2024-05-16,C,1052,72758.44,32228.57,31740.26,8789.61,69.16,0.237
2024-05-16,D,596,39395.01,17901.47,19020.31,2473.23,66.1,0.251
2024-05-16,E,830,50346.76,23015.66,25029.53,2301.57,60.66,0.367
2024-05-17,A,3650,230785.13,115621.98,105986.81,9176.35,63.23,0.234
2024-05-17,B,1795,111017.05,53382.04,52795.43,4839.58,61.85,0.243
2024-05-17,C,823,55115.77,24413.7,24043.79,6658.28,66.97,0.345
2024-05-17,D,587,38866.34,17661.24,18765.06,2440.04,66.21,0.357
2024-05-17,E,756,45377.06,20743.8,22558.88,2074.38,60.02,0.366
2024-05-18,A,3403,205671.17,103040.03,94453.36,8177.78,60.44,0.335
2024-05-18,B,2263,141683.42,68127.82,67379.17,6176.42,62.61,0.272
2024-05-18,C,826,48930.26,21673.81,21345.42,5911.04,59.24,0.301
