mes,matricula,grupo,tipo,km,km_en_vacio,litros,coste_eur,co2e_kg
2025-03-01,RN-MAD-F013,A,furgoneta,2363.4,425.4,229.5,325.83,614.9
2025-04-01,RN-MAD-F013,A,furgoneta,2497.1,449.5,242.4,344.27,649.8
2025-05-01,RN-MAD-F013,A,furgoneta,2215.1,398.7,215.1,305.39,576.4
2025-06-01,RN-MAD-F013,A,furgoneta,2230.9,401.6,216.6,307.57,580.5
2025-07-01,RN-MAD-F013,A,furgoneta,2379.7,428.3,231.0,328.08,619.2
2025-08-01,RN-MAD-F013,A,furgoneta,2125.5,382.6,206.4,293.04,553.1
2025-09-01,RN-MAD-F013,A,furgoneta,2377.9,428.0,230.9,327.84,618.7
2025-10-01,RN-MAD-F013,A,furgoneta,2130.6,383.5,206.9,293.74,554.4
2025-11-01,RN-MAD-F013,A,furgoneta,1971.2,354.8,191.4,271.76,512.9
2025-12-01,RN-MAD-F013,A,furgoneta,2299.2,413.9,223.2,316.98,598.3
2024-01-01,RN-MAD-F014,A,furgoneta,1665.6,299.8,163.5,232.1,438.1
2024-02-01,RN-MAD-F014,A,furgoneta,1962.5,353.3,192.6,273.48,516.1
2024-03-01,RN-MAD-F014,A,furgoneta,1963.5,353.4,192.7,273.62,516.4
2024-04-01,RN-MAD-F014,A,furgoneta,2148.4,386.7,210.8,299.38,565.0
2024-05-01,RN-MAD-F014,A,furgoneta,1928.8,347.2,189.3,268.79,507.3
2024-06-01,RN-MAD-F014,A,furgoneta,2108.6,379.5,206.9,293.83,554.6
2024-07-01,RN-MAD-F014,A,furgoneta,2509.6,451.7,246.3,349.72,660.0
2024-08-01,RN-MAD-F014,A,furgoneta,2089.3,376.1,205.0,291.14,549.5
2024-09-01,RN-MAD-F014,A,furgoneta,2125.1,382.5,208.5,296.13,558.9
2024-10-01,RN-MAD-F014,A,furgoneta,2286.3,411.5,224.4,318.61,601.3
2024-11-01,RN-MAD-F014,A,furgoneta,1952.1,351.4,191.6,272.02,513.4
2024-12-01,RN-MAD-F014,A,furgoneta,2788.4,501.9,273.6,388.57,733.4
2025-01-01,RN-MAD-F014,A,furgoneta,1915.4,344.8,188.0,266.92,503.8
2025-02-01,RN-MAD-F014,A,furgoneta,1848.4,332.7,181.4,257.58,486.1
2025-03-01,RN-MAD-F014,A,furgoneta,2011.9,362.1,197.4,280.37,529.1
2025-04-01,RN-MAD-F014,A,furgoneta,2260.5,406.9,221.8,315.0,594.5
2025-05-01,RN-MAD-F014,A,furgoneta,2146.1,386.3,210.6,299.06,564.4
2025-06-01,RN-MAD-F014,A,furgoneta,2191.2,394.4,215.0,305.35,576.3
2025-07-01,RN-MAD-F014,A,furgoneta,2268.7,408.4,222.6,316.14,596.7
2025-08-01,RN-MAD-F014,A,furgoneta,2017.9,363.2,198.0,281.2,530.7
2025-09-01,RN-MAD-F014,A,furgoneta,2069.7,372.6,203.1,288.42,544.3
2025-10-01,RN-MAD-F014,A,furgoneta,1954.6,351.8,191.8,272.37,514.1
2025-11-01,RN-MAD-F014,A,furgoneta,2038.8,367.0,200.1,284.11,536.2
2025-12-01,RN-MAD-F014,A,furgoneta,2568.2,462.3,252.0,357.88,675.4
2024-01-01,RN-MAD-F015,A,furgoneta,1937.2,348.7,184.0,261.32,493.2
2024-02-01,RN-MAD-F015,A,furgoneta,2061.1,371.0,195.8,278.04,524.7
2024-03-01,RN-MAD-F015,A,furgoneta,2057.2,370.3,195.4,277.51,523.8
2024-04-01,RN-MAD-F015,A,furgoneta,2138.3,384.9,203.1,288.46,544.4
2024-05-01,RN-MAD-F015,A,furgoneta,2257.8,406.4,214.5,304.57,574.8
2024-06-01,RN-MAD-F015,A,furgoneta,2158.9,388.6,205.1,291.24,549.7
2024-07-01,RN-MAD-F015,A,furgoneta,2535.0,456.3,240.8,341.97,645.4
2024-08-01,RN-MAD-F015,A,furgoneta,2200.2,396.0,209.0,296.8,560.2
2024-09-01,RN-MAD-F015,A,furgoneta,2090.9,376.4,198.6,282.06,532.3
2024-10-01,RN-MAD-F015,A,furgoneta,2067.2,372.1,196.4,278.87,526.3
2024-11-01,RN-MAD-F015,A,furgoneta,2172.4,391.0,206.4,293.06,553.1
2024-12-01,RN-MAD-F015,A,furgoneta,2483.8,447.1,236.0,335.06,632.4
2025-01-01,RN-MAD-F015,A,furgoneta,1756.2,316.1,166.8,236.91,447.1
2025-02-01,RN-MAD-F015,A,furgoneta,2100.6,378.1,199.6,283.38,534.8
2025-03-01,RN-MAD-F015,A,furgoneta,1977.6,356.0,187.9,266.77,503.5
2025-04-01,RN-MAD-F015,A,furgoneta,2140.4,385.3,203.3,288.74,545.0
2025-05-01,RN-MAD-F015,A,furgoneta,1805.3,324.9,171.5,243.53,459.6
2025-06-01,RN-MAD-F015,A,furgoneta,2216.4,398.9,210.6,298.99,564.3
2025-07-01,RN-MAD-F015,A,furgoneta,2200.1,396.0,209.0,296.79,560.1
2025-08-01,RN-MAD-F015,A,furgoneta,2078.3,374.1,197.4,280.36,529.1
2025-09-01,RN-MAD-F015,A,furgoneta,2009.6,361.7,190.9,271.1,511.6
2025-10-01,RN-MAD-F015,A,furgoneta,1940.1,349.2,184.3,261.72,493.9
2025-11-01,RN-MAD-F015,A,furgoneta,2052.3,369.4,195.0,276.85,522.5
2025-12-01,RN-MAD-F015,A,furgoneta,2684.0,483.1,255.0,362.07,683.3
2024-01-01,RN-MAD-F016,A,furgoneta,1894.0,340.9,183.9,261.12,492.8
2024-02-01,RN-MAD-F016,A,furgoneta,2091.6,376.5,203.1,288.37,544.2
2024-03-01,RN-MAD-F016,A,furgoneta,2154.6,387.8,209.2,297.05,560.6
2024-04-01,RN-MAD-F016,A,furgoneta,2208.8,397.6,214.5,304.53,574.7
2024-05-01,RN-MAD-F016,A,furgoneta,2152.7,387.5,209.0,296.78,560.1
2024-06-01,RN-MAD-F016,A,furgoneta,2374.4,427.4,230.5,327.36,617.8
2024-07-01,RN-MAD-F016,A,furgoneta,2022.5,364.1,196.4,278.84,526.3
2024-08-01,RN-MAD-F016,A,furgoneta,1956.5,352.2,190.0,269.74,509.1
2024-09-01,RN-MAD-F016,A,furgoneta,2060.5,370.9,200.1,284.08,536.2
2024-10-01,RN-MAD-F016,A,furgoneta,2295.5,413.2,222.9,316.47,597.3
2024-11-01,RN-MAD-F016,A,furgoneta,1998.3,359.7,194.0,275.5,520.0
2024-12-01,RN-MAD-F016,A,furgoneta,2597.9,467.6,252.2,358.17,676.0
2025-01-01,RN-MAD-F016,A,furgoneta,2098.9,377.8,203.8,289.37,546.1
2025-02-01,RN-MAD-F016,A,furgoneta,2071.5,372.9,201.1,285.6,539.0
2025-03-01,RN-MAD-F016,A,furgoneta,2013.5,362.4,195.5,277.6,523.9
2025-04-01,RN-MAD-F016,A,furgoneta,2296.4,413.3,223.0,316.59,597.5
2025-05-01,RN-MAD-F016,A,furgoneta,2345.6,422.2,227.7,323.38,610.3
2025-06-01,RN-MAD-F016,A,furgoneta,2130.8,383.5,206.9,293.77,554.4
2025-07-01,RN-MAD-F016,A,furgoneta,2572.7,463.1,249.8,354.7,669.4
2025-08-01,RN-MAD-F016,A,furgoneta,2197.3,395.5,213.3,302.94,571.7
2025-09-01,RN-MAD-F016,A,furgoneta,2192.6,394.7,212.9,302.3,570.5
2025-10-01,RN-MAD-F016,A,furgoneta,2178.0,392.0,211.5,300.27,566.7
2025-11-01,RN-MAD-F016,A,furgoneta,2161.5,389.1,209.9,298.01,562.4
2025-12-01,RN-MAD-F016,A,furgoneta,2484.2,447.2,241.2,342.49,646.4
2024-01-01,RN-MAD-F017,A,furgoneta,2012.6,362.3,195.4,277.47,523.7
2024-02-01,RN-MAD-F017,A,furgoneta,1980.4,356.5,192.3,273.03,515.3
2024-03-01,RN-MAD-F017,A,furgoneta,2028.1,365.1,196.9,279.61,527.7
2024-04-01,RN-MAD-F017,A,furgoneta,2397.9,431.6,232.8,330.59,623.9
2024-05-01,RN-MAD-F017,A,furgoneta,2176.9,391.8,211.4,300.12,566.4
2024-06-01,RN-MAD-F017,A,furgoneta,2340.7,421.3,227.3,322.71,609.1
2024-07-01,RN-MAD-F017,A,furgoneta,2493.9,448.9,242.1,343.83,648.9
2024-08-01,RN-MAD-F017,A,furgoneta,1949.8,351.0,189.3,268.81,507.3
2024-09-01,RN-MAD-F017,A,furgoneta,2305.3,415.0,223.8,317.83,599.9
2024-10-01,RN-MAD-F017,A,furgoneta,2230.0,401.4,216.5,307.44,580.2
2024-11-01,RN-MAD-F017,A,furgoneta,2027.4,364.9,196.8,279.52,527.5
2024-12-01,RN-MAD-F017,A,furgoneta,2849.4,512.9,276.7,392.85,741.4
2025-01-01,RN-MAD-F017,A,furgoneta,2061.4,371.0,200.1,284.2,536.4
2025-02-01,RN-MAD-F017,A,furgoneta,1966.3,353.9,190.9,271.09,511.6
2025-03-01,RN-MAD-F017,A,furgoneta,2350.3,423.1,228.2,324.03,611.5
2025-04-01,RN-MAD-F017,A,furgoneta,2087.4,375.7,202.7,287.78,543.1
2025-05-01,RN-MAD-F017,A,furgoneta,2215.7,398.8,215.1,305.47,576.5
2025-06-01,RN-MAD-F017,A,furgoneta,2127.5,382.9,206.6,293.31,553.6
2025-07-01,RN-MAD-F017,A,furgoneta,2450.3,441.0,237.9,337.81,637.6
2025-08-01,RN-MAD-F017,A,furgoneta,2009.1,361.6,195.1,277.0,522.8
2025-09-01,RN-MAD-F017,A,furgoneta,2221.6,399.9,215.7,306.28,578.1
2025-10-01,RN-MAD-F017,A,furgoneta,2279.7,410.3,221.3,314.29,593.2
2025-11-01,RN-MAD-F017,A,furgoneta,1990.3,358.3,193.2,274.4,517.9
2025-12-01,RN-MAD-F017,A,furgoneta,2452.9,441.5,238.2,338.18,638.3
2024-01-01,RN-MAD-F018,A,furgoneta,1950.7,351.1,195.5,277.62,524.0
2024-02-01,RN-MAD-F018,A,furgoneta,2032.6,365.9,203.7,289.28,546.0
2024-03-01,RN-MAD-F018,A,furgoneta,2013.9,362.5,201.8,286.61,540.9
2024-04-01,RN-MAD-F018,A,furgoneta,2076.2,373.7,208.1,295.48,557.7
2024-05-01,RN-MAD-F018,A,furgoneta,2288.0,411.8,229.3,325.62,614.6
2024-06-01,RN-MAD-F018,A,furgoneta,2640.5,475.3,264.6,375.8,709.3
2024-07-01,RN-MAD-F018,A,furgoneta,2284.6,411.2,229.0,325.14,613.6
2024-08-01,RN-MAD-F018,A,furgoneta,1821.8,327.9,182.6,259.27,489.3
2024-09-01,RN-MAD-F018,A,furgoneta,2087.4,375.7,209.2,297.08,560.7
2024-10-01,RN-MAD-F018,A,furgoneta,2440.3,439.3,244.6,347.3,655.5
2024-11-01,RN-MAD-F018,A,furgoneta,2107.9,379.4,211.3,299.99,566.2
2024-12-01,RN-MAD-F018,A,furgoneta,2562.4,461.2,256.8,364.69,688.3
2025-01-01,RN-MAD-F018,A,furgoneta,1923.2,346.2,192.8,273.71,516.6
2025-02-01,RN-MAD-F018,A,furgoneta,2064.6,371.6,206.9,293.83,554.6
2025-03-01,RN-MAD-F018,A,furgoneta,2055.7,370.0,206.0,292.56,552.2
2025-04-01,RN-MAD-F018,A,furgoneta,2030.1,365.4,203.5,288.92,545.3
2025-05-01,RN-MAD-F018,A,furgoneta,2052.0,369.4,205.7,292.04,551.2
2025-06-01,RN-MAD-F018,A,furgoneta,2191.5,394.5,219.6,311.9,588.6
2025-07-01,RN-MAD-F018,A,furgoneta,2124.0,382.3,212.9,302.29,570.5
2025-08-01,RN-MAD-F018,A,furgoneta,2106.3,379.1,211.1,299.77,565.8
2025-09-01,RN-MAD-F018,A,furgoneta,2191.6,394.5,219.6,311.9,588.7
2025-10-01,RN-MAD-F018,A,furgoneta,2152.2,387.4,215.7,306.3,578.1
2025-11-01,RN-MAD-F018,A,furgoneta,2149.8,387.0,215.5,305.96,577.5
2025-12-01,RN-MAD-F018,A,furgoneta,2463.5,443.4,246.9,350.61,661.7
2024-01-01,RN-MAD-F019,A,furgoneta,2000.6,360.1,190.1,269.88,509.4
2024-02-01,RN-MAD-F019,A,furgoneta,1790.6,322.3,170.1,241.56,455.9
2024-03-01,RN-MAD-F019,A,furgoneta,2156.3,388.1,204.8,290.88,549.0
2024-04-01,RN-MAD-F019,A,furgoneta,1979.0,356.2,188.0,266.97,503.9
2024-05-01,RN-MAD-F019,A,furgoneta,2289.4,412.1,217.5,308.84,582.9
2024-06-01,RN-MAD-F019,A,furgoneta,2387.3,429.7,226.8,322.05,607.8
2024-07-01,RN-MAD-F019,A,furgoneta,2367.9,426.2,224.9,319.42,602.9
2024-08-01,RN-MAD-F019,A,furgoneta,2021.5,363.9,192.0,272.7,514.7
2024-09-01,RN-MAD-F019,A,furgoneta,2138.0,384.8,203.1,288.42,544.3
2024-10-01,RN-MAD-F019,A,furgoneta,2124.5,382.4,201.8,286.6,540.9
2024-11-01,RN-MAD-F019,A,furgoneta,2319.4,417.5,220.3,312.88,590.5
2024-12-01,RN-MAD-F019,A,furgoneta,2656.4,478.2,252.4,358.35,676.3
2025-01-01,RN-MAD-F019,A,furgoneta,2034.3,366.2,193.3,274.42,517.9
2025-02-01,RN-MAD-F019,A,furgoneta,1946.1,350.3,184.9,262.53,495.5
2025-03-01,RN-MAD-F019,A,furgoneta,1998.3,359.7,189.8,269.57,508.8
2025-04-01,RN-MAD-F019,A,furgoneta,2191.9,394.5,208.2,295.69,558.1
2025-05-01,RN-MAD-F019,A,furgoneta,2377.6,428.0,225.9,320.74,605.3
2025-06-01,RN-MAD-F019,A,furgoneta,1968.5,354.3,187.0,265.55,501.2
2025-07-01,RN-MAD-F019,A,furgoneta,2289.0,412.0,217.5,308.78,582.8
2025-08-01,RN-MAD-F019,A,furgoneta,1734.4,312.2,164.8,233.97,441.6
2025-09-01,RN-MAD-F019,A,furgoneta,2219.3,399.5,210.8,299.38,565.0
2025-10-01,RN-MAD-F019,A,furgoneta,2080.2,374.4,197.6,280.62,529.6
2025-11-01,RN-MAD-F019,A,furgoneta,2128.6,383.1,202.2,287.15,541.9
2025-12-01,RN-MAD-F019,A,furgoneta,2869.3,516.5,272.6,387.06,730.5
2024-01-01,RN-MAD-F020,A,furgoneta,2045.6,368.2,196.5,278.98,526.5
2024-02-01,RN-MAD-F020,A,furgoneta,1878.0,338.0,180.4,256.13,483.4
2024-03-01,RN-MAD-F020,A,furgoneta,2221.9,399.9,213.4,303.04,571.9
2024-04-01,RN-MAD-F020,A,furgoneta,2074.2,373.4,199.2,282.88,533.9
2024-05-01,RN-MAD-F020,A,furgoneta,2226.2,400.7,213.8,303.61,573.0
2024-06-01,RN-MAD-F020,A,furgoneta,2449.3,440.9,235.2,334.04,630.4
2024-07-01,RN-MAD-F020,A,furgoneta,2527.8,455.0,242.8,344.75,650.6
2024-08-01,RN-MAD-F020,A,furgoneta,2014.2,362.6,193.5,274.71,518.5
2024-09-01,RN-MAD-F020,A,furgoneta,2008.7,361.6,192.9,273.95,517.0
2024-10-01,RN-MAD-F020,A,furgoneta,2048.7,368.8,196.8,279.4,527.3
2024-11-01,RN-MAD-F020,A,furgoneta,2360.0,424.8,226.7,321.86,607.5
2024-12-01,RN-MAD-F020,A,furgoneta,2358.5,424.5,226.5,321.66,607.1
2025-01-01,RN-MAD-F020,A,furgoneta,2074.4,373.4,199.2,282.92,534.0
2025-02-01,RN-MAD-F020,A,furgoneta,1976.2,355.7,189.8,269.53,508.7
2025-03-01,RN-MAD-F020,A,furgoneta,1869.8,336.6,179.6,255.01,481.3
2025-04-01,RN-MAD-F020,A,furgoneta,2179.7,392.3,209.3,297.28,561.1
2025-05-01,RN-MAD-F020,A,furgoneta,2087.7,375.8,200.5,284.73,537.4
2025-06-01,RN-MAD-F020,A,furgoneta,2354.3,423.8,226.1,321.09,606.0
2025-07-01,RN-MAD-F020,A,furgoneta,2373.3,427.2,227.9,323.68,610.9
2025-08-01,RN-MAD-F020,A,furgoneta,2031.2,365.6,195.1,277.02,522.8
2025-09-01,RN-MAD-F020,A,furgoneta,2282.8,410.9,219.3,311.34,587.6
2025-10-01,RN-MAD-F020,A,furgoneta,2279.2,410.3,218.9,310.84,586.7
2025-11-01,RN-MAD-F020,A,furgoneta,2545.5,458.2,244.5,347.17,655.2
2025-12-01,RN-MAD-F020,A,furgoneta,2416.5,435.0,232.1,329.57,622.0
2024-01-01,RN-MAD-F021,A,furgoneta,1849.5,332.9,175.7,249.5,470.9
2024-02-01,RN-MAD-F021,A,furgoneta,1872.3,337.0,177.9,252.57,476.7
2024-03-01,RN-MAD-F021,A,furgoneta,2008.5,361.5,190.8,270.95,511.4
2024-04-01,RN-MAD-F021,A,furgoneta,2240.3,403.3,212.8,302.22,570.4
2024-05-01,RN-MAD-F021,A,furgoneta,2258.7,406.6,214.6,304.7,575.1
2024-06-01,RN-MAD-F021,A,furgoneta,2253.1,405.6,214.0,303.95,573.6
2024-07-01,RN-MAD-F021,A,furgoneta,2096.4,377.4,199.2,282.81,533.8
2024-08-01,RN-MAD-F021,A,furgoneta,2016.5,363.0,191.6,272.03,513.4
2024-09-01,RN-MAD-F021,A,furgoneta,2224.9,400.5,211.4,300.13,566.4
2024-10-01,RN-MAD-F021,A,furgoneta,2185.1,393.3,207.6,294.78,556.3
2024-11-01,RN-MAD-F021,A,furgoneta,2188.4,393.9,207.9,295.22,557.2
2024-12-01,RN-MAD-F021,A,furgoneta,2704.7,486.8,256.9,364.87,688.6
2025-01-01,RN-MAD-F021,A,furgoneta,2037.4,366.7,193.6,274.84,518.7
2025-02-01,RN-MAD-F021,A,furgoneta,1927.0,346.9,183.1,259.96,490.6
2025-03-01,RN-MAD-F021,A,furgoneta,2129.5,383.3,202.3,287.27,542.2
2025-04-01,RN-MAD-F021,A,furgoneta,2111.3,380.0,200.6,284.81,537.5
2025-05-01,RN-MAD-F021,A,furgoneta,2168.3,390.3,206.0,292.51,552.1
2025-06-01,RN-MAD-F021,A,furgoneta,2240.2,403.2,212.8,302.2,570.4
2025-07-01,RN-MAD-F021,A,furgoneta,2084.1,375.1,198.0,281.14,530.6
2025-08-01,RN-MAD-F021,A,furgoneta,2029.1,365.2,192.8,273.73,516.6
2025-09-01,RN-MAD-F021,A,furgoneta,2142.5,385.7,203.5,289.03,545.5
2025-10-01,RN-MAD-F021,A,furgoneta,2071.4,372.9,196.8,279.44,527.4
2025-11-01,RN-MAD-F021,A,furgoneta,2188.6,393.9,207.9,295.24,557.2
2025-12-01,RN-MAD-F021,A,furgoneta,2715.7,488.8,258.0,366.34,691.4
2024-01-01,RN-MAD-F022,A,furgoneta,2109.3,379.7,200.4,284.54,537.0
2024-02-01,RN-MAD-F022,A,furgoneta,1850.4,333.1,175.8,249.62,471.1
2024-03-01,RN-MAD-F022,A,furgoneta,2063.0,371.3,196.0,278.29,525.2
2024-04-01,RN-MAD-F022,A,furgoneta,2101.7,378.3,199.7,283.52,535.1
2024-05-01,RN-MAD-F022,A,furgoneta,2143.9,385.9,203.7,289.21,545.8
2024-06-01,RN-MAD-F022,A,furgoneta,2605.4,469.0,247.5,351.46,663.3
2024-07-01,RN-MAD-F022,A,furgoneta,2233.1,401.9,212.1,301.24,568.5
2024-08-01,RN-MAD-F022,A,furgoneta,1831.4,329.6,174.0,247.05,466.3
2024-09-01,RN-MAD-F022,A,furgoneta,2197.1,395.5,208.7,296.38,559.4
2024-10-01,RN-MAD-F022,A,furgoneta,2206.4,397.2,209.6,297.64,561.7
2024-11-01,RN-MAD-F022,A,furgoneta,2157.3,388.3,204.9,291.02,549.3
2024-12-01,RN-MAD-F022,A,furgoneta,2589.5,466.1,246.0,349.32,659.3
2025-01-01,RN-MAD-F022,A,furgoneta,2106.3,379.1,200.1,284.13,536.3
2025-02-01,RN-MAD-F022,A,furgoneta,2070.8,372.7,196.7,279.35,527.2
2025-03-01,RN-MAD-F022,A,furgoneta,1759.7,316.7,167.2,237.38,448.0
2025-04-01,RN-MAD-F022,A,furgoneta,1973.6,355.3,187.5,266.24,502.5
2025-05-01,RN-MAD-F022,A,furgoneta,1908.7,343.6,181.3,257.49,486.0
2025-06-01,RN-MAD-F022,A,furgoneta,2012.3,362.2,191.2,271.46,512.3
2025-07-01,RN-MAD-F022,A,furgoneta,2373.6,427.3,225.5,320.2,604.3
2025-08-01,RN-MAD-F022,A,furgoneta,2034.3,366.2,193.3,274.43,517.9
2025-09-01,RN-MAD-F022,A,furgoneta,2001.8,360.3,190.2,270.04,509.6
2025-10-01,RN-MAD-F022,A,furgoneta,2305.0,414.9,219.0,310.94,586.8
2025-11-01,RN-MAD-F022,A,furgoneta,2219.9,399.6,210.9,299.47,565.2
2025-12-01,RN-MAD-F022,A,furgoneta,2351.5,423.3,223.4,317.21,598.7
2024-01-01,RN-MAD-F023,A,furgoneta,2081.0,374.6,204.2,289.99,547.3
2024-02-01,RN-MAD-F023,A,furgoneta,2114.5,380.6,207.5,294.66,556.1
2024-03-01,RN-MAD-F023,A,furgoneta,2106.6,379.2,206.7,293.56,554.0
2024-04-01,RN-MAD-F023,A,furgoneta,2164.9,389.7,212.5,301.68,569.4
2024-05-01,RN-MAD-F023,A,furgoneta,2131.7,383.7,209.2,297.06,560.6
2024-06-01,RN-MAD-F023,A,furgoneta,2075.5,373.6,203.7,289.22,545.9
2024-07-01,RN-MAD-F023,A,furgoneta,2099.9,378.0,206.1,292.63,552.3
2024-08-01,RN-MAD-F023,A,furgoneta,1914.0,344.5,187.8,266.71,503.4
2024-09-01,RN-MAD-F023,A,furgoneta,2004.6,360.8,196.7,279.34,527.2
2024-10-01,RN-MAD-F023,A,furgoneta,1914.4,344.6,187.9,266.78,503.5
2024-11-01,RN-MAD-F023,A,furgoneta,2258.2,406.5,221.6,314.68,593.9
2024-12-01,RN-MAD-F023,A,furgoneta,2497.4,449.5,245.1,348.01,656.8
2025-01-01,RN-MAD-F023,A,furgoneta,1800.0,324.0,176.6,250.83,473.4
2025-02-01,RN-MAD-F023,A,furgoneta,2057.1,370.3,201.9,286.67,541.0
2025-03-01,RN-MAD-F023,A,furgoneta,2129.7,383.3,209.0,296.78,560.1
2025-04-01,RN-MAD-F023,A,furgoneta,2303.4,414.6,226.0,320.98,605.8
2025-05-01,RN-MAD-F023,A,furgoneta,2002.3,360.4,196.5,279.03,526.6
2025-06-01,RN-MAD-F023,A,furgoneta,2257.4,406.3,221.5,314.57,593.7
2025-07-01,RN-MAD-F023,A,furgoneta,2536.7,456.6,248.9,353.5,667.2
2025-08-01,RN-MAD-F023,A,furgoneta,1991.5,358.5,195.4,277.52,523.8
2025-09-01,RN-MAD-F023,A,furgoneta,2057.2,370.3,201.9,286.68,541.1
2025-10-01,RN-MAD-F023,A,furgoneta,2157.7,388.4,211.7,300.68,567.5
2025-11-01,RN-MAD-F023,A,furgoneta,2152.9,387.5,211.3,300.01,566.2
2025-12-01,RN-MAD-F023,A,furgoneta,2742.0,493.6,269.1,382.1,721.1
2024-01-01,RN-MAD-F024,A,furgoneta,1926.1,346.7,183.0,259.83,490.4
2024-02-01,RN-MAD-F024,A,furgoneta,1953.5,351.6,185.6,263.53,497.4
2024-03-01,RN-MAD-F024,A,furgoneta,2237.8,402.8,212.6,301.88,569.7
2024-04-01,RN-MAD-F024,A,furgoneta,2244.3,404.0,213.2,302.75,571.4
2024-05-01,RN-MAD-F024,A,furgoneta,2039.9,367.2,193.8,275.18,519.3
2024-06-01,RN-MAD-F024,A,furgoneta,2132.2,383.8,202.6,287.63,542.9
2024-07-01,RN-MAD-F024,A,furgoneta,2584.3,465.2,245.5,348.62,658.0
2024-08-01,RN-MAD-F024,A,furgoneta,2177.1,391.9,206.8,293.69,554.3
2024-09-01,RN-MAD-F024,A,furgoneta,2026.0,364.7,192.5,273.31,515.8
2024-10-01,RN-MAD-F024,A,furgoneta,2175.2,391.5,206.6,293.43,553.8
2024-11-01,RN-MAD-F024,A,furgoneta,1991.9,358.5,189.2,268.71,507.1
2024-12-01,RN-MAD-F024,A,furgoneta,2549.7,458.9,242.2,343.95,649.1
2025-01-01,RN-MAD-F024,A,furgoneta,2065.4,371.8,196.2,278.62,525.9
2025-02-01,RN-MAD-F024,A,furgoneta,1824.8,328.5,173.4,246.16,464.6
2025-03-01,RN-MAD-F024,A,furgoneta,2358.4,424.5,224.1,318.15,600.5
2025-04-01,RN-MAD-F024,A,furgoneta,2152.4,387.4,204.5,290.36,548.0
2025-05-01,RN-MAD-F024,A,furgoneta,2255.1,405.9,214.2,304.21,574.1
2025-06-01,RN-MAD-F024,A,furgoneta,1797.3,323.5,170.7,242.46,457.6
2025-07-01,RN-MAD-F024,A,furgoneta,2211.7,398.1,210.1,298.36,563.1
2025-08-01,RN-MAD-F024,A,furgoneta,2154.5,387.8,204.7,290.64,548.5
2025-09-01,RN-MAD-F024,A,furgoneta,2051.9,369.3,194.9,276.8,522.4
2025-10-01,RN-MAD-F024,A,furgoneta,2292.2,412.6,217.8,309.22,583.6
2025-11-01,RN-MAD-F024,A,furgoneta,2142.3,385.6,203.5,288.99,545.4
2025-12-01,RN-MAD-F024,A,furgoneta,2967.5,534.2,281.9,400.32,755.5
2024-01-01,RN-MAD-F025,A,furgoneta,1975.9,355.7,187.7,266.55,503.1
2024-02-01,RN-MAD-F025,A,furgoneta,1870.8,336.8,177.7,252.38,476.3
2024-03-01,RN-MAD-F025,A,furgoneta,2129.5,383.3,202.3,287.27,542.2
2024-04-01,RN-MAD-F025,A,furgoneta,2072.7,373.1,196.9,279.6,527.7
2024-05-01,RN-MAD-F025,A,furgoneta,2038.4,366.9,193.6,274.98,519.0
2024-06-01,RN-MAD-F025,A,furgoneta,2223.6,400.2,211.2,299.96,566.1
2024-07-01,RN-MAD-F025,A,furgoneta,2400.6,432.1,228.1,323.83,611.2
2024-08-01,RN-MAD-F025,A,furgoneta,2209.6,397.7,209.9,298.08,562.6
2024-09-01,RN-MAD-F025,A,furgoneta,2003.4,360.6,190.3,270.26,510.1
2024-10-01,RN-MAD-F025,A,furgoneta,1909.7,343.7,181.4,257.62,486.2
2024-11-01,RN-MAD-F025,A,furgoneta,2202.2,396.4,209.2,297.08,560.7
2024-12-01,RN-MAD-F025,A,furgoneta,2870.4,516.7,272.7,387.21,730.8
2025-01-01,RN-MAD-F025,A,furgoneta,2119.3,381.5,201.3,285.9,539.6
2025-02-01,RN-MAD-F025,A,furgoneta,2081.7,374.7,197.8,280.83,530.0
2025-03-01,RN-MAD-F025,A,furgoneta,2014.7,362.6,191.4,271.78,512.9
2025-04-01,RN-MAD-F025,A,furgoneta,2046.1,368.3,194.4,276.01,520.9
2025-05-01,RN-MAD-F025,A,furgoneta,2145.9,386.3,203.9,289.48,546.3
2025-06-01,RN-MAD-F025,A,furgoneta,2133.9,384.1,202.7,287.87,543.3
2025-07-01,RN-MAD-F025,A,furgoneta,2241.5,403.5,212.9,302.38,570.7
2025-08-01,RN-MAD-F025,A,furgoneta,2250.4,405.1,213.8,303.58,573.0
2025-09-01,RN-MAD-F025,A,furgoneta,2043.3,367.8,194.1,275.65,520.2
2025-10-01,RN-MAD-F025,A,furgoneta,1871.5,336.9,177.8,252.47,476.5
2025-11-01,RN-MAD-F025,A,furgoneta,2181.5,392.7,207.2,294.28,555.4
2025-12-01,RN-MAD-F025,A,furgoneta,2380.6,428.5,226.2,321.14,606.1
2024-01-01,RN-MAD-F026,A,furgoneta,2248.4,404.7,213.6,303.31,572.4
2024-02-01,RN-MAD-F026,A,furgoneta,2043.5,367.8,194.1,275.66,520.3
2024-03-01,RN-MAD-F026,A,furgoneta,2057.6,370.4,195.5,277.57,523.9
2024-04-01,RN-MAD-F026,A,furgoneta,2381.5,428.7,226.2,321.27,606.3
2024-05-01,RN-MAD-F026,A,furgoneta,2142.0,385.6,203.5,288.96,545.4
