mes,codigo_instalacion,grupo,tipo_instalacion,superficie_m2,electricidad_kwh,gas_kwh,coste_eur,co2e_kg
2024-03-01,RN-MAD-ES05,A,especializada,766,12126.9,0.0,1879.66,2061.6
2024-04-01,RN-MAD-ES05,A,especializada,766,11257.1,0.0,1744.86,1913.7
2024-05-01,RN-MAD-ES05,A,especializada,766,11288.7,0.0,1749.75,1919.1
2024-06-01,RN-MAD-ES05,A,especializada,766,13522.3,0.0,2095.96,2298.8
2024-07-01,RN-MAD-ES05,A,especializada,766,15325.7,0.0,2375.48,2605.4
2024-08-01,RN-MAD-ES05,A,especializada,766,15867.3,0.0,2459.42,2697.4
2024-09-01,RN-MAD-ES05,A,especializada,766,13217.0,0.0,2048.64,2246.9
2024-10-01,RN-MAD-ES05,A,especializada,766,12648.3,0.0,1960.49,2150.2
2024-11-01,RN-MAD-ES05,A,especializada,766,11761.6,0.0,1823.05,1999.5
2024-12-01,RN-MAD-ES05,A,especializada,766,10545.7,0.0,1634.59,1792.8
2025-01-01,RN-MAD-ES05,A,especializada,766,12710.5,0.0,1970.14,2160.8
2025-02-01,RN-MAD-ES05,A,especializada,766,12577.2,0.0,1949.47,2138.1
2025-03-01,RN-MAD-ES05,A,especializada,766,11617.2,0.0,1800.66,1974.9
2025-04-01,RN-MAD-ES05,A,especializada,766,11428.0,0.0,1771.35,1942.8
2025-05-01,RN-MAD-ES05,A,especializada,766,11969.4,0.0,1855.25,2034.8
2025-06-01,RN-MAD-ES05,A,especializada,766,,0.0,,
2025-07-01,RN-MAD-ES05,A,especializada,766,15263.0,0.0,2365.76,2594.7
2025-08-01,RN-MAD-ES05,A,especializada,766,14706.4,0.0,2279.49,2500.1
2025-09-01,RN-MAD-ES05,A,especializada,766,13752.9,0.0,2131.69,2338.0
2025-10-01,RN-MAD-ES05,A,especializada,766,11558.9,0.0,1791.63,1965.0
2025-11-01,RN-MAD-ES05,A,especializada,766,11946.6,0.0,1851.72,2030.9
2025-12-01,RN-MAD-ES05,A,especializada,766,10859.9,0.0,1683.29,1846.2
2024-01-01,RN-MAD-ES06,A,especializada,885,15192.3,0.0,2354.81,2582.7
2024-02-01,RN-MAD-ES06,A,especializada,885,13166.9,0.0,2040.87,2238.4
2024-03-01,RN-MAD-ES06,A,especializada,885,14001.9,0.0,2170.29,2380.3
2024-04-01,RN-MAD-ES06,A,especializada,885,13093.6,0.0,2029.51,2225.9
2024-05-01,RN-MAD-ES06,A,especializada,885,13918.4,0.0,2157.36,2366.1
2024-06-01,RN-MAD-ES06,A,especializada,885,16535.5,0.0,2563.0,2811.0
2024-07-01,RN-MAD-ES06,A,especializada,885,17586.5,0.0,2725.9,2989.7
2024-08-01,RN-MAD-ES06,A,especializada,885,19194.0,0.0,2975.06,3263.0
2024-09-01,RN-MAD-ES06,A,especializada,885,15287.0,0.0,2369.49,2598.8
2024-10-01,RN-MAD-ES06,A,especializada,885,13810.4,0.0,2140.61,2347.8
2024-11-01,RN-MAD-ES06,A,especializada,885,13152.1,0.0,2038.58,2235.9
2024-12-01,RN-MAD-ES06,A,especializada,885,13324.7,0.0,2065.32,2265.2
2025-01-01,RN-MAD-ES06,A,especializada,885,15496.1,0.0,2401.9,2634.3
2025-02-01,RN-MAD-ES06,A,especializada,885,13761.7,0.0,2133.07,2339.5
2025-03-01,RN-MAD-ES06,A,especializada,885,13293.6,0.0,2060.51,2259.9
2025-04-01,RN-MAD-ES06,A,especializada,885,13205.5,0.0,2046.85,2244.9
2025-05-01,RN-MAD-ES06,A,especializada,885,13602.7,0.0,2108.43,2312.5
2025-06-01,RN-MAD-ES06,A,especializada,885,15313.0,0.0,2373.52,2603.2
2025-07-01,RN-MAD-ES06,A,especializada,885,18196.8,0.0,2820.5,3093.4
2025-08-01,RN-MAD-ES06,A,especializada,885,17838.8,0.0,2765.01,3032.6
2025-09-01,RN-MAD-ES06,A,especializada,885,16159.9,0.0,2504.78,2747.2
2025-10-01,RN-MAD-ES06,A,especializada,885,14377.4,0.0,2228.5,2444.2
2025-11-01,RN-MAD-ES06,A,especializada,885,14700.7,0.0,2278.61,2499.1
2025-12-01,RN-MAD-ES06,A,especializada,885,11741.7,0.0,1819.96,1996.1
2024-01-01,RN-MAD-ES07,A,especializada,924,15778.1,0.0,2445.6,2682.3
2024-02-01,RN-MAD-ES07,A,especializada,924,15219.2,0.0,2358.97,2587.3
2024-03-01,RN-MAD-ES07,A,especializada,924,15250.0,0.0,2363.75,2592.5
2024-04-01,RN-MAD-ES07,A,especializada,924,15058.3,0.0,2334.04,2559.9
2024-05-01,RN-MAD-ES07,A,especializada,924,13991.4,0.0,2168.66,2378.5
2024-06-01,RN-MAD-ES07,A,especializada,924,15891.1,0.0,2463.13,2701.5
2024-07-01,RN-MAD-ES07,A,especializada,924,16659.1,0.0,2582.16,2832.0
2024-08-01,RN-MAD-ES07,A,especializada,924,16847.2,0.0,2611.32,2864.0
2024-09-01,RN-MAD-ES07,A,especializada,924,15534.4,0.0,2407.83,2640.8
2024-10-01,RN-MAD-ES07,A,especializada,924,14672.1,0.0,2274.18,2494.3
2024-11-01,RN-MAD-ES07,A,especializada,924,13277.2,0.0,2057.97,2257.1
2024-12-01,RN-MAD-ES07,A,especializada,924,12802.9,0.0,1984.45,2176.5
2025-01-01,RN-MAD-ES07,A,especializada,924,15934.9,0.0,2469.9,2708.9
2025-02-01,RN-MAD-ES07,A,especializada,924,14195.5,0.0,2200.31,2413.2
2025-03-01,RN-MAD-ES07,A,especializada,924,14902.1,0.0,2309.82,2533.3
2025-04-01,RN-MAD-ES07,A,especializada,924,13213.1,0.0,2048.03,2246.2
2025-05-01,RN-MAD-ES07,A,especializada,924,13591.7,0.0,2106.72,2310.6
2025-06-01,RN-MAD-ES07,A,especializada,924,15404.8,0.0,2387.75,2618.8
2025-07-01,RN-MAD-ES07,A,especializada,924,18440.2,0.0,2858.23,3134.8
2025-08-01,RN-MAD-ES07,A,especializada,924,17118.7,0.0,2653.39,2910.2
2025-09-01,RN-MAD-ES07,A,especializada,924,15733.8,0.0,2438.74,2674.8
2025-10-01,RN-MAD-ES07,A,especializada,924,14929.4,0.0,2314.05,2538.0
2025-11-01,RN-MAD-ES07,A,especializada,924,14490.7,0.0,2246.06,2463.4
2025-12-01,RN-MAD-ES07,A,especializada,924,13064.7,0.0,2025.03,2221.0
2024-01-01,RN-MAD-ES08,A,especializada,922,16302.6,0.0,2526.9,2771.4
2024-02-01,RN-MAD-ES08,A,especializada,922,15539.5,0.0,2408.62,2641.7
2024-03-01,RN-MAD-ES08,A,especializada,922,15006.6,0.0,2326.02,2551.1
2024-04-01,RN-MAD-ES08,A,especializada,922,13683.5,0.0,2120.94,2326.2
2024-05-01,RN-MAD-ES08,A,especializada,922,15777.4,0.0,2445.49,2682.1
2024-06-01,RN-MAD-ES08,A,especializada,922,17361.9,0.0,2691.09,2951.5
2024-07-01,RN-MAD-ES08,A,especializada,922,18464.0,0.0,2861.92,3138.9
2024-08-01,RN-MAD-ES08,A,especializada,922,17402.1,0.0,2697.32,2958.4
2024-09-01,RN-MAD-ES08,A,especializada,922,15053.9,0.0,2333.35,2559.2
2024-10-01,RN-MAD-ES08,A,especializada,922,13787.4,0.0,2137.04,2343.9
2024-11-01,RN-MAD-ES08,A,especializada,922,15104.5,0.0,2341.2,2567.8
2024-12-01,RN-MAD-ES08,A,especializada,922,13202.7,0.0,2046.42,2244.5
2025-01-01,RN-MAD-ES08,A,especializada,922,15150.0,0.0,2348.24,2575.5
2025-02-01,RN-MAD-ES08,A,especializada,922,14288.6,0.0,2214.74,2429.1
2025-03-01,RN-MAD-ES08,A,especializada,922,14921.9,0.0,2312.9,2536.7
2025-04-01,RN-MAD-ES08,A,especializada,922,,0.0,,
2025-05-01,RN-MAD-ES08,A,especializada,922,14448.6,0.0,2239.53,2456.3
2025-06-01,RN-MAD-ES08,A,especializada,922,16956.3,0.0,2628.23,2882.6
2025-07-01,RN-MAD-ES08,A,especializada,922,17719.6,0.0,2746.53,3012.3
2025-08-01,RN-MAD-ES08,A,especializada,922,19584.2,0.0,3035.55,3329.3
2025-09-01,RN-MAD-ES08,A,especializada,922,14750.8,0.0,2286.38,2507.6
2025-10-01,RN-MAD-ES08,A,especializada,922,13852.2,0.0,2147.1,2354.9
2025-11-01,RN-MAD-ES08,A,especializada,922,15661.2,0.0,2427.49,2662.4
2025-12-01,RN-MAD-ES08,A,especializada,922,12886.6,0.0,1997.42,2190.7
2024-01-01,RN-MAD-ES09,A,especializada,852,15192.1,0.0,2354.78,2582.7
2024-02-01,RN-MAD-ES09,A,especializada,852,12947.9,0.0,2006.93,2201.1
2024-03-01,RN-MAD-ES09,A,especializada,852,13495.4,0.0,2091.79,2294.2
2024-04-01,RN-MAD-ES09,A,especializada,852,12540.9,0.0,1943.84,2132.0
2024-05-01,RN-MAD-ES09,A,especializada,852,13077.7,0.0,2027.04,2223.2
2024-06-01,RN-MAD-ES09,A,especializada,852,14212.2,0.0,2202.89,2416.1
2024-07-01,RN-MAD-ES09,A,especializada,852,17476.5,0.0,2708.86,2971.0
2024-08-01,RN-MAD-ES09,A,especializada,852,16801.7,0.0,2604.26,2856.3
2024-09-01,RN-MAD-ES09,A,especializada,852,14704.4,0.0,2279.19,2499.8
2024-10-01,RN-MAD-ES09,A,especializada,852,12944.4,0.0,2006.38,2200.5
2024-11-01,RN-MAD-ES09,A,especializada,852,13546.9,0.0,2099.77,2303.0
2024-12-01,RN-MAD-ES09,A,especializada,852,12642.6,0.0,1959.6,2149.2
2025-01-01,RN-MAD-ES09,A,especializada,852,14532.7,0.0,2252.57,2470.6
2025-02-01,RN-MAD-ES09,A,especializada,852,14386.7,0.0,2229.93,2445.7
2025-03-01,RN-MAD-ES09,A,especializada,852,13935.8,0.0,2160.04,2369.1
2025-04-01,RN-MAD-ES09,A,especializada,852,13187.6,0.0,2044.08,2241.9
2025-05-01,RN-MAD-ES09,A,especializada,852,13529.1,0.0,2097.01,2299.9
2025-06-01,RN-MAD-ES09,A,especializada,852,14768.3,0.0,2289.08,2510.6
2025-07-01,RN-MAD-ES09,A,especializada,852,18528.9,0.0,2871.98,3149.9
2025-08-01,RN-MAD-ES09,A,especializada,852,17994.8,0.0,2789.2,3059.1
2025-09-01,RN-MAD-ES09,A,especializada,852,13743.7,0.0,2130.27,2336.4
2025-10-01,RN-MAD-ES09,A,especializada,852,14083.4,0.0,2182.92,2394.2
2025-11-01,RN-MAD-ES09,A,especializada,852,14074.9,0.0,2181.61,2392.7
2025-12-01,RN-MAD-ES09,A,especializada,852,12465.1,0.0,1932.09,2119.1
2024-01-01,RN-MAD-ES10,A,especializada,891,15648.6,0.0,2425.54,2660.3
2024-02-01,RN-MAD-ES10,A,especializada,891,14656.0,0.0,2271.68,2491.5
2024-03-01,RN-MAD-ES10,A,especializada,891,14695.4,0.0,2277.79,2498.2
2024-04-01,RN-MAD-ES10,A,especializada,891,13269.8,0.0,2056.81,2255.9
2024-05-01,RN-MAD-ES10,A,especializada,891,14615.4,0.0,2265.38,2484.6
2024-06-01,RN-MAD-ES10,A,especializada,891,14801.9,0.0,2294.3,2516.3
2024-07-01,RN-MAD-ES10,A,especializada,891,18077.6,0.0,2802.03,3073.2
2024-08-01,RN-MAD-ES10,A,especializada,891,18206.4,0.0,2822.0,3095.1
2024-09-01,RN-MAD-ES10,A,especializada,891,16039.5,0.0,2486.12,2726.7
2024-10-01,RN-MAD-ES10,A,especializada,891,14280.9,0.0,2213.53,2427.7
2024-11-01,RN-MAD-ES10,A,especializada,891,14130.4,0.0,2190.21,2402.2
2024-12-01,RN-MAD-ES10,A,especializada,891,12898.3,0.0,1999.23,2192.7
2025-01-01,RN-MAD-ES10,A,especializada,891,13473.1,0.0,2088.34,2290.4
2025-02-01,RN-MAD-ES10,A,especializada,891,15472.4,0.0,2398.22,2630.3
2025-03-01,RN-MAD-ES10,A,especializada,891,14312.7,0.0,2218.46,2433.2
2025-04-01,RN-MAD-ES10,A,especializada,891,13382.0,0.0,2074.21,2274.9
2025-05-01,RN-MAD-ES10,A,especializada,891,14000.2,0.0,2170.03,2380.0
2025-06-01,RN-MAD-ES10,A,especializada,891,15889.8,0.0,2462.92,2701.3
2025-07-01,RN-MAD-ES10,A,especializada,891,17944.7,0.0,2781.43,3050.6
2025-08-01,RN-MAD-ES10,A,especializada,891,18700.1,0.0,2898.51,3179.0
2025-09-01,RN-MAD-ES10,A,especializada,891,15090.6,0.0,2339.04,2565.4
2025-10-01,RN-MAD-ES10,A,especializada,891,13689.0,0.0,2121.8,2327.1
2025-11-01,RN-MAD-ES10,A,especializada,891,13261.4,0.0,2055.52,2254.4
2025-12-01,RN-MAD-ES10,A,especializada,891,12350.8,0.0,1914.38,2099.6
2024-01-01,RN-MAD-ES11,A,especializada,740,12872.8,0.0,1995.29,2188.4
2024-02-01,RN-MAD-ES11,A,especializada,740,12121.0,0.0,1878.75,2060.6
2024-03-01,RN-MAD-ES11,A,especializada,740,11508.2,0.0,1783.77,1956.4
2024-04-01,RN-MAD-ES11,A,especializada,740,11273.5,0.0,1747.39,1916.5
2024-05-01,RN-MAD-ES11,A,especializada,740,11087.7,0.0,1718.59,1884.9
2024-06-01,RN-MAD-ES11,A,especializada,740,11389.7,0.0,1765.41,1936.3
2024-07-01,RN-MAD-ES11,A,especializada,740,15207.3,0.0,2357.13,2585.2
2024-08-01,RN-MAD-ES11,A,especializada,740,15231.1,0.0,2360.83,2589.3
2024-09-01,RN-MAD-ES11,A,especializada,740,14144.6,0.0,2192.42,2404.6
2024-10-01,RN-MAD-ES11,A,especializada,740,11624.4,0.0,1801.78,1976.1
2024-11-01,RN-MAD-ES11,A,especializada,740,11495.4,0.0,1781.79,1954.2
2024-12-01,RN-MAD-ES11,A,especializada,740,10977.7,0.0,1701.55,1866.2
2025-01-01,RN-MAD-ES11,A,especializada,740,12229.8,0.0,1895.62,2079.1
2025-02-01,RN-MAD-ES11,A,especializada,740,13044.9,0.0,2021.95,2217.6
2025-03-01,RN-MAD-ES11,A,especializada,740,11308.4,0.0,1752.8,1922.4
2025-04-01,RN-MAD-ES11,A,especializada,740,11240.0,0.0,1742.2,1910.8
2025-05-01,RN-MAD-ES11,A,especializada,740,11431.8,0.0,1771.93,1943.4
2025-06-01,RN-MAD-ES11,A,especializada,740,13253.3,0.0,2054.26,2253.1
2025-07-01,RN-MAD-ES11,A,especializada,740,14834.6,0.0,2299.36,2521.9
2025-08-01,RN-MAD-ES11,A,especializada,740,14597.7,0.0,2262.65,2481.6
2025-09-01,RN-MAD-ES11,A,especializada,740,13551.1,0.0,2100.41,2303.7
2025-10-01,RN-MAD-ES11,A,especializada,740,11162.9,0.0,1730.24,1897.7
2025-11-01,RN-MAD-ES11,A,especializada,740,11040.1,0.0,1711.22,1876.8
2025-12-01,RN-MAD-ES11,A,especializada,740,,0.0,,
2024-01-01,RN-MAD-ES12,A,especializada,918,16215.2,0.0,2513.36,2756.6
2024-02-01,RN-MAD-ES12,A,especializada,918,16054.4,0.0,2488.42,2729.2
2024-03-01,RN-MAD-ES12,A,especializada,918,13751.8,0.0,2131.52,2337.8
2024-04-01,RN-MAD-ES12,A,especializada,918,13600.9,0.0,2108.13,2312.1
2024-05-01,RN-MAD-ES12,A,especializada,918,13507.8,0.0,2093.71,2296.3
2024-06-01,RN-MAD-ES12,A,especializada,918,16349.2,0.0,2534.12,2779.4
2024-07-01,RN-MAD-ES12,A,especializada,918,17958.9,0.0,2783.62,3053.0
2024-08-01,RN-MAD-ES12,A,especializada,918,17353.5,0.0,2689.79,2950.1
2024-09-01,RN-MAD-ES12,A,especializada,918,15507.1,0.0,2403.59,2636.2
2024-10-01,RN-MAD-ES12,A,especializada,918,14598.5,0.0,2262.76,2481.7
2024-11-01,RN-MAD-ES12,A,especializada,918,12804.6,0.0,1984.72,2176.8
2024-12-01,RN-MAD-ES12,A,especializada,918,12375.3,0.0,1918.17,2103.8
2025-01-01,RN-MAD-ES12,A,especializada,918,14658.6,0.0,2272.09,2492.0
2025-02-01,RN-MAD-ES12,A,especializada,918,14006.0,0.0,2170.92,2381.0
2025-03-01,RN-MAD-ES12,A,especializada,918,14031.5,0.0,2174.88,2385.3
2025-04-01,RN-MAD-ES12,A,especializada,918,13871.7,0.0,2150.11,2358.2
2025-05-01,RN-MAD-ES12,A,especializada,918,14960.7,0.0,2318.91,2543.3
2025-06-01,RN-MAD-ES12,A,especializada,918,16495.8,0.0,2556.84,2804.3
2025-07-01,RN-MAD-ES12,A,especializada,918,17715.1,0.0,2745.84,3011.6
2025-08-01,RN-MAD-ES12,A,especializada,918,18222.1,0.0,2824.43,3097.8
2025-09-01,RN-MAD-ES12,A,especializada,918,16012.6,0.0,2481.95,2722.1
2025-10-01,RN-MAD-ES12,A,especializada,918,14141.0,0.0,2191.86,2404.0
2025-11-01,RN-MAD-ES12,A,especializada,918,14645.7,0.0,2270.08,2489.8
2025-12-01,RN-MAD-ES12,A,especializada,918,12543.8,0.0,1944.29,2132.4
2024-01-01,RN-MAD-ES13,A,especializada,881,16092.9,0.0,2494.39,2735.8
2024-02-01,RN-MAD-ES13,A,especializada,881,14967.9,0.0,2320.02,2544.5
2024-03-01,RN-MAD-ES13,A,especializada,881,14380.2,0.0,2228.93,2444.6
2024-04-01,RN-MAD-ES13,A,especializada,881,12660.3,0.0,1962.34,2152.2
2024-05-01,RN-MAD-ES13,A,especializada,881,14302.9,0.0,2216.95,2431.5
2024-06-01,RN-MAD-ES13,A,especializada,881,14155.6,0.0,2194.11,2406.4
2024-07-01,RN-MAD-ES13,A,especializada,881,18154.4,0.0,2813.94,3086.3
2024-08-01,RN-MAD-ES13,A,especializada,881,18525.4,0.0,2871.44,3149.3
2024-09-01,RN-MAD-ES13,A,especializada,881,15478.1,0.0,2399.11,2631.3
2024-10-01,RN-MAD-ES13,A,especializada,881,14363.0,0.0,2226.26,2441.7
2024-11-01,RN-MAD-ES13,A,especializada,881,13352.7,0.0,2069.67,2270.0
2024-12-01,RN-MAD-ES13,A,especializada,881,11746.6,0.0,1820.73,1996.9
2025-01-01,RN-MAD-ES13,A,especializada,881,15855.1,0.0,2457.54,2695.4
2025-02-01,RN-MAD-ES13,A,especializada,881,14126.9,0.0,2189.67,2401.6
2025-03-01,RN-MAD-ES13,A,especializada,881,13471.5,0.0,2088.08,2290.2
2025-04-01,RN-MAD-ES13,A,especializada,881,12567.0,0.0,1947.88,2136.4
2025-05-01,RN-MAD-ES13,A,especializada,881,13429.6,0.0,2081.58,2283.0
2025-06-01,RN-MAD-ES13,A,especializada,881,15068.4,0.0,2335.6,2561.6
2025-07-01,RN-MAD-ES13,A,especializada,881,17700.5,0.0,2743.58,3009.1
2025-08-01,RN-MAD-ES13,A,especializada,881,16552.1,0.0,2565.58,2813.9
2025-09-01,RN-MAD-ES13,A,especializada,881,14889.9,0.0,2307.94,2531.3
2025-10-01,RN-MAD-ES13,A,especializada,881,,0.0,,
2025-11-01,RN-MAD-ES13,A,especializada,881,13043.5,0.0,2021.75,2217.4
2025-12-01,RN-MAD-ES13,A,especializada,881,12314.4,0.0,1908.73,2093.4
2024-01-01,RN-MAD-ES14,A,especializada,709,12436.3,0.0,1927.62,2114.2
2024-02-01,RN-MAD-ES14,A,especializada,709,11236.9,0.0,1741.72,1910.3
2024-03-01,RN-MAD-ES14,A,especializada,709,10863.2,0.0,1683.79,1846.7
2024-04-01,RN-MAD-ES14,A,especializada,709,11240.3,0.0,1742.25,1910.9
2024-05-01,RN-MAD-ES14,A,especializada,709,11262.0,0.0,1745.62,1914.5
2024-06-01,RN-MAD-ES14,A,especializada,709,12348.4,0.0,1914.01,2099.2
2024-07-01,RN-MAD-ES14,A,especializada,709,13480.4,0.0,2089.47,2291.7
2024-08-01,RN-MAD-ES14,A,especializada,709,13917.8,0.0,2157.26,2366.0
2024-09-01,RN-MAD-ES14,A,especializada,709,12318.8,0.0,1909.42,2094.2
2024-10-01,RN-MAD-ES14,A,especializada,709,11751.0,0.0,1821.4,1997.7
2024-11-01,RN-MAD-ES14,A,especializada,709,11261.6,0.0,1745.55,1914.5
2024-12-01,RN-MAD-ES14,A,especializada,709,9496.8,0.0,1472.01,1614.5
2025-01-01,RN-MAD-ES14,A,especializada,709,12671.8,0.0,1964.13,2154.2
2025-02-01,RN-MAD-ES14,A,especializada,709,11395.6,0.0,1766.32,1937.3
2025-03-01,RN-MAD-ES14,A,especializada,709,10837.3,0.0,1679.78,1842.3
2025-04-01,RN-MAD-ES14,A,especializada,709,10637.1,0.0,1648.76,1808.3
2025-05-01,RN-MAD-ES14,A,especializada,709,10754.2,0.0,1666.89,1828.2
2025-06-01,RN-MAD-ES14,A,especializada,709,12031.3,0.0,1864.85,2045.3
2025-07-01,RN-MAD-ES14,A,especializada,709,13570.6,0.0,2103.44,2307.0
2025-08-01,RN-MAD-ES14,A,especializada,709,14477.0,0.0,2243.94,2461.1
2025-09-01,RN-MAD-ES14,A,especializada,709,13522.1,0.0,2095.92,2298.8
2025-10-01,RN-MAD-ES14,A,especializada,709,11728.8,0.0,1817.96,1993.9
2025-11-01,RN-MAD-ES14,A,especializada,709,10574.7,0.0,1639.09,1797.7
2025-12-01,RN-MAD-ES14,A,especializada,709,9875.6,0.0,1530.72,1678.9
2024-01-01,RN-MAD-ES15,A,especializada,798,14184.9,0.0,2198.67,2411.4
2024-02-01,RN-MAD-ES15,A,especializada,798,12869.1,0.0,1994.71,2187.7
2024-03-01,RN-MAD-ES15,A,especializada,798,13023.9,0.0,2018.71,2214.1
2024-04-01,RN-MAD-ES15,A,especializada,798,11113.0,0.0,1722.51,1889.2
2024-05-01,RN-MAD-ES15,A,especializada,798,12303.7,0.0,1907.07,2091.6
2024-06-01,RN-MAD-ES15,A,especializada,798,15187.7,0.0,2354.09,2581.9
2024-07-01,RN-MAD-ES15,A,especializada,798,15907.7,0.0,2465.7,2704.3
2024-08-01,RN-MAD-ES15,A,especializada,798,15477.0,0.0,2398.94,2631.1
2024-09-01,RN-MAD-ES15,A,especializada,798,13377.3,0.0,2073.49,2274.1
2024-10-01,RN-MAD-ES15,A,especializada,798,11805.8,0.0,1829.9,2007.0
2024-11-01,RN-MAD-ES15,A,especializada,798,11803.9,0.0,1829.61,2006.7
2024-12-01,RN-MAD-ES15,A,especializada,798,10677.6,0.0,1655.03,1815.2
2025-01-01,RN-MAD-ES15,A,especializada,798,14046.8,0.0,2177.26,2388.0
2025-02-01,RN-MAD-ES15,A,especializada,798,12489.9,0.0,1935.93,2123.3
2025-03-01,RN-MAD-ES15,A,especializada,798,12677.9,0.0,1965.08,2155.3
2025-04-01,RN-MAD-ES15,A,especializada,798,12993.2,0.0,2013.94,2208.8
2025-05-01,RN-MAD-ES15,A,especializada,798,12375.8,0.0,1918.24,2103.9
2025-06-01,RN-MAD-ES15,A,especializada,798,15075.9,0.0,2336.76,2562.9
2025-07-01,RN-MAD-ES15,A,especializada,798,14859.1,0.0,2303.15,2526.0
2025-08-01,RN-MAD-ES15,A,especializada,798,14911.7,0.0,2311.32,2535.0
2025-09-01,RN-MAD-ES15,A,especializada,798,14585.3,0.0,2260.72,2479.5
2025-10-01,RN-MAD-ES15,A,especializada,798,12691.4,0.0,1967.16,2157.5
2025-11-01,RN-MAD-ES15,A,especializada,798,12242.6,0.0,1897.6,2081.2
2025-12-01,RN-MAD-ES15,A,especializada,798,11037.5,0.0,1710.81,1876.4
2024-01-01,RN-MAD-ES16,A,especializada,823,14803.1,0.0,2294.49,2516.5
2024-02-01,RN-MAD-ES16,A,especializada,823,13435.4,0.0,2082.49,2284.0
2024-03-01,RN-MAD-ES16,A,especializada,823,12457.4,0.0,1930.9,2117.8
2024-04-01,RN-MAD-ES16,A,especializada,823,13271.0,0.0,2057.01,2256.1
2024-05-01,RN-MAD-ES16,A,especializada,823,12629.6,0.0,1957.59,2147.0
2024-06-01,RN-MAD-ES16,A,especializada,823,13686.5,0.0,2121.41,2326.7
2024-07-01,RN-MAD-ES16,A,especializada,823,17356.0,0.0,2690.19,2950.5
2024-08-01,RN-MAD-ES16,A,especializada,823,17742.1,0.0,2750.03,3016.2
2024-09-01,RN-MAD-ES16,A,especializada,823,13945.0,0.0,2161.48,2370.7
2024-10-01,RN-MAD-ES16,A,especializada,823,12640.9,0.0,1959.34,2149.0
2024-11-01,RN-MAD-ES16,A,especializada,823,13016.0,0.0,2017.48,2212.7
2024-12-01,RN-MAD-ES16,A,especializada,823,11696.2,0.0,1812.92,1988.4
2025-01-01,RN-MAD-ES16,A,especializada,823,14415.2,0.0,2234.35,2450.6
2025-02-01,RN-MAD-ES16,A,especializada,823,12919.6,0.0,2002.54,2196.3
2025-03-01,RN-MAD-ES16,A,especializada,823,12728.8,0.0,1972.96,2163.9
2025-04-01,RN-MAD-ES16,A,especializada,823,13100.7,0.0,2030.61,2227.1
2025-05-01,RN-MAD-ES16,A,especializada,823,13214.3,0.0,2048.22,2246.4
2025-06-01,RN-MAD-ES16,A,especializada,823,14137.2,0.0,2191.26,2403.3
2025-07-01,RN-MAD-ES16,A,especializada,823,15776.0,0.0,2445.28,2681.9
2025-08-01,RN-MAD-ES16,A,especializada,823,17039.4,0.0,2641.1,2896.7
2025-09-01,RN-MAD-ES16,A,especializada,823,14069.7,0.0,2180.8,2391.8
2025-10-01,RN-MAD-ES16,A,especializada,823,13088.3,0.0,2028.69,2225.0
2025-11-01,RN-MAD-ES16,A,especializada,823,13321.7,0.0,2064.86,2264.7
2025-12-01,RN-MAD-ES16,A,especializada,823,11201.7,0.0,1736.26,1904.3
2024-01-01,RN-MAD-ES17,A,especializada,875,16312.0,0.0,2528.36,2773.0
2024-02-01,RN-MAD-ES17,A,especializada,875,15013.8,0.0,2327.14,2552.4
2024-03-01,RN-MAD-ES17,A,especializada,875,13142.5,0.0,2037.09,2234.2
2024-04-01,RN-MAD-ES17,A,especializada,875,13183.9,0.0,2043.51,2241.3
2024-05-01,RN-MAD-ES17,A,especializada,875,14106.2,0.0,2186.46,2398.1
2024-06-01,RN-MAD-ES17,A,especializada,875,16161.2,0.0,2504.99,2747.4
2024-07-01,RN-MAD-ES17,A,especializada,875,17790.0,0.0,2757.45,3024.3
2024-08-01,RN-MAD-ES17,A,especializada,875,18457.4,0.0,2860.89,3137.8
2024-09-01,RN-MAD-ES17,A,especializada,875,16069.5,0.0,2490.77,2731.8
2024-10-01,RN-MAD-ES17,A,especializada,875,13995.1,0.0,2169.24,2379.2
2024-11-01,RN-MAD-ES17,A,especializada,875,14171.8,0.0,2196.63,2409.2
2024-12-01,RN-MAD-ES17,A,especializada,875,10766.1,0.0,1668.74,1830.2
2025-01-01,RN-MAD-ES17,A,especializada,875,15056.2,0.0,2333.7,2559.5
2025-02-01,RN-MAD-ES17,A,especializada,875,12836.3,0.0,1989.62,2182.2
2025-03-01,RN-MAD-ES17,A,especializada,875,14220.9,0.0,2204.24,2417.6
2025-04-01,RN-MAD-ES17,A,especializada,875,12679.8,0.0,1965.36,2155.6
2025-05-01,RN-MAD-ES17,A,especializada,875,13213.0,0.0,2048.01,2246.2
2025-06-01,RN-MAD-ES17,A,especializada,875,15957.6,0.0,2473.42,2712.8
2025-07-01,RN-MAD-ES17,A,especializada,875,16623.9,0.0,2576.71,2826.1
2025-08-01,RN-MAD-ES17,A,especializada,875,18102.5,0.0,2805.89,3077.4
2025-09-01,RN-MAD-ES17,A,especializada,875,15634.6,0.0,2423.36,2657.9
2025-10-01,RN-MAD-ES17,A,especializada,875,12851.0,0.0,1991.91,2184.7
2025-11-01,RN-MAD-ES17,A,especializada,875,14150.0,0.0,2193.25,2405.5
2025-12-01,RN-MAD-ES17,A,especializada,875,11926.4,0.0,1848.6,2027.5
