mes,grupo,codigo_proveedor,pais_origen,categoria,importe_eur,entregas,entregas_a_tiempo,plazo_real_dias
2024-03-01,D,PRV-067,España,hogar_electronica,162562.55,4,4,8.6
2024-03-01,D,PRV-071,Italia,moda_belleza,115757.67,3,3,7.2
2024-03-01,D,PRV-074,España,moda_belleza,296206.93,8,8,5.9
2024-03-01,D,PRV-076,Turquía,moda_belleza,221221.61,1,1,27.2
2024-03-01,D,PRV-080,España,alimentacion_hosteleria,181813.87,4,3,4.8
2024-03-01,D,PRV-083,España,moda_belleza,196921.64,5,5,9.3
2024-03-01,D,PRV-095,España,moda_belleza,291486.72,5,5,4.6
2024-03-01,D,PRV-099,España,moda_belleza,245411.84,4,4,8.3
2024-03-01,D,PRV-109,España,moda_belleza,146615.15,7,7,5.6
2024-03-01,D,PRV-118,España,alimentacion_hosteleria,225523.39,5,5,3.3
2024-03-01,D,PRV-119,Vietnam,alimentacion_hosteleria,205221.88,1,0,48.5
2024-03-01,E,PRV-007,España,moda_belleza,154164.59,4,4,7.3
2024-03-01,E,PRV-012,China,moda_belleza,114718.21,1,0,69.2
2024-03-01,E,PRV-013,Vietnam,moda_belleza,150017.9,1,1,50.9
2024-03-01,E,PRV-036,Italia,moda_belleza,119197.18,2,2,11.2
2024-03-01,E,PRV-037,China,moda_belleza,398034.39,1,1,71.0
2024-03-01,E,PRV-038,China,moda_belleza,334758.19,1,1,75.4
2024-03-01,E,PRV-040,España,moda_belleza,170753.81,7,6,5.9
2024-03-01,E,PRV-041,España,moda_belleza,207832.03,5,4,2.6
2024-03-01,E,PRV-042,Italia,moda_belleza,216686.36,3,2,13.3
2024-03-01,E,PRV-043,China,hogar_electronica,381608.7,1,1,46.3
2024-03-01,E,PRV-053,España,alimentacion_hosteleria,122984.44,3,3,7.3
2024-03-01,E,PRV-058,Portugal,alimentacion_hosteleria,92879.65,4,4,8.7
2024-03-01,E,PRV-060,Portugal,moda_belleza,272560.8,5,5,8.0
2024-03-01,E,PRV-064,España,moda_belleza,348982.86,4,4,8.1
2024-03-01,E,PRV-065,España,alimentacion_hosteleria,188757.48,5,3,6.4
2024-03-01,E,PRV-068,España,moda_belleza,212735.82,11,11,4.9
2024-03-01,E,PRV-073,Italia,moda_belleza,132300.11,3,3,16.0
2024-03-01,E,PRV-077,Bangladés,hogar_electronica,214492.89,1,1,49.9
2024-03-01,E,PRV-083,España,moda_belleza,184404.16,5,5,9.4
2024-03-01,E,PRV-087,España,alimentacion_hosteleria,201852.42,4,3,8.3
2024-03-01,E,PRV-097,Turquía,moda_belleza,177319.22,2,2,21.3
2024-03-01,E,PRV-103,España,moda_belleza,344969.02,5,4,5.8
2024-03-01,E,PRV-105,España,alimentacion_hosteleria,309408.69,7,7,3.8
2024-03-01,E,PRV-111,Turquía,alimentacion_hosteleria,96278.19,2,1,23.5
2024-03-01,E,PRV-117,España,moda_belleza,179201.89,5,5,8.0
2024-04-01,A,PRV-004,China,moda_belleza,846579.43,1,1,53.5
2024-04-01,A,PRV-006,España,alimentacion_hosteleria,404905.53,3,3,7.6
2024-04-01,A,PRV-009,Portugal,moda_belleza,787943.12,3,3,10.1
2024-04-01,A,PRV-012,China,moda_belleza,977271.33,1,1,45.1
2024-04-01,A,PRV-013,Vietnam,moda_belleza,1029714.98,1,1,41.8
2024-04-01,A,PRV-014,Italia,moda_belleza,764751.77,4,4,3.9
2024-04-01,A,PRV-015,España,hogar_electronica,708854.32,4,4,5.7
2024-04-01,A,PRV-019,Bangladés,alimentacion_hosteleria,514601.38,1,0,51.6
2024-04-01,A,PRV-023,Portugal,moda_belleza,867613.21,3,2,10.8
2024-04-01,A,PRV-033,España,alimentacion_hosteleria,411983.83,7,7,7.5
2024-04-01,A,PRV-036,Italia,moda_belleza,561927.52,2,2,9.8
2024-04-01,A,PRV-052,Turquía,moda_belleza,956700.61,2,2,21.0
2024-04-01,A,PRV-057,Turquía,hogar_electronica,874125.02,2,2,22.2
2024-04-01,A,PRV-059,China,hogar_electronica,870054.04,1,1,45.6
2024-04-01,A,PRV-061,España,hogar_electronica,666355.92,2,2,7.0
2024-04-01,A,PRV-065,España,alimentacion_hosteleria,295845.61,6,5,3.5
2024-04-01,A,PRV-086,Vietnam,hogar_electronica,470601.31,1,0,65.7
2024-04-01,A,PRV-092,España,moda_belleza,527880.28,10,10,2.1
2024-04-01,A,PRV-100,China,hogar_electronica,1216237.61,1,1,49.8
2024-04-01,A,PRV-106,España,alimentacion_hosteleria,388122.29,7,7,2.0
2024-04-01,A,PRV-107,Bangladés,moda_belleza,983322.69,1,1,64.0
2024-04-01,A,PRV-108,China,moda_belleza,1026823.65,1,0,57.4
2024-04-01,A,PRV-110,España,moda_belleza,515556.0,4,4,5.1
2024-04-01,A,PRV-112,España,hogar_electronica,330935.98,3,3,5.7
2024-04-01,A,PRV-115,Portugal,hogar_electronica,634294.6,6,6,6.7
2024-04-01,A,PRV-117,España,moda_belleza,1148492.83,4,4,5.2
2024-04-01,A,PRV-118,España,alimentacion_hosteleria,441702.07,8,8,5.3
2024-04-01,B,PRV-001,Turquía,hogar_electronica,297220.97,2,1,15.1
2024-04-01,B,PRV-004,China,moda_belleza,614094.54,1,1,51.1
2024-04-01,B,PRV-014,Italia,moda_belleza,540438.81,4,4,11.7
2024-04-01,B,PRV-021,España,hogar_electronica,604230.93,4,4,4.8
2024-04-01,B,PRV-026,Italia,moda_belleza,346022.98,3,3,12.1
2024-04-01,B,PRV-030,China,moda_belleza,719199.52,1,0,65.2
2024-04-01,B,PRV-042,Italia,moda_belleza,486060.82,4,4,2.0
2024-04-01,B,PRV-048,Portugal,moda_belleza,459742.84,3,3,4.9
2024-04-01,B,PRV-050,Bangladés,hogar_electronica,843506.16,1,1,70.5
2024-04-01,B,PRV-051,China,hogar_electronica,330010.74,1,1,58.1
2024-04-01,B,PRV-053,España,alimentacion_hosteleria,527886.28,3,2,7.5
2024-04-01,B,PRV-055,Vietnam,alimentacion_hosteleria,781683.47,1,1,42.8
2024-04-01,B,PRV-059,China,hogar_electronica,494058.41,1,0,70.8
2024-04-01,B,PRV-063,España,hogar_electronica,316284.25,3,3,5.0
2024-04-01,B,PRV-064,España,moda_belleza,168927.14,3,2,7.9
2024-04-01,B,PRV-068,España,moda_belleza,519788.38,7,7,2.0
2024-04-01,B,PRV-076,Turquía,moda_belleza,426664.12,1,0,20.3
2024-04-01,B,PRV-080,España,alimentacion_hosteleria,326116.91,4,4,4.7
2024-04-01,B,PRV-082,China,hogar_electronica,343655.12,1,1,75.5
2024-04-01,B,PRV-085,Portugal,hogar_electronica,635420.9,3,3,11.9
2024-04-01,B,PRV-094,China,moda_belleza,452833.49,1,1,64.8
2024-04-01,B,PRV-098,Vietnam,alimentacion_hosteleria,532754.17,1,0,40.1
2024-04-01,B,PRV-099,España,moda_belleza,458247.54,4,4,6.6
2024-04-01,B,PRV-100,China,hogar_electronica,801758.43,1,1,58.4
2024-04-01,B,PRV-107,Bangladés,moda_belleza,353779.57,1,1,63.4
2024-04-01,B,PRV-111,Turquía,alimentacion_hosteleria,264369.3,1,1,20.8
2024-04-01,C,PRV-005,España,moda_belleza,313235.65,4,4,4.9
2024-04-01,C,PRV-009,Portugal,moda_belleza,313998.82,3,3,15.0
2024-04-01,C,PRV-010,Italia,alimentacion_hosteleria,220295.67,4,4,8.1
2024-04-01,C,PRV-012,China,moda_belleza,286335.34,1,0,32.8
2024-04-01,C,PRV-017,España,moda_belleza,232015.41,4,4,8.8
2024-04-01,C,PRV-023,Portugal,moda_belleza,423819.71,3,3,10.3
2024-04-01,C,PRV-029,España,alimentacion_hosteleria,411679.43,5,4,4.7
2024-04-01,C,PRV-031,España,moda_belleza,461312.42,5,5,6.5
2024-04-01,C,PRV-032,Bangladés,hogar_electronica,443086.58,1,0,73.0
2024-04-01,C,PRV-052,Turquía,moda_belleza,285572.32,1,1,27.2
2024-04-01,C,PRV-053,España,alimentacion_hosteleria,135837.62,5,5,5.4
2024-04-01,C,PRV-054,España,hogar_electronica,395215.23,4,4,4.3
2024-04-01,C,PRV-063,España,hogar_electronica,487197.3,5,5,6.4
2024-04-01,C,PRV-068,España,moda_belleza,375485.8,9,9,2.1
2024-04-01,C,PRV-073,Italia,moda_belleza,410300.93,3,3,11.6
2024-04-01,C,PRV-075,España,moda_belleza,441801.85,5,4,6.6
2024-04-01,C,PRV-079,España,moda_belleza,314767.07,4,3,7.0
2024-04-01,C,PRV-082,China,hogar_electronica,239068.66,1,1,86.0
2024-04-01,C,PRV-083,España,moda_belleza,330679.11,5,5,2.0
2024-04-01,C,PRV-086,Vietnam,hogar_electronica,359216.43,1,0,61.8
2024-04-01,C,PRV-090,España,hogar_electronica,533293.5,3,3,5.3
2024-04-01,C,PRV-097,Turquía,moda_belleza,185949.74,1,1,30.5
2024-04-01,C,PRV-100,China,hogar_electronica,524373.17,1,1,42.4
2024-04-01,C,PRV-112,España,hogar_electronica,382016.37,4,4,8.8
2024-04-01,C,PRV-114,España,moda_belleza,428286.7,6,6,9.0
2024-04-01,C,PRV-117,España,moda_belleza,295700.24,4,4,5.1
2024-04-01,D,PRV-001,Turquía,hogar_electronica,330326.72,2,1,22.7
2024-04-01,D,PRV-003,España,alimentacion_hosteleria,175083.97,6,6,4.6
2024-04-01,D,PRV-005,España,moda_belleza,347562.32,4,2,9.0
2024-04-01,D,PRV-007,España,moda_belleza,198621.03,4,4,10.6
2024-04-01,D,PRV-012,China,moda_belleza,190667.01,1,0,44.0
2024-04-01,D,PRV-017,España,moda_belleza,356700.8,4,4,5.2
2024-04-01,D,PRV-019,Bangladés,alimentacion_hosteleria,339918.43,1,1,44.2
2024-04-01,D,PRV-023,Portugal,moda_belleza,404874.16,3,2,12.0
2024-04-01,D,PRV-035,España,moda_belleza,235697.28,4,4,5.3
2024-04-01,D,PRV-043,China,hogar_electronica,314774.11,1,0,49.1
2024-04-01,D,PRV-056,China,hogar_electronica,224647.74,1,1,58.5
2024-04-01,D,PRV-058,Portugal,alimentacion_hosteleria,408391.3,4,4,8.5
2024-04-01,D,PRV-060,Portugal,moda_belleza,240228.12,3,3,6.9
2024-04-01,D,PRV-065,España,alimentacion_hosteleria,355220.56,6,4,4.8
2024-04-01,D,PRV-067,España,hogar_electronica,170567.54,3,3,4.5
2024-04-01,D,PRV-071,Italia,moda_belleza,143177.73,3,3,13.8
2024-04-01,D,PRV-074,España,moda_belleza,367540.4,7,6,7.2
2024-04-01,D,PRV-076,Turquía,moda_belleza,192202.6,1,0,33.2
2024-04-01,D,PRV-080,España,alimentacion_hosteleria,155531.2,4,3,7.2
2024-04-01,D,PRV-083,España,moda_belleza,250284.7,4,4,7.0
2024-04-01,D,PRV-095,España,moda_belleza,338179.72,5,4,5.1
2024-04-01,D,PRV-099,España,moda_belleza,271523.9,4,4,8.8
2024-04-01,D,PRV-109,España,moda_belleza,225576.09,3,3,3.4
2024-04-01,D,PRV-118,España,alimentacion_hosteleria,227335.75,4,4,2.4
2024-04-01,D,PRV-119,Vietnam,alimentacion_hosteleria,199699.9,1,1,50.0
2024-04-01,E,PRV-007,España,moda_belleza,357092.26,4,4,12.4
2024-04-01,E,PRV-012,China,moda_belleza,104950.59,1,1,43.8
2024-04-01,E,PRV-013,Vietnam,moda_belleza,205886.55,1,1,40.9
2024-04-01,E,PRV-036,Italia,moda_belleza,90040.51,3,2,10.5
2024-04-01,E,PRV-037,China,moda_belleza,417033.27,1,1,59.9
2024-04-01,E,PRV-038,China,moda_belleza,336320.2,1,1,40.5
2024-04-01,E,PRV-040,España,moda_belleza,147826.75,5,5,7.0
2024-04-01,E,PRV-041,España,moda_belleza,206221.99,6,6,4.5
2024-04-01,E,PRV-042,Italia,moda_belleza,172260.35,3,3,5.3
2024-04-01,E,PRV-043,China,hogar_electronica,403903.63,1,1,51.9
2024-04-01,E,PRV-053,España,alimentacion_hosteleria,112585.63,6,6,8.6
2024-04-01,E,PRV-058,Portugal,alimentacion_hosteleria,116698.68,5,5,7.6
2024-04-01,E,PRV-060,Portugal,moda_belleza,224657.9,4,4,2.0
2024-04-01,E,PRV-064,España,moda_belleza,384115.26,5,4,7.6
2024-04-01,E,PRV-065,España,alimentacion_hosteleria,254760.97,7,6,4.7
2024-04-01,E,PRV-068,España,moda_belleza,153062.75,7,7,2.7
2024-04-01,E,PRV-073,Italia,moda_belleza,126196.69,3,3,9.6
2024-04-01,E,PRV-077,Bangladés,hogar_electronica,249562.04,1,1,84.3
2024-04-01,E,PRV-083,España,moda_belleza,149018.18,5,5,8.2
2024-04-01,E,PRV-087,España,alimentacion_hosteleria,282259.46,4,4,6.7
2024-04-01,E,PRV-097,Turquía,moda_belleza,216613.83,1,1,23.7
2024-04-01,E,PRV-103,España,moda_belleza,330070.6,6,6,4.5
2024-04-01,E,PRV-105,España,alimentacion_hosteleria,268139.98,5,5,5.7
2024-04-01,E,PRV-111,Turquía,alimentacion_hosteleria,114712.27,1,1,21.7
2024-04-01,E,PRV-117,España,moda_belleza,225577.31,6,6,5.8
2024-05-01,A,PRV-004,China,moda_belleza,990867.55,1,1,43.4
2024-05-01,A,PRV-006,España,alimentacion_hosteleria,394727.13,5,5,7.4
2024-05-01,A,PRV-009,Portugal,moda_belleza,846968.37,2,2,15.3
2024-05-01,A,PRV-012,China,moda_belleza,971545.28,1,1,55.3
2024-05-01,A,PRV-013,Vietnam,moda_belleza,1083598.87,1,0,64.4
2024-05-01,A,PRV-014,Italia,moda_belleza,685960.74,4,4,6.2
2024-05-01,A,PRV-015,España,hogar_electronica,714480.57,5,5,7.5
2024-05-01,A,PRV-019,Bangladés,alimentacion_hosteleria,456469.34,1,1,35.9
2024-05-01,A,PRV-023,Portugal,moda_belleza,1056497.57,3,3,7.6
2024-05-01,A,PRV-033,España,alimentacion_hosteleria,376828.11,6,6,9.4
2024-05-01,A,PRV-036,Italia,moda_belleza,827851.68,3,3,5.8
2024-05-01,A,PRV-052,Turquía,moda_belleza,891181.21,2,2,17.2
2024-05-01,A,PRV-057,Turquía,hogar_electronica,943254.43,3,2,13.7
2024-05-01,A,PRV-059,China,hogar_electronica,989863.52,1,0,56.8
2024-05-01,A,PRV-061,España,hogar_electronica,504558.57,4,4,7.1
2024-05-01,A,PRV-065,España,alimentacion_hosteleria,410511.28,7,6,7.2
2024-05-01,A,PRV-086,Vietnam,hogar_electronica,508196.06,1,0,53.3
2024-05-01,A,PRV-092,España,moda_belleza,767835.22,7,7,4.4
2024-05-01,A,PRV-100,China,hogar_electronica,1380706.5,1,1,47.8
2024-05-01,A,PRV-106,España,alimentacion_hosteleria,315183.49,8,8,3.7
2024-05-01,A,PRV-107,Bangladés,moda_belleza,914829.56,1,1,65.8
2024-05-01,A,PRV-108,China,moda_belleza,1168691.53,1,0,35.5
2024-05-01,A,PRV-110,España,moda_belleza,565740.2,3,3,11.0
2024-05-01,A,PRV-112,España,hogar_electronica,349117.69,4,4,7.3
2024-05-01,A,PRV-115,Portugal,hogar_electronica,1052741.4,4,4,5.1
2024-05-01,A,PRV-117,España,moda_belleza,1527977.8,4,4,6.8
2024-05-01,A,PRV-118,España,alimentacion_hosteleria,458403.95,4,4,8.5
2024-05-01,B,PRV-001,Turquía,hogar_electronica,287438.64,2,2,19.6
2024-05-01,B,PRV-004,China,moda_belleza,596052.8,1,1,35.2
2024-05-01,B,PRV-014,Italia,moda_belleza,488046.47,4,3,8.6
2024-05-01,B,PRV-021,España,hogar_electronica,790602.08,4,4,6.3
2024-05-01,B,PRV-026,Italia,moda_belleza,591950.69,3,3,11.0
2024-05-01,B,PRV-030,China,moda_belleza,616014.86,1,1,39.9
2024-05-01,B,PRV-042,Italia,moda_belleza,485099.72,3,3,10.4
2024-05-01,B,PRV-048,Portugal,moda_belleza,489551.55,3,3,8.0
2024-05-01,B,PRV-050,Bangladés,hogar_electronica,857498.73,1,1,92.9
2024-05-01,B,PRV-051,China,hogar_electronica,249669.43,1,1,31.0
2024-05-01,B,PRV-053,España,alimentacion_hosteleria,705339.88,4,4,8.9
2024-05-01,B,PRV-055,Vietnam,alimentacion_hosteleria,676547.49,1,1,38.2
2024-05-01,B,PRV-059,China,hogar_electronica,562977.37,1,1,27.5
2024-05-01,B,PRV-063,España,hogar_electronica,377317.2,3,3,7.3
2024-05-01,B,PRV-064,España,moda_belleza,228186.09,5,4,2.0
2024-05-01,B,PRV-068,España,moda_belleza,586511.35,8,8,2.0
2024-05-01,B,PRV-076,Turquía,moda_belleza,364492.89,1,1,35.2
2024-05-01,B,PRV-080,España,alimentacion_hosteleria,320385.11,5,5,9.3
2024-05-01,B,PRV-082,China,hogar_electronica,427275.95,1,1,85.8
2024-05-01,B,PRV-085,Portugal,hogar_electronica,585565.64,2,2,13.4
2024-05-01,B,PRV-094,China,moda_belleza,609317.32,1,0,41.7
2024-05-01,B,PRV-098,Vietnam,alimentacion_hosteleria,689204.19,1,0,23.3
2024-05-01,B,PRV-099,España,moda_belleza,500842.26,5,5,6.3
2024-05-01,B,PRV-100,China,hogar_electronica,632433.7,1,1,56.5
2024-05-01,B,PRV-107,Bangladés,moda_belleza,456667.29,1,1,71.4
2024-05-01,B,PRV-111,Turquía,alimentacion_hosteleria,232968.47,1,1,27.0
2024-05-01,C,PRV-005,España,moda_belleza,415648.19,7,6,4.5
2024-05-01,C,PRV-009,Portugal,moda_belleza,487934.2,4,4,9.8
2024-05-01,C,PRV-010,Italia,alimentacion_hosteleria,202518.45,4,4,5.8
2024-05-01,C,PRV-012,China,moda_belleza,498267.94,1,1,86.7
2024-05-01,C,PRV-017,España,moda_belleza,242136.74,4,4,6.2
2024-05-01,C,PRV-023,Portugal,moda_belleza,394666.12,3,3,9.7
2024-05-01,C,PRV-029,España,alimentacion_hosteleria,409596.85,5,3,4.1
2024-05-01,C,PRV-031,España,moda_belleza,573498.94,5,5,4.1
2024-05-01,C,PRV-032,Bangladés,hogar_electronica,481101.96,1,1,75.3
2024-05-01,C,PRV-052,Turquía,moda_belleza,340857.69,1,0,15.7
2024-05-01,C,PRV-053,España,alimentacion_hosteleria,147200.44,4,4,7.7
2024-05-01,C,PRV-054,España,hogar_electronica,582356.4,6,6,4.8
2024-05-01,C,PRV-063,España,hogar_electronica,498100.56,4,4,4.2
2024-05-01,C,PRV-068,España,moda_belleza,414893.79,6,6,3.9
2024-05-01,C,PRV-073,Italia,moda_belleza,442052.31,2,2,11.2
2024-05-01,C,PRV-075,España,moda_belleza,567827.91,4,4,11.2
2024-05-01,C,PRV-079,España,moda_belleza,317798.79,5,5,5.4
2024-05-01,C,PRV-082,China,hogar_electronica,328460.23,1,1,66.1
2024-05-01,C,PRV-083,España,moda_belleza,506455.83,5,5,7.1
2024-05-01,C,PRV-086,Vietnam,hogar_electronica,427500.03,1,0,54.1
2024-05-01,C,PRV-090,España,hogar_electronica,533000.47,4,4,4.8
2024-05-01,C,PRV-097,Turquía,moda_belleza,219878.71,1,1,19.0
2024-05-01,C,PRV-100,China,hogar_electronica,347314.94,1,1,45.8
2024-05-01,C,PRV-112,España,hogar_electronica,450698.46,5,5,5.0
2024-05-01,C,PRV-114,España,moda_belleza,616576.8,5,5,5.4
2024-05-01,C,PRV-117,España,moda_belleza,575296.89,3,3,6.7
2024-05-01,D,PRV-001,Turquía,hogar_electronica,319970.13,2,2,16.9
2024-05-01,D,PRV-003,España,alimentacion_hosteleria,194442.1,7,7,3.8
2024-05-01,D,PRV-005,España,moda_belleza,377870.08,5,5,8.0
2024-05-01,D,PRV-007,España,moda_belleza,164840.07,3,2,9.2
2024-05-01,D,PRV-012,China,moda_belleza,220851.34,1,0,71.4
2024-05-01,D,PRV-017,España,moda_belleza,383702.71,3,3,8.9
2024-05-01,D,PRV-019,Bangladés,alimentacion_hosteleria,350300.24,1,1,43.9
2024-05-01,D,PRV-023,Portugal,moda_belleza,423031.95,5,5,7.1
2024-05-01,D,PRV-035,España,moda_belleza,264465.6,6,6,7.1
2024-05-01,D,PRV-043,China,hogar_electronica,363283.3,1,1,45.1
2024-05-01,D,PRV-056,China,hogar_electronica,162734.09,1,1,64.6
2024-05-01,D,PRV-058,Portugal,alimentacion_hosteleria,277671.19,4,4,6.4
2024-05-01,D,PRV-060,Portugal,moda_belleza,207274.23,5,3,4.3
2024-05-01,D,PRV-065,España,alimentacion_hosteleria,466182.92,9,9,7.2
2024-05-01,D,PRV-067,España,hogar_electronica,186303.37,3,3,8.6
2024-05-01,D,PRV-071,Italia,moda_belleza,141769.08,4,4,8.2
2024-05-01,D,PRV-074,España,moda_belleza,407888.78,6,6,5.1
2024-05-01,D,PRV-076,Turquía,moda_belleza,215679.83,1,1,30.1
2024-05-01,D,PRV-080,España,alimentacion_hosteleria,174312.28,5,5,7.1
2024-05-01,D,PRV-083,España,moda_belleza,124030.36,4,4,9.9
2024-05-01,D,PRV-095,España,moda_belleza,376679.93,4,4,7.6
2024-05-01,D,PRV-099,España,moda_belleza,209371.82,4,3,6.6
2024-05-01,D,PRV-109,España,moda_belleza,253027.74,7,7,5.1
2024-05-01,D,PRV-118,España,alimentacion_hosteleria,263631.98,4,4,2.0
2024-05-01,D,PRV-119,Vietnam,alimentacion_hosteleria,211658.84,1,0,29.5
2024-05-01,E,PRV-007,España,moda_belleza,379665.55,3,3,6.8
2024-05-01,E,PRV-012,China,moda_belleza,129363.92,1,1,59.7
2024-05-01,E,PRV-013,Vietnam,moda_belleza,208100.59,1,0,58.8
2024-05-01,E,PRV-036,Italia,moda_belleza,127360.82,3,3,9.4
2024-05-01,E,PRV-037,China,moda_belleza,335528.98,1,1,69.9
2024-05-01,E,PRV-038,China,moda_belleza,339658.6,1,1,11.3
2024-05-01,E,PRV-040,España,moda_belleza,231578.42,4,4,6.8
2024-05-01,E,PRV-041,España,moda_belleza,246705.97,6,6,3.0
2024-05-01,E,PRV-042,Italia,moda_belleza,181200.13,3,3,12.4
2024-05-01,E,PRV-043,China,hogar_electronica,423753.96,1,1,40.1
2024-05-01,E,PRV-053,España,alimentacion_hosteleria,122573.95,4,4,6.2
2024-05-01,E,PRV-058,Portugal,alimentacion_hosteleria,97087.57,5,5,4.7
2024-05-01,E,PRV-060,Portugal,moda_belleza,255864.95,5,5,5.9
2024-05-01,E,PRV-064,España,moda_belleza,339138.11,5,4,7.7
2024-05-01,E,PRV-065,España,alimentacion_hosteleria,186488.75,4,4,4.6
2024-05-01,E,PRV-068,España,moda_belleza,190759.02,9,9,2.5
2024-05-01,E,PRV-073,Italia,moda_belleza,156792.68,3,3,8.9
2024-05-01,E,PRV-077,Bangladés,hogar_electronica,230267.21,1,1,68.2
2024-05-01,E,PRV-083,España,moda_belleza,149449.9,5,5,7.5
2024-05-01,E,PRV-087,España,alimentacion_hosteleria,257439.88,6,5,8.4
2024-05-01,E,PRV-097,Turquía,moda_belleza,200736.0,1,1,28.7
2024-05-01,E,PRV-103,España,moda_belleza,436208.15,4,4,9.1
2024-05-01,E,PRV-105,España,alimentacion_hosteleria,347977.23,6,6,4.1
2024-05-01,E,PRV-111,Turquía,alimentacion_hosteleria,105106.48,1,1,24.3
2024-05-01,E,PRV-117,España,moda_belleza,227826.11,6,6,7.6
2024-06-01,A,PRV-004,China,moda_belleza,843387.49,1,0,44.4
2024-06-01,A,PRV-006,España,alimentacion_hosteleria,360936.77,2,2,5.6
2024-06-01,A,PRV-009,Portugal,moda_belleza,730757.08,3,3,4.4
2024-06-01,A,PRV-012,China,moda_belleza,910748.79,1,1,74.6
2024-06-01,A,PRV-013,Vietnam,moda_belleza,870737.4,1,1,31.3
2024-06-01,A,PRV-014,Italia,moda_belleza,675703.09,3,3,5.2
2024-06-01,A,PRV-015,España,hogar_electronica,764935.12,5,4,4.9
2024-06-01,A,PRV-019,Bangladés,alimentacion_hosteleria,306355.92,1,1,44.9
2024-06-01,A,PRV-023,Portugal,moda_belleza,1299184.94,4,2,12.0
2024-06-01,A,PRV-033,España,alimentacion_hosteleria,406629.16,7,7,8.9
2024-06-01,A,PRV-036,Italia,moda_belleza,634979.05,2,2,13.5
2024-06-01,A,PRV-052,Turquía,moda_belleza,993977.11,1,1,16.7
2024-06-01,A,PRV-057,Turquía,hogar_electronica,719760.3,2,0,17.0
2024-06-01,A,PRV-059,China,hogar_electronica,1060225.65,1,1,36.8
2024-06-01,A,PRV-061,España,hogar_electronica,533441.56,5,5,8.3
2024-06-01,A,PRV-065,España,alimentacion_hosteleria,301495.79,7,6,3.4
2024-06-01,A,PRV-086,Vietnam,hogar_electronica,310022.37,1,0,22.1
2024-06-01,A,PRV-092,España,moda_belleza,302025.28,7,7,2.0
2024-06-01,A,PRV-100,China,hogar_electronica,1165110.98,1,0,33.7
2024-06-01,A,PRV-106,España,alimentacion_hosteleria,336421.39,8,8,3.3
2024-06-01,A,PRV-107,Bangladés,moda_belleza,863523.67,1,1,51.1
2024-06-01,A,PRV-108,China,moda_belleza,1084088.77,1,1,25.5
2024-06-01,A,PRV-110,España,moda_belleza,468164.47,4,2,6.4
2024-06-01,A,PRV-112,España,hogar_electronica,332014.14,5,5,5.1
2024-06-01,A,PRV-115,Portugal,hogar_electronica,1020632.4,4,4,6.7
2024-06-01,A,PRV-117,España,moda_belleza,1014817.63,5,5,7.3
2024-06-01,A,PRV-118,España,alimentacion_hosteleria,453997.72,3,3,5.8
2024-06-01,B,PRV-001,Turquía,hogar_electronica,219643.79,1,1,5.5
2024-06-01,B,PRV-004,China,moda_belleza,545272.46,1,0,31.2
2024-06-01,B,PRV-014,Italia,moda_belleza,380599.32,3,3,8.2
2024-06-01,B,PRV-021,España,hogar_electronica,728121.88,4,4,5.7
2024-06-01,B,PRV-026,Italia,moda_belleza,444886.11,4,4,8.1
2024-06-01,B,PRV-030,China,moda_belleza,401022.62,1,1,25.4
2024-06-01,B,PRV-042,Italia,moda_belleza,309156.96,4,2,12.1
2024-06-01,B,PRV-048,Portugal,moda_belleza,347025.83,2,2,10.3
2024-06-01,B,PRV-050,Bangladés,hogar_electronica,630554.98,1,0,56.9
2024-06-01,B,PRV-051,China,hogar_electronica,225308.97,1,1,68.3
2024-06-01,B,PRV-053,España,alimentacion_hosteleria,511295.38,4,4,9.1
2024-06-01,B,PRV-055,Vietnam,alimentacion_hosteleria,577845.36,1,1,44.3
2024-06-01,B,PRV-059,China,hogar_electronica,297795.62,1,1,59.5
2024-06-01,B,PRV-063,España,hogar_electronica,311126.73,5,5,8.7
2024-06-01,B,PRV-064,España,moda_belleza,191586.72,3,3,9.0
2024-06-01,B,PRV-068,España,moda_belleza,530688.12,9,8,5.9
2024-06-01,B,PRV-076,Turquía,moda_belleza,295200.05,1,1,29.8
2024-06-01,B,PRV-080,España,alimentacion_hosteleria,301137.63,3,2,5.7
2024-06-01,B,PRV-082,China,hogar_electronica,362704.88,1,1,69.1
2024-06-01,B,PRV-085,Portugal,hogar_electronica,634333.87,2,2,6.3
2024-06-01,B,PRV-094,China,moda_belleza,522281.48,1,0,35.0
2024-06-01,B,PRV-098,Vietnam,alimentacion_hosteleria,584662.13,1,1,31.1
2024-06-01,B,PRV-099,España,moda_belleza,532493.33,5,5,9.1
2024-06-01,B,PRV-100,China,hogar_electronica,613860.4,1,1,41.3
2024-06-01,B,PRV-107,Bangladés,moda_belleza,258798.36,1,1,54.7
2024-06-01,B,PRV-111,Turquía,alimentacion_hosteleria,183127.36,2,2,26.0
2024-06-01,C,PRV-005,España,moda_belleza,285221.48,5,4,5.2
2024-06-01,C,PRV-009,Portugal,moda_belleza,327649.15,3,3,13.9
2024-06-01,C,PRV-010,Italia,alimentacion_hosteleria,149485.11,3,3,6.9
2024-06-01,C,PRV-012,China,moda_belleza,334071.34,1,1,76.2
2024-06-01,C,PRV-017,España,moda_belleza,233253.57,3,3,7.3
2024-06-01,C,PRV-023,Portugal,moda_belleza,282466.64,3,2,10.3
