mes,codigo_tienda,grupo,categoria,nombre_categoria,stock_medio_eur,rotacion_anualizada,dias_cobertura,merma_pct,merma_eur
2024-01-01,RN-MAD-ES19,A,alimentacion_hosteleria,Alimentación y Hostelería,1717.14,19.16,19.1,0.0331,146.37
2024-01-01,RN-MAD-ES20,A,moda_belleza,Moda y Belleza,479848.22,3.5,104.4,0.0099,2232.24
2024-01-01,RN-MAD-ES20,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",60625.03,4.12,88.5,0.0058,194.9
2024-01-01,RN-MAD-ES20,A,alimentacion_hosteleria,Alimentación y Hostelería,2043.25,15.78,23.1,0.023,99.7
2024-01-01,RN-MAD-GA01,A,moda_belleza,Moda y Belleza,4255314.68,3.58,102.0,0.0112,22922.99
2024-01-01,RN-MAD-GA01,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",4055899.34,4.07,89.7,0.0067,14856.14
2024-01-01,RN-MAD-GA01,A,alimentacion_hosteleria,Alimentación y Hostelería,245664.92,18.24,20.0,0.0376,22642.16
2024-01-01,RN-MAD-GA02,A,moda_belleza,Moda y Belleza,3270725.81,3.25,112.2,0.0133,19021.53
2024-01-01,RN-MAD-GA02,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",3280740.11,3.51,103.9,0.0049,7592.2
2024-01-01,RN-MAD-GA02,A,alimentacion_hosteleria,Alimentación y Hostelería,160973.26,19.45,18.8,0.0257,10814.43
2024-01-01,RN-MAD-GA03,A,moda_belleza,Moda y Belleza,3635904.35,3.25,112.4,0.0125,19840.53
2024-01-01,RN-MAD-GA03,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",3217171.43,3.98,91.8,0.0054,9285.71
2024-01-01,RN-MAD-GA03,A,alimentacion_hosteleria,Alimentación y Hostelería,190304.77,18.26,20.0,0.0308,14383.7
2024-01-01,RN-MAD-HI01,A,moda_belleza,Moda y Belleza,145152.74,3.41,107.2,0.0073,485.11
2024-01-01,RN-MAD-HI01,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",258914.11,4.38,83.3,0.0086,1311.62
2024-01-01,RN-MAD-HI01,A,alimentacion_hosteleria,Alimentación y Hostelería,225476.3,18.08,20.2,0.0298,16332.64
2024-01-01,RN-MAD-HI02,A,moda_belleza,Moda y Belleza,142012.01,3.25,112.3,0.0147,912.01
2024-01-01,RN-MAD-HI02,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",241599.88,4.38,83.2,0.006,854.33
2024-01-01,RN-MAD-HI02,A,alimentacion_hosteleria,Alimentación y Hostelería,182651.79,20.84,17.5,0.0266,13610.85
2024-01-01,RN-MAD-HI03,A,moda_belleza,Moda y Belleza,141509.87,3.57,102.2,0.0126,856.02
2024-01-01,RN-MAD-HI03,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",262175.3,4.42,82.5,0.008,1247.36
2024-01-01,RN-MAD-HI03,A,alimentacion_hosteleria,Alimentación y Hostelería,239672.27,17.39,21.0,0.0275,15408.64
2024-01-01,RN-MAD-HI04,A,moda_belleza,Moda y Belleza,178664.73,3.16,115.4,0.0141,1070.93
2024-01-01,RN-MAD-HI04,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",301998.24,4.29,85.0,0.0068,1185.33
2024-01-01,RN-MAD-HI04,A,alimentacion_hosteleria,Alimentación y Hostelería,272552.41,17.1,21.3,0.0297,18604.41
2024-01-01,RN-MAD-HI05,A,moda_belleza,Moda y Belleza,161349.06,3.34,109.4,0.0129,933.69
2024-01-01,RN-MAD-HI05,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",370301.65,3.34,109.4,0.0067,1112.96
2024-01-01,RN-MAD-HI05,A,alimentacion_hosteleria,Alimentación y Hostelería,233541.94,19.02,19.2,0.0227,13550.57
2024-01-01,RN-SEV-CV01,D,moda_belleza,Moda y Belleza,18282.4,3.69,98.8,0.0177,160.66
2024-01-01,RN-SEV-CV01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",43438.8,4.55,80.2,0.0053,140.86
2024-01-01,RN-SEV-CV01,D,alimentacion_hosteleria,Alimentación y Hostelería,37084.21,17.64,20.7,0.0262,2303.07
2024-01-01,RN-SEV-CV02,D,moda_belleza,Moda y Belleza,24304.99,3.35,108.8,0.0178,194.99
2024-01-01,RN-SEV-CV02,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",64298.82,3.71,98.3,0.0084,269.44
2024-01-01,RN-SEV-CV02,D,alimentacion_hosteleria,Alimentación y Hostelería,43499.31,18.14,20.1,0.0342,3628.21
2024-01-01,RN-SEV-CV03,D,moda_belleza,Moda y Belleza,20052.9,3.2,114.0,0.0173,149.35
2024-01-01,RN-SEV-CV03,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",45856.14,4.1,89.0,0.0076,192.11
2024-01-01,RN-SEV-CV03,D,alimentacion_hosteleria,Alimentación y Hostelería,39899.84,15.59,23.4,0.0328,2742.15
2024-01-01,RN-SEV-CV04,D,moda_belleza,Moda y Belleza,17764.27,3.57,102.3,0.0223,189.92
2024-01-01,RN-SEV-CV04,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",39979.82,4.64,78.7,0.0057,142.14
2024-01-01,RN-SEV-CV04,D,alimentacion_hosteleria,Alimentación y Hostelería,41048.99,14.95,24.4,0.0359,2960.94
2024-01-01,RN-SEV-CV05,D,moda_belleza,Moda y Belleza,18772.26,3.1,117.6,0.0146,114.31
2024-01-01,RN-SEV-CV05,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",35743.96,4.77,76.5,0.0096,220.09
2024-01-01,RN-SEV-CV05,D,alimentacion_hosteleria,Alimentación y Hostelería,31091.92,18.14,20.1,0.028,2123.08
2024-01-01,RN-SEV-CV06,D,moda_belleza,Moda y Belleza,23055.43,2.94,124.1,0.0131,119.37
2024-01-01,RN-SEV-CV06,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",48078.27,4.13,88.4,0.0064,170.77
2024-01-01,RN-SEV-CV06,D,alimentacion_hosteleria,Alimentación y Hostelería,35381.23,18.56,19.7,0.0226,1994.42
2024-01-01,RN-SEV-CV07,D,moda_belleza,Moda y Belleza,21541.57,3.06,119.1,0.016,141.97
2024-01-01,RN-SEV-CV07,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",48464.66,3.99,91.5,0.0091,236.43
2024-01-01,RN-SEV-CV07,D,alimentacion_hosteleria,Alimentación y Hostelería,29004.11,22.04,16.6,0.0351,3016.19
2024-01-01,RN-SEV-CV08,D,moda_belleza,Moda y Belleza,20099.17,3.62,100.9,0.016,156.42
2024-01-01,RN-SEV-CV08,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",60314.65,3.53,103.4,0.0071,203.24
2024-01-01,RN-SEV-CV08,D,alimentacion_hosteleria,Alimentación y Hostelería,36077.19,19.52,18.7,0.0307,2906.53
2024-01-01,RN-SEV-CV09,D,moda_belleza,Moda y Belleza,25361.4,2.89,126.4,0.0167,164.37
2024-01-01,RN-SEV-CV09,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",52794.34,4.06,89.9,0.0075,216.15
2024-01-01,RN-SEV-CV09,D,alimentacion_hosteleria,Alimentación y Hostelería,42223.0,16.8,21.7,0.0248,2363.9
2024-01-01,RN-SEV-CV10,D,moda_belleza,Moda y Belleza,20007.4,3.6,101.5,0.014,135.36
2024-01-01,RN-SEV-CV10,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",51675.77,4.08,89.5,0.0105,297.27
2024-01-01,RN-SEV-CV10,D,alimentacion_hosteleria,Alimentación y Hostelería,45168.17,15.42,23.7,0.032,2996.34
2024-01-01,RN-SEV-ES01,D,moda_belleza,Moda y Belleza,419481.18,3.29,111.0,0.0177,3282.64
2024-01-01,RN-SEV-ES01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",68153.41,4.49,81.3,0.0074,304.43
2024-01-01,RN-SEV-ES01,D,alimentacion_hosteleria,Alimentación y Hostelería,1124.29,19.07,19.1,0.0378,108.92
2024-01-01,RN-SEV-ES02,D,moda_belleza,Moda y Belleza,369277.08,3.26,112.1,0.0151,2441.12
2024-01-01,RN-SEV-ES02,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",59302.87,4.5,81.1,0.0067,240.27
2024-01-01,RN-SEV-ES02,D,alimentacion_hosteleria,Alimentación y Hostelería,1193.35,15.66,23.3,0.0348,87.41
2024-01-01,RN-SEV-ES03,D,moda_belleza,Moda y Belleza,395734.24,3.33,109.7,0.0109,1928.5
2024-01-01,RN-SEV-ES03,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",79035.01,3.69,98.8,0.0071,278.65
2024-01-01,RN-SEV-ES03,D,alimentacion_hosteleria,Alimentación y Hostelería,1124.08,18.19,20.1,0.0384,105.55
2024-01-01,RN-SEV-ES04,D,moda_belleza,Moda y Belleza,419092.78,2.49,146.4,0.0152,2135.38
2024-01-01,RN-SEV-ES04,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",65642.76,3.53,103.3,0.0063,196.33
2024-01-01,RN-SEV-ES04,D,alimentacion_hosteleria,Alimentación y Hostelería,863.25,18.81,19.4,0.0384,83.81
2024-01-01,RN-SEV-ES05,D,moda_belleza,Moda y Belleza,242234.09,4.12,88.5,0.0135,1812.5
2024-01-01,RN-SEV-ES05,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",46174.37,4.8,76.1,0.0062,184.65
2024-01-01,RN-SEV-ES05,D,alimentacion_hosteleria,Alimentación y Hostelería,995.89,15.58,23.4,0.0312,65.08
2024-01-01,RN-SEV-ES06,D,moda_belleza,Moda y Belleza,391236.59,3.51,104.1,0.0101,1862.46
2024-01-01,RN-SEV-ES06,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",94058.31,3.24,112.8,0.0082,335.42
2024-01-01,RN-SEV-ES06,D,alimentacion_hosteleria,Alimentación y Hostelería,1285.66,16.58,22.0,0.0273,78.21
2024-01-01,RN-SEV-ES07,D,moda_belleza,Moda y Belleza,397805.93,3.58,102.0,0.0109,2085.66
2024-01-01,RN-SEV-ES07,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",88173.59,3.58,101.9,0.0079,335.32
2024-01-01,RN-SEV-ES07,D,alimentacion_hosteleria,Alimentación y Hostelería,1036.68,21.34,17.1,0.0375,111.48
2024-01-01,RN-SEV-ES08,D,moda_belleza,Moda y Belleza,415668.02,3.18,114.9,0.0148,2627.68
2024-01-01,RN-SEV-ES08,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",69972.25,4.19,87.2,0.0066,259.93
2024-01-01,RN-SEV-ES08,D,alimentacion_hosteleria,Alimentación y Hostelería,1304.43,15.73,23.2,0.0335,92.41
2024-01-01,RN-SEV-ES09,D,moda_belleza,Moda y Belleza,382453.77,3.17,115.2,0.0146,2378.93
2024-01-01,RN-SEV-ES09,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",62072.21,4.33,84.3,0.0083,300.0
2024-01-01,RN-SEV-ES09,D,alimentacion_hosteleria,Alimentación y Hostelería,1028.39,18.31,19.9,0.0346,87.59
2024-01-01,RN-SEV-ES10,D,moda_belleza,Moda y Belleza,353359.52,3.55,102.7,0.0159,2683.69
2024-01-01,RN-SEV-ES10,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",68214.7,4.08,89.4,0.0072,269.57
2024-01-01,RN-SEV-ES10,D,alimentacion_hosteleria,Alimentación y Hostelería,925.94,21.07,17.3,0.0313,82.08
2024-01-01,RN-SEV-ES11,D,moda_belleza,Moda y Belleza,347314.09,3.56,102.6,0.0183,3039.13
2024-01-01,RN-SEV-ES11,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",67231.37,4.08,89.5,0.0084,309.45
2024-01-01,RN-SEV-ES11,D,alimentacion_hosteleria,Alimentación y Hostelería,1046.75,18.34,19.9,0.0362,93.4
2024-01-01,RN-SEV-ES12,D,moda_belleza,Moda y Belleza,345677.82,3.27,111.5,0.0172,2616.88
2024-01-01,RN-SEV-ES12,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",68433.08,3.67,99.5,0.0069,232.87
2024-01-01,RN-SEV-ES12,D,alimentacion_hosteleria,Alimentación y Hostelería,1079.31,16.29,22.4,0.0283,66.89
2024-01-01,RN-SEV-GA01,D,moda_belleza,Moda y Belleza,1386365.72,3.64,100.3,0.0127,8608.21
2024-01-01,RN-SEV-GA01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",2134808.55,3.81,95.8,0.0064,6995.31
2024-01-01,RN-SEV-GA01,D,alimentacion_hosteleria,Alimentación y Hostelería,68499.1,17.5,20.9,0.041,6607.81
2024-01-01,RN-SEV-HI01,D,moda_belleza,Moda y Belleza,109776.49,3.12,117.2,0.0161,740.08
2024-01-01,RN-SEV-HI01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",282299.31,4.14,88.2,0.0077,1209.14
2024-01-01,RN-SEV-HI01,D,alimentacion_hosteleria,Alimentación y Hostelería,103275.54,22.07,16.5,0.027,8272.29
2024-01-01,RN-SEV-HI02,D,moda_belleza,Moda y Belleza,107908.37,3.41,106.9,0.0127,628.81
2024-01-01,RN-SEV-HI02,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",325754.77,3.86,94.5,0.0061,1031.76
2024-01-01,RN-SEV-HI02,D,alimentacion_hosteleria,Alimentación y Hostelería,166793.86,14.72,24.8,0.0336,11088.25
2024-01-01,RN-SEV-HI03,D,moda_belleza,Moda y Belleza,101322.76,3.2,114.1,0.0163,709.82
2024-01-01,RN-SEV-HI03,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",271755.38,4.07,89.6,0.0076,1130.58
2024-01-01,RN-SEV-HI03,D,alimentacion_hosteleria,Alimentación y Hostelería,125441.64,17.21,21.2,0.036,10448.84
2024-01-01,RN-SEV-HI04,D,moda_belleza,Moda y Belleza,137934.55,3.05,119.5,0.0128,724.58
2024-01-01,RN-SEV-HI04,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",365651.22,3.93,92.8,0.0067,1295.63
2024-01-01,RN-SEV-HI04,D,alimentacion_hosteleria,Alimentación y Hostelería,146388.83,19.18,19.0,0.0333,12564.01
2024-01-01,RN-VLC-CV01,C,moda_belleza,Moda y Belleza,13557.05,3.33,109.7,0.0133,80.63
2024-01-01,RN-VLC-CV01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",24017.33,3.94,92.6,0.0071,90.36
2024-01-01,RN-VLC-CV01,C,alimentacion_hosteleria,Alimentación y Hostelería,45601.1,18.76,19.5,0.0257,2954.64
2024-01-01,RN-VLC-CV02,C,moda_belleza,Moda y Belleza,13345.57,3.59,101.6,0.0127,81.8
2024-01-01,RN-VLC-CV02,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",25012.15,4.02,90.7,0.0087,117.64
2024-01-01,RN-VLC-CV02,C,alimentacion_hosteleria,Alimentación y Hostelería,47069.16,19.31,18.9,0.048,5862.83
2024-01-01,RN-VLC-CV03,C,moda_belleza,Moda y Belleza,13526.68,3.87,94.3,0.0182,128.05
2024-01-01,RN-VLC-CV03,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",26932.36,4.08,89.5,0.0097,143.27
2024-01-01,RN-VLC-CV03,C,alimentacion_hosteleria,Alimentación y Hostelería,56932.17,17.44,20.9,0.0563,7511.37
2024-01-01,RN-VLC-CV04,C,moda_belleza,Moda y Belleza,12116.95,3.47,105.3,0.0162,91.44
2024-01-01,RN-VLC-CV04,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",18661.66,4.72,77.3,0.0116,137.46
2024-01-01,RN-VLC-CV04,C,alimentacion_hosteleria,Alimentación y Hostelería,43421.13,18.34,19.9,0.0443,4741.78
2024-01-01,RN-VLC-CV05,C,moda_belleza,Moda y Belleza,10265.99,3.56,102.5,0.016,78.6
2024-01-01,RN-VLC-CV05,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",20558.14,3.73,97.8,0.009,92.82
2024-01-01,RN-VLC-CV05,C,alimentacion_hosteleria,Alimentación y Hostelería,34803.09,19.91,18.3,0.0304,2831.97
2024-01-01,RN-VLC-CV06,C,moda_belleza,Moda y Belleza,13979.56,3.75,97.4,0.0146,102.85
2024-01-01,RN-VLC-CV06,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",28322.63,3.88,94.0,0.0095,140.49
2024-01-01,RN-VLC-CV06,C,alimentacion_hosteleria,Alimentación y Hostelería,55430.79,17.93,20.4,0.0449,5998.03
2024-01-01,RN-VLC-CV07,C,moda_belleza,Moda y Belleza,12375.47,3.51,103.9,0.0257,150.18
2024-01-01,RN-VLC-CV07,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",20806.37,4.39,83.2,0.0088,107.95
2024-01-01,RN-VLC-CV07,C,alimentacion_hosteleria,Alimentación y Hostelería,47043.01,17.53,20.8,0.0423,4687.3
2024-01-01,RN-VLC-CV08,C,moda_belleza,Moda y Belleza,10024.68,3.82,95.5,0.0186,95.83
2024-01-01,RN-VLC-CV08,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",20755.73,3.88,94.1,0.0086,93.02
2024-01-01,RN-VLC-CV08,C,alimentacion_hosteleria,Alimentación y Hostelería,44114.42,16.48,22.2,0.0376,3673.52
2024-01-01,RN-VLC-CV09,C,moda_belleza,Moda y Belleza,12389.94,3.23,113.0,0.0135,72.62
2024-01-01,RN-VLC-CV09,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",23933.73,3.51,104.0,0.0099,111.8
2024-01-01,RN-VLC-CV09,C,alimentacion_hosteleria,Alimentación y Hostelería,35135.21,21.6,16.9,0.043,4386.33
2024-01-01,RN-VLC-ES01,C,moda_belleza,Moda y Belleza,407375.76,3.49,104.6,0.0166,3172.69
2024-01-01,RN-VLC-ES01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",54691.6,4.14,88.3,0.0073,221.9
2024-01-01,RN-VLC-ES01,C,alimentacion_hosteleria,Alimentación y Hostelería,2176.7,19.87,18.4,0.0512,297.7
2024-01-01,RN-VLC-ES02,C,moda_belleza,Moda y Belleza,343862.67,3.05,119.8,0.0221,3110.88
2024-01-01,RN-VLC-ES02,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",47136.98,3.53,103.3,0.0094,210.44
2024-01-01,RN-VLC-ES02,C,alimentacion_hosteleria,Alimentación y Hostelería,1764.75,18.05,20.2,0.0458,196.13
2024-01-01,RN-VLC-ES03,C,moda_belleza,Moda y Belleza,365936.85,3.28,111.4,0.0172,2773.0
2024-01-01,RN-VLC-ES03,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",46262.27,4.12,88.5,0.01,256.41
2024-01-01,RN-VLC-ES03,C,alimentacion_hosteleria,Alimentación y Hostelería,2122.75,17.19,21.2,0.0376,184.42
2024-01-01,RN-VLC-ES04,C,moda_belleza,Moda y Belleza,383920.23,3.43,106.4,0.0169,2991.46
2024-01-01,RN-VLC-ES04,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",50794.91,4.12,88.5,0.0081,228.03
2024-01-01,RN-VLC-ES04,C,alimentacion_hosteleria,Alimentación y Hostelería,2587.22,15.49,23.6,0.0359,193.32
2024-01-01,RN-VLC-ES05,C,moda_belleza,Moda y Belleza,349394.54,3.67,99.5,0.0169,2912.34
2024-01-01,RN-VLC-ES05,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",47975.28,4.25,85.9,0.0108,296.0
2024-01-01,RN-VLC-ES05,C,alimentacion_hosteleria,Alimentación y Hostelería,1964.03,19.86,18.4,0.023,120.58
2024-01-01,RN-VLC-ES06,C,moda_belleza,Moda y Belleza,292972.98,3.54,103.1,0.0149,2076.94
2024-01-01,RN-VLC-ES06,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",35087.17,4.7,77.6,0.0107,237.21
2024-01-01,RN-VLC-ES06,C,alimentacion_hosteleria,Alimentación y Hostelería,1502.04,21.0,17.4,0.0385,163.26
2024-01-01,RN-VLC-ES07,C,moda_belleza,Moda y Belleza,350294.56,3.52,103.8,0.0204,3376.19
2024-01-01,RN-VLC-ES07,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",52025.93,3.76,97.0,0.0129,339.54
2024-01-01,RN-VLC-ES07,C,alimentacion_hosteleria,Alimentación y Hostelería,2250.75,16.64,21.9,0.0498,250.74
2024-01-01,RN-VLC-ES08,C,moda_belleza,Moda y Belleza,375997.65,3.82,95.5,0.0169,3265.38
2024-01-01,RN-VLC-ES08,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",47761.98,4.79,76.3,0.0078,239.69
2024-01-01,RN-VLC-ES08,C,alimentacion_hosteleria,Alimentación y Hostelería,2423.11,18.05,20.2,0.0419,246.29
2024-01-01,RN-VLC-ES09,C,moda_belleza,Moda y Belleza,325701.82,3.88,94.1,0.0156,2649.14
2024-01-01,RN-VLC-ES09,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",54940.75,3.66,99.8,0.0078,210.66
2024-01-01,RN-VLC-ES09,C,alimentacion_hosteleria,Alimentación y Hostelería,1940.26,19.81,18.4,0.032,165.32
2024-01-01,RN-VLC-ES10,C,moda_belleza,Moda y Belleza,403274.3,2.77,131.7,0.0207,3108.93
2024-01-01,RN-VLC-ES10,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",35702.74,4.98,73.3,0.0084,200.64
2024-01-01,RN-VLC-ES10,C,alimentacion_hosteleria,Alimentación y Hostelería,1748.65,19.44,18.8,0.0543,248.1
2024-01-01,RN-VLC-GA01,C,moda_belleza,Moda y Belleza,2277388.4,3.64,100.2,0.0184,20523.91
2024-01-01,RN-VLC-GA01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",2158870.87,4.44,82.1,0.0106,13669.83
2024-01-01,RN-VLC-GA01,C,alimentacion_hosteleria,Alimentación y Hostelería,221795.52,17.42,21.0,0.0497,25810.93
2024-01-01,RN-VLC-HI01,C,moda_belleza,Moda y Belleza,97846.13,3.21,113.7,0.0154,650.0
2024-01-01,RN-VLC-HI01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",195601.6,3.93,92.8,0.0061,630.6
2024-01-01,RN-VLC-HI01,C,alimentacion_hosteleria,Alimentación y Hostelería,225723.06,18.16,20.1,0.0442,24348.01
2024-01-01,RN-VLC-HI02,C,moda_belleza,Moda y Belleza,96337.5,3.55,102.7,0.0176,809.66
2024-01-01,RN-VLC-HI02,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",196159.77,4.27,85.4,0.0107,1205.59
2024-01-01,RN-VLC-HI02,C,alimentacion_hosteleria,Alimentación y Hostelería,236529.17,18.89,19.3,0.0466,27978.26
2024-01-01,RN-VLC-HI03,C,moda_belleza,Moda y Belleza,101257.78,3.46,105.4,0.016,753.8
2024-01-01,RN-VLC-HI03,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",206837.76,4.15,87.9,0.0089,1026.96
2024-01-01,RN-VLC-HI03,C,alimentacion_hosteleria,Alimentación y Hostelería,235926.3,19.39,18.8,0.0568,34924.52
2024-01-01,RN-VLC-HI04,C,moda_belleza,Moda y Belleza,93037.79,3.26,111.8,0.0143,583.8
2024-01-01,RN-VLC-HI04,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",170381.57,4.37,83.6,0.0066,659.93
2024-01-01,RN-VLC-HI04,C,alimentacion_hosteleria,Alimentación y Hostelería,225912.79,17.55,20.8,0.0396,21099.4
2024-01-01,RN-VLC-HI05,C,moda_belleza,Moda y Belleza,118317.7,2.72,134.0,0.015,649.83
2024-01-01,RN-VLC-HI05,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",170812.25,4.62,79.0,0.0111,1177.76
2024-01-01,RN-VLC-HI05,C,alimentacion_hosteleria,Alimentación y Hostelería,228926.97,18.38,19.9,0.0485,27421.74
2024-01-01,RN-VLC-HI06,C,moda_belleza,Moda y Belleza,92982.72,3.31,110.4,0.0171,706.87
2024-01-01,RN-VLC-HI06,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",213872.67,3.52,103.6,0.0104,1052.94
2024-01-01,RN-VLC-HI06,C,alimentacion_hosteleria,Alimentación y Hostelería,218071.37,18.41,19.8,0.0459,24763.05
2024-01-01,RN-VLC-HI07,C,moda_belleza,Moda y Belleza,68111.71,3.62,100.9,0.0184,609.06
2024-01-01,RN-VLC-HI07,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",144624.53,4.17,87.5,0.0073,591.82
2024-01-01,RN-VLC-HI07,C,alimentacion_hosteleria,Alimentación y Hostelería,169097.78,19.01,19.2,0.0379,16373.03
2024-02-01,RN-BCN-CV01,B,moda_belleza,Moda y Belleza,21647.78,3.02,120.9,0.013,114.23
2024-02-01,RN-BCN-CV01,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",34900.16,4.14,88.2,0.0075,145.63
2024-02-01,RN-BCN-CV01,B,alimentacion_hosteleria,Alimentación y Hostelería,40840.78,19.89,18.3,0.0308,3363.07
2024-02-01,RN-BCN-CV02,B,moda_belleza,Moda y Belleza,21969.75,3.19,114.3,0.0099,93.33
2024-02-01,RN-BCN-CV02,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",36466.55,4.25,85.9,0.0052,108.33
2024-02-01,RN-BCN-CV02,B,alimentacion_hosteleria,Alimentación y Hostelería,40747.33,21.39,17.1,0.0309,3619.9
2024-02-01,RN-BCN-CV03,B,moda_belleza,Moda y Belleza,26042.31,2.97,122.9,0.0108,112.25
2024-02-01,RN-BCN-CV03,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",46676.66,3.66,99.7,0.0064,147.0
2024-02-01,RN-BCN-CV03,B,alimentacion_hosteleria,Alimentación y Hostelería,46425.22,20.7,17.6,0.0309,3991.08
2024-02-01,RN-BCN-CV04,B,moda_belleza,Moda y Belleza,18895.0,2.97,122.9,0.0115,86.74
2024-02-01,RN-BCN-CV04,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",28672.22,4.33,84.4,0.0061,101.67
2024-02-01,RN-BCN-CV04,B,alimentacion_hosteleria,Alimentación y Hostelería,36667.99,19.02,19.2,0.0263,2465.1
2024-02-01,RN-BCN-CV05,B,moda_belleza,Moda y Belleza,16153.47,3.58,101.9,0.0079,61.45
2024-02-01,RN-BCN-CV05,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",34263.67,3.73,97.8,0.006,103.14
2024-02-01,RN-BCN-CV05,B,alimentacion_hosteleria,Alimentación y Hostelería,44278.02,16.24,22.5,0.0298,2880.59
2024-02-01,RN-BCN-CV06,B,moda_belleza,Moda y Belleza,22358.39,2.77,131.8,0.0078,64.89
2024-02-01,RN-BCN-CV06,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",33295.13,4.11,88.8,0.005,91.93
2024-02-01,RN-BCN-CV06,B,alimentacion_hosteleria,Alimentación y Hostelería,43182.36,17.81,20.5,0.0271,2801.77
2024-02-01,RN-BCN-CV07,B,moda_belleza,Moda y Belleza,19358.01,3.27,111.5,0.0106,90.31
2024-02-01,RN-BCN-CV07,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",33590.35,4.17,87.5,0.006,112.96
2024-02-01,RN-BCN-CV07,B,alimentacion_hosteleria,Alimentación y Hostelería,42459.99,18.55,19.7,0.0151,1598.64
2024-02-01,RN-BCN-CV08,B,moda_belleza,Moda y Belleza,15407.41,4.1,89.1,0.0099,83.97
2024-02-01,RN-BCN-CV08,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",29938.37,4.66,78.4,0.0076,142.45
