mes,codigo_instalacion,grupo,tipo_instalacion,carton_kg,plastico_kg,organico_kg,raee_kg,textil_kg,resto_kg,total_kg,pct_reciclado
2024-02-01,RN-SEV-CV04,D,tienda,566.8,392.5,849.9,112.1,26.4,235.2,2182.9,0.695
2024-02-01,RN-SEV-CV05,D,tienda,663.4,393.6,890.6,128.5,27.3,213.8,2317.2,0.5
2024-02-01,RN-SEV-CV06,D,tienda,658.7,445.9,1011.9,135.1,30.1,268.0,2549.7,0.524
2024-02-01,RN-SEV-CV07,D,tienda,680.6,400.3,1025.1,142.1,32.3,239.8,2520.2,0.597
2024-02-01,RN-SEV-CV08,D,tienda,773.2,478.8,1215.0,151.7,37.0,278.4,2934.1,0.492
2024-02-01,RN-SEV-CV09,D,tienda,713.1,495.3,1134.1,139.2,34.6,290.6,2806.9,0.446
2024-02-01,RN-SEV-CV10,D,tienda,732.6,443.9,1109.8,162.7,30.9,297.5,2777.4,0.568
2024-02-01,RN-SEV-ES01,D,tienda,937.5,638.4,51.2,185.6,511.8,281.0,2605.5,0.48
2024-02-01,RN-SEV-ES02,D,tienda,773.2,537.0,42.6,164.2,571.2,249.2,2337.4,0.478
2024-02-01,RN-SEV-ES03,D,tienda,824.6,570.6,44.9,190.6,502.7,275.7,2409.1,0.514
2024-02-01,RN-SEV-ES04,D,tienda,715.8,465.5,36.4,149.2,469.9,236.4,2073.2,0.543
2024-02-01,RN-SEV-ES05,D,tienda,675.1,483.2,35.0,142.6,442.9,226.2,2005.0,0.556
2024-02-01,RN-SEV-ES06,D,tienda,942.3,529.5,48.6,205.9,585.1,316.8,2628.2,0.528
2024-02-01,RN-SEV-ES07,D,tienda,1030.2,603.5,55.8,177.3,619.3,315.2,2801.3,0.563
2024-02-01,RN-SEV-ES08,D,tienda,851.6,557.5,47.3,177.3,558.8,277.2,2469.7,0.515
2024-02-01,RN-SEV-ES09,D,tienda,874.3,555.9,46.2,148.8,562.9,269.3,2457.4,0.512
2024-02-01,RN-SEV-ES10,D,tienda,911.4,583.4,51.1,188.5,485.1,276.7,2496.2,0.507
2024-02-01,RN-SEV-ES11,D,tienda,789.1,588.4,42.3,178.4,506.9,256.6,2361.7,0.581
2024-02-01,RN-SEV-ES12,D,tienda,799.9,479.4,39.3,140.5,475.6,234.8,2169.5,0.512
2024-02-01,RN-SEV-GA01,D,tienda,10705.1,5859.5,1850.9,4924.1,2262.9,3203.2,28805.7,0.574
2024-02-01,RN-SEV-HI01,D,tienda,3065.2,1765.8,3486.8,805.1,160.2,944.9,10228.0,0.527
2024-02-01,RN-SEV-HI02,D,tienda,3147.8,1838.2,3937.6,920.5,179.5,1111.9,11135.5,0.577
2024-02-01,RN-SEV-HI03,D,tienda,2994.0,1598.0,3587.3,797.2,159.1,996.3,10131.9,0.532
2024-02-01,RN-SEV-HI04,D,tienda,3501.0,2307.8,4627.4,910.7,222.0,1076.0,12644.9,0.52
2024-02-01,RN-VLC-CV01,C,tienda,745.9,487.3,1349.4,90.3,22.4,300.0,2995.3,0.651
2024-02-01,RN-VLC-CV02,C,tienda,756.2,486.2,1320.6,83.0,21.4,317.4,2984.8,0.653
2024-02-01,RN-VLC-CV03,C,tienda,864.0,600.1,1473.6,99.0,21.4,327.6,3385.7,0.563
2024-02-01,RN-VLC-CV04,C,tienda,648.0,465.0,1342.1,84.5,21.7,291.4,2852.7,0.609
2024-02-01,RN-VLC-CV05,C,tienda,616.5,395.2,981.4,70.3,16.9,254.1,2334.4,0.558
2024-02-01,RN-VLC-CV06,C,tienda,888.9,580.5,1607.8,92.9,22.5,379.0,3571.6,0.623
2024-02-01,RN-VLC-CV07,C,tienda,754.6,438.6,1238.0,76.4,21.3,289.5,2818.4,0.672
2024-02-01,RN-VLC-CV08,C,tienda,654.8,375.5,1111.2,68.4,17.4,258.1,2485.4,0.573
2024-02-01,RN-VLC-CV09,C,tienda,646.9,424.6,1113.9,73.9,16.5,272.0,2547.8,0.684
2024-02-01,RN-VLC-ES01,C,tienda,904.1,574.7,88.4,132.2,574.2,288.4,2562.0,0.647
2024-02-01,RN-VLC-ES02,C,tienda,634.3,394.5,61.3,97.9,428.7,228.3,1845.0,0.583
2024-02-01,RN-VLC-ES03,C,tienda,764.7,510.8,76.2,125.0,497.0,258.0,2231.7,0.568
2024-02-01,RN-VLC-ES04,C,tienda,883.7,554.5,72.7,128.4,548.2,261.6,2449.1,0.644
2024-02-01,RN-VLC-ES05,C,tienda,821.4,549.3,74.2,125.7,532.7,260.1,2363.4,0.578
2024-02-01,RN-VLC-ES06,C,tienda,668.2,407.3,65.4,103.4,437.5,219.8,1901.6,0.493
2024-02-01,RN-VLC-ES07,C,tienda,698.0,519.8,71.2,122.1,537.7,236.3,2185.1,0.685
2024-02-01,RN-VLC-ES08,C,tienda,993.1,599.0,82.4,137.1,679.4,281.2,2772.2,0.615
2024-02-01,RN-VLC-ES09,C,tienda,765.3,468.1,70.3,130.7,502.1,264.0,2200.5,0.625
2024-02-01,RN-VLC-ES10,C,tienda,703.6,465.1,68.8,106.2,517.6,227.5,2088.8,0.607
2024-02-01,RN-VLC-GA01,C,tienda,16329.3,8954.2,6623.0,6128.0,3707.9,4760.8,46503.2,0.565
2024-02-01,RN-VLC-HI01,C,tienda,3669.5,2507.7,5888.3,624.2,141.1,1544.7,14375.5,0.622
2024-02-01,RN-VLC-HI02,C,tienda,3748.9,2385.9,6204.8,647.4,157.5,1537.4,14681.9,0.675
2024-02-01,RN-VLC-HI03,C,tienda,4871.2,2659.3,6792.1,688.8,177.4,1711.1,16899.9,0.598
2024-02-01,RN-VLC-HI04,C,tienda,3673.1,2510.7,6253.3,622.2,130.4,1428.4,14618.1,0.613
2024-02-01,RN-VLC-HI05,C,tienda,3737.0,2344.7,6414.2,644.8,159.5,1678.9,14979.1,0.594
2024-02-01,RN-VLC-HI06,C,tienda,3918.0,2331.6,7023.9,612.5,157.4,1577.7,15621.1,0.652
2024-02-01,RN-VLC-HI07,C,tienda,3415.9,2013.2,4917.1,444.8,129.0,1158.9,12078.9,0.537
2024-03-01,CL-BCN-01,B,centro_logistico,3834.1,1726.9,58.5,193.8,132.7,636.6,6582.6,0.792
2024-03-01,CL-BCN-02,B,centro_logistico,3652.0,1670.4,65.4,176.1,142.1,631.3,6337.3,0.808
2024-03-01,CL-BIO-01,E,centro_logistico,2386.5,1180.3,39.6,113.4,78.1,395.3,4193.2,0.84
2024-03-01,CL-MAD-01,A,centro_logistico,3599.5,1421.1,57.7,176.1,129.9,515.0,5899.3,0.787
2024-03-01,CL-MAD-02,A,centro_logistico,3340.1,1437.0,59.4,190.6,125.9,545.2,5698.2,0.817
2024-03-01,CL-MAD-03,A,centro_logistico,3265.8,1559.1,65.2,169.9,104.8,526.4,5691.2,0.783
2024-03-01,CL-SEV-01,D,centro_logistico,2682.5,1192.9,46.9,127.8,92.6,360.7,4503.4,0.639
2024-03-01,CL-VLC-01,C,centro_logistico,3022.3,1564.4,54.6,152.2,91.5,452.6,5337.6,0.693
2024-03-01,CL-VLC-02,C,centro_logistico,2743.9,1373.1,51.3,154.1,93.4,461.0,4876.8,0.706
2024-03-01,RN-BCN-CV01,B,tienda,964.7,667.6,1646.8,159.4,40.2,438.4,3917.1,0.747
2024-03-01,RN-BCN-CV02,B,tienda,1145.0,718.2,1879.2,170.5,45.7,459.5,4418.1,0.767
2024-03-01,RN-BCN-CV03,B,tienda,1110.3,745.8,1857.6,168.8,46.1,436.9,4365.5,0.683
2024-03-01,RN-BCN-CV04,B,tienda,928.5,581.4,1538.2,139.1,33.5,396.4,3617.1,0.734
2024-03-01,RN-BCN-CV05,B,tienda,961.7,665.4,1468.6,151.2,45.8,395.5,3688.2,0.698
2024-03-01,RN-BCN-CV06,B,tienda,942.9,646.6,1503.9,134.4,39.8,389.5,3657.1,0.643
2024-03-01,RN-BCN-CV07,B,tienda,1053.3,616.9,1656.6,152.0,37.7,372.9,3889.4,0.782
2024-03-01,RN-BCN-CV08,B,tienda,981.9,651.8,1595.7,151.8,39.1,397.7,3818.0,0.765
2024-03-01,RN-BCN-ES01,B,tienda,1081.8,677.0,63.5,153.2,701.2,327.1,3003.8,0.69
2024-03-01,RN-BCN-ES02,B,tienda,1141.2,780.5,83.9,172.6,811.5,362.0,3351.7,0.637
2024-03-01,RN-BCN-ES03,B,tienda,1266.1,780.1,77.3,211.7,800.5,402.7,3538.4,0.78
2024-03-01,RN-BCN-ES04,B,tienda,1195.2,738.6,75.8,172.6,753.2,381.3,3316.7,0.722
2024-03-01,RN-BCN-ES05,B,tienda,1263.0,711.5,81.4,192.0,761.3,407.9,3417.1,0.705
2024-03-01,RN-BCN-ES06,B,tienda,1236.3,772.5,82.0,195.8,697.3,335.6,3319.5,0.712
2024-03-01,RN-BCN-ES07,B,tienda,1205.4,743.9,74.6,199.3,751.8,368.0,3343.0,0.673
2024-03-01,RN-BCN-ES08,B,tienda,996.8,557.7,62.1,137.7,525.0,297.3,2576.6,0.69
2024-03-01,RN-BCN-ES09,B,tienda,1196.4,725.6,76.8,194.3,750.1,386.1,3329.3,0.719
2024-03-01,RN-BCN-ES10,B,tienda,1079.1,660.1,75.8,184.8,738.6,391.6,3130.0,0.751
2024-03-01,RN-BCN-ES11,B,tienda,1213.3,720.1,71.6,178.2,766.2,362.8,3312.2,0.69
2024-03-01,RN-BCN-ES12,B,tienda,1029.2,692.0,73.1,156.4,647.1,343.5,2941.3,0.664
2024-03-01,RN-BCN-ES13,B,tienda,1288.2,738.1,89.4,174.2,805.6,437.5,3533.0,0.706
2024-03-01,RN-BCN-ES14,B,tienda,1318.8,869.2,84.2,210.6,854.5,393.0,3730.3,0.707
2024-03-01,RN-BCN-GA01,B,tienda,24402.9,12048.9,6377.5,8724.0,4804.6,6435.9,62793.8,0.715
2024-03-01,RN-BCN-GA02,B,tienda,28170.5,13768.8,6513.0,11176.1,6197.0,7451.7,73277.1,0.709
2024-03-01,RN-BCN-HI01,B,tienda,4379.5,2782.6,5707.5,903.4,242.8,1635.3,15651.1,0.689
2024-03-01,RN-BCN-HI02,B,tienda,6050.5,4228.0,9986.1,1370.5,311.7,2297.6,24244.4,0.7
2024-03-01,RN-BCN-HI03,B,tienda,4490.2,2866.7,6497.1,860.7,207.6,1657.6,16579.9,0.739
2024-03-01,RN-BCN-HI04,B,tienda,5427.8,3413.5,7614.4,1070.4,294.6,2045.2,19865.9,0.708
2024-03-01,RN-BIO-CV01,E,tienda,973.0,661.4,1756.4,183.4,40.0,444.9,4059.1,0.831
2024-03-01,RN-BIO-CV02,E,tienda,1042.6,676.9,1759.9,178.3,39.4,365.1,4062.2,0.802
2024-03-01,RN-BIO-CV03,E,tienda,1051.9,573.7,1520.2,163.4,37.9,433.8,3780.9,0.833
2024-03-01,RN-BIO-CV04,E,tienda,1110.7,786.0,1910.2,190.4,45.7,462.4,4505.4,0.81
2024-03-01,RN-BIO-ES01,E,tienda,1017.7,750.1,73.5,196.6,666.4,293.2,2997.5,0.832
2024-03-01,RN-BIO-ES02,E,tienda,990.1,629.3,60.2,161.8,597.5,307.9,2746.8,0.786
2024-03-01,RN-BIO-ES03,E,tienda,1591.4,940.2,98.7,239.3,1003.0,413.1,4285.7,0.863
2024-03-01,RN-BIO-ES04,E,tienda,1318.6,752.2,73.7,239.1,780.0,388.6,3552.2,0.793
2024-03-01,RN-BIO-ES05,E,tienda,1320.7,757.6,78.6,236.4,751.7,372.1,3517.1,0.834
2024-03-01,RN-BIO-ES06,E,tienda,1486.3,867.6,100.9,245.7,853.1,452.3,4005.9,0.797
2024-03-01,RN-BIO-ES07,E,tienda,1172.5,735.2,78.7,198.6,708.2,372.1,3265.3,0.813
2024-03-01,RN-BIO-GA01,E,tienda,18539.0,10350.4,4353.7,8330.1,3517.5,4852.8,49943.5,0.808
2024-03-01,RN-BIO-HI01,E,tienda,5405.9,3948.0,8679.5,1280.4,266.5,2149.1,21729.4,0.83
2024-03-01,RN-BIO-HI02,E,tienda,3913.4,2489.7,5663.5,896.0,203.1,1474.6,14640.3,0.868
2024-03-01,RN-MAD-CV01,A,tienda,1143.7,650.7,1670.5,137.7,37.8,406.1,4046.5,0.721
2024-03-01,RN-MAD-CV02,A,tienda,1080.2,607.5,1649.7,145.5,46.1,436.0,3965.0,0.675
2024-03-01,RN-MAD-CV03,A,tienda,914.4,624.4,1604.2,142.1,42.9,399.6,3727.6,0.634
2024-03-01,RN-MAD-CV04,A,tienda,1273.2,681.9,1815.7,169.7,49.6,508.3,4498.4,0.729
2024-03-01,RN-MAD-CV05,A,tienda,837.4,546.8,1440.1,128.4,35.4,352.9,3341.0,0.654
2024-03-01,RN-MAD-CV06,A,tienda,1144.7,668.9,1582.3,150.9,45.1,430.6,4022.5,0.615
2024-03-01,RN-MAD-CV07,A,tienda,960.4,618.3,1534.9,131.9,40.1,374.2,3659.8,0.632
2024-03-01,RN-MAD-CV08,A,tienda,1174.7,779.5,1737.7,160.8,46.4,497.9,4397.0,0.678
2024-03-01,RN-MAD-CV09,A,tienda,1258.0,682.1,1724.8,189.8,52.1,480.8,4387.6,0.668
2024-03-01,RN-MAD-CV10,A,tienda,1235.8,765.8,1982.5,164.3,50.5,461.1,4660.0,0.656
2024-03-01,RN-MAD-ES01,A,tienda,1430.1,871.2,101.6,194.1,977.9,461.3,4036.2,0.736
2024-03-01,RN-MAD-ES02,A,tienda,969.1,609.7,70.2,144.0,691.9,307.8,2792.7,0.71
2024-03-01,RN-MAD-ES03,A,tienda,1240.5,834.2,85.3,188.5,883.1,370.3,3601.9,0.696
2024-03-01,RN-MAD-ES04,A,tienda,1253.6,842.8,88.1,186.4,804.4,382.5,3557.8,0.657
2024-03-01,RN-MAD-ES05,A,tienda,1055.4,730.8,68.4,149.3,758.6,337.4,3099.9,0.712
2024-03-01,RN-MAD-ES06,A,tienda,1265.9,752.3,83.3,196.3,816.2,393.1,3507.1,0.716
2024-03-01,RN-MAD-ES07,A,tienda,1348.5,835.2,84.0,198.3,949.6,420.0,3835.6,0.682
2024-03-01,RN-MAD-ES08,A,tienda,1348.0,845.9,81.3,192.6,751.1,419.8,3638.7,0.65
2024-03-01,RN-MAD-ES09,A,tienda,1304.3,788.4,79.7,181.2,809.6,359.2,3522.4,0.644
2024-03-01,RN-MAD-ES10,A,tienda,1355.1,758.9,82.7,209.9,894.0,431.1,3731.7,0.666
2024-03-01,RN-MAD-ES11,A,tienda,1133.9,736.6,69.7,149.7,651.3,340.4,3081.6,0.68
2024-03-01,RN-MAD-ES12,A,tienda,1377.5,904.9,94.2,209.9,918.8,366.6,3871.9,0.699
2024-03-01,RN-MAD-ES13,A,tienda,1455.2,761.2,81.3,180.1,828.1,423.8,3729.7,0.691
2024-03-01,RN-MAD-ES14,A,tienda,1012.5,702.3,71.5,152.6,655.9,329.7,2924.5,0.686
2024-03-01,RN-MAD-ES15,A,tienda,1180.3,696.1,75.4,165.6,758.2,372.4,3248.0,0.832
2024-03-01,RN-MAD-ES16,A,tienda,1261.5,764.9,71.4,159.6,743.0,345.4,3345.8,0.696
2024-03-01,RN-MAD-ES17,A,tienda,1227.6,757.2,74.2,171.7,795.5,412.4,3438.6,0.681
2024-03-01,RN-MAD-ES18,A,tienda,1427.7,926.1,95.7,211.0,864.5,387.8,3912.8,0.671
2024-03-01,RN-MAD-ES19,A,tienda,1153.3,884.4,80.3,179.4,859.0,402.9,3559.3,0.631
2024-03-01,RN-MAD-ES20,A,tienda,1196.7,712.5,80.6,179.2,838.2,373.1,3380.3,0.701
2024-03-01,RN-MAD-GA01,A,tienda,31314.0,18753.9,8791.4,12313.4,7868.4,9111.2,88152.3,0.642
2024-03-01,RN-MAD-GA02,A,tienda,17758.3,11707.4,5651.5,8551.7,5806.3,5873.4,55348.6,0.656
2024-03-01,RN-MAD-GA03,A,tienda,26925.2,13759.2,6586.7,9612.1,6890.4,8233.5,72007.1,0.647
2024-03-01,RN-MAD-HI01,A,tienda,5958.9,3520.8,8256.3,1041.6,273.3,2101.7,21152.6,0.701
2024-03-01,RN-MAD-HI02,A,tienda,4891.5,3012.2,6975.4,938.7,265.3,1719.3,17802.4,0.675
2024-03-01,RN-MAD-HI03,A,tienda,5786.2,3715.3,7494.6,1061.4,290.5,2154.7,20502.7,0.723
2024-03-01,RN-MAD-HI04,A,tienda,5793.7,3465.4,8324.9,1065.3,292.2,1966.6,20908.1,0.721
2024-03-01,RN-MAD-HI05,A,tienda,5905.0,3408.0,7434.1,1138.5,310.2,2028.4,20224.2,0.606
2024-03-01,RN-SEV-CV01,D,tienda,923.3,523.5,1116.6,155.3,41.1,341.2,3101.0,0.559
2024-03-01,RN-SEV-CV02,D,tienda,1079.2,576.1,1573.5,190.9,49.5,363.7,3832.9,0.581
2024-03-01,RN-SEV-CV03,D,tienda,803.3,513.7,1185.3,184.4,38.5,294.0,3019.2,0.564
2024-03-01,RN-SEV-CV04,D,tienda,865.9,455.6,1132.1,163.6,40.0,290.8,2948.0,0.522
2024-03-01,RN-SEV-CV05,D,tienda,825.7,456.1,1111.8,148.1,34.8,282.3,2858.8,0.512
2024-03-01,RN-SEV-CV06,D,tienda,897.9,546.5,1331.9,182.3,36.7,289.5,3284.8,0.514
2024-03-01,RN-SEV-CV07,D,tienda,771.4,506.8,1176.5,155.2,39.5,283.0,2932.4,0.607
2024-03-01,RN-SEV-CV08,D,tienda,958.7,608.1,1395.5,199.5,39.1,356.6,3557.5,0.54
2024-03-01,RN-SEV-CV09,D,tienda,898.1,589.7,1186.7,174.8,42.6,340.2,3232.1,0.542
2024-03-01,RN-SEV-CV10,D,tienda,989.9,574.1,1115.8,185.2,38.4,359.0,3262.4,0.501
2024-03-01,RN-SEV-ES01,D,tienda,1089.6,775.2,56.5,230.3,726.3,319.6,3197.5,0.53
2024-03-01,RN-SEV-ES02,D,tienda,911.8,669.0,56.9,192.5,740.8,308.2,2879.2,0.568
2024-03-01,RN-SEV-ES03,D,tienda,1039.5,678.0,54.9,183.4,613.1,254.7,2823.6,0.463
2024-03-01,RN-SEV-ES04,D,tienda,807.6,584.6,42.0,165.8,496.2,258.1,2354.3,0.57
2024-03-01,RN-SEV-ES05,D,tienda,781.1,500.0,41.5,174.4,441.0,246.8,2184.8,0.517
2024-03-01,RN-SEV-ES06,D,tienda,1096.1,695.9,60.4,208.4,604.5,348.9,3014.2,0.509
2024-03-01,RN-SEV-ES07,D,tienda,1123.3,752.8,59.9,226.8,673.1,325.5,3161.4,0.546
2024-03-01,RN-SEV-ES08,D,tienda,1187.3,655.7,54.1,180.8,636.8,333.7,3048.4,0.541
2024-03-01,RN-SEV-ES09,D,tienda,1047.0,646.2,49.8,199.3,593.0,285.8,2821.1,0.549
2024-03-01,RN-SEV-ES10,D,tienda,936.2,611.6,50.5,190.9,574.9,289.8,2653.9,0.55
2024-03-01,RN-SEV-ES11,D,tienda,994.8,634.6,56.1,167.7,597.1,309.8,2760.1,0.495
2024-03-01,RN-SEV-ES12,D,tienda,852.6,599.0,48.8,176.3,550.1,301.3,2528.1,0.578
2024-03-01,RN-SEV-GA01,D,tienda,12893.7,6747.0,2302.5,5165.1,2698.6,3354.9,33161.8,0.472
2024-03-01,RN-SEV-HI01,D,tienda,3949.6,2207.7,4017.2,1030.4,212.9,1188.7,12606.5,0.519
2024-03-01,RN-SEV-HI02,D,tienda,4097.1,2233.2,4241.5,1049.7,217.7,1379.5,13218.7,0.541
2024-03-01,RN-SEV-HI03,D,tienda,3500.1,2159.1,4102.3,999.4,191.1,1227.2,12179.2,0.617
2024-03-01,RN-SEV-HI04,D,tienda,4784.6,2843.3,6181.9,1251.2,267.1,1625.1,16953.2,0.571
2024-03-01,RN-VLC-CV01,C,tienda,878.4,616.0,1578.9,98.1,26.4,384.2,3582.0,0.634
2024-03-01,RN-VLC-CV02,C,tienda,1005.6,611.9,1623.5,102.1,30.5,345.7,3719.3,0.574
2024-03-01,RN-VLC-CV03,C,tienda,1002.7,687.8,1728.3,117.3,27.1,408.8,3972.0,0.597
2024-03-01,RN-VLC-CV04,C,tienda,952.9,558.5,1588.8,97.4,27.3,330.6,3555.5,0.568
2024-03-01,RN-VLC-CV05,C,tienda,793.4,479.3,1358.7,85.2,19.6,296.8,3033.0,0.582
2024-03-01,RN-VLC-CV06,C,tienda,1059.2,726.8,1990.9,129.0,30.9,402.6,4339.4,0.61
2024-03-01,RN-VLC-CV07,C,tienda,876.8,572.2,1567.0,107.2,24.4,407.8,3555.4,0.555
2024-03-01,RN-VLC-CV08,C,tienda,745.9,464.5,1466.9,89.4,23.7,316.3,3106.7,0.588
2024-03-01,RN-VLC-CV09,C,tienda,847.0,489.7,1238.7,97.2,24.8,337.8,3035.2,0.62
2024-03-01,RN-VLC-ES01,C,tienda,1096.3,717.7,95.9,159.1,676.4,347.4,3092.8,0.611
2024-03-01,RN-VLC-ES02,C,tienda,696.9,468.7,65.4,114.8,526.0,223.6,2095.4,0.608
2024-03-01,RN-VLC-ES03,C,tienda,907.0,546.5,77.4,128.8,594.2,284.1,2538.0,0.707
2024-03-01,RN-VLC-ES04,C,tienda,981.5,662.6,79.3,134.0,598.5,324.1,2780.0,0.624
2024-03-01,RN-VLC-ES05,C,tienda,941.4,619.0,82.2,138.1,590.9,304.6,2676.2,0.612
2024-03-01,RN-VLC-ES06,C,tienda,837.4,501.8,62.9,120.1,437.5,233.9,2193.6,0.647
2024-03-01,RN-VLC-ES07,C,tienda,935.2,599.0,81.0,134.7,591.3,255.3,2596.5,0.624
2024-03-01,RN-VLC-ES08,C,tienda,1087.3,678.7,97.3,147.1,696.0,297.6,3004.0,0.561
2024-03-01,RN-VLC-ES09,C,tienda,930.9,562.7,89.9,125.1,625.1,276.9,2610.6,0.566
2024-03-01,RN-VLC-ES10,C,tienda,836.6,474.3,79.6,131.4,600.8,227.7,2350.4,0.63
2024-03-01,RN-VLC-GA01,C,tienda,18339.6,12547.8,7558.8,7228.3,4558.5,5151.8,55384.8,0.659
2024-03-01,RN-VLC-HI01,C,tienda,4986.6,2994.1,7874.4,764.5,192.1,1861.1,18672.8,0.639
2024-03-01,RN-VLC-HI02,C,tienda,5632.8,3349.2,8493.7,856.8,215.2,2120.9,20668.6,0.54
2024-03-01,RN-VLC-HI03,C,tienda,6365.4,3645.3,8477.3,820.4,248.9,2178.6,21735.9,0.637
2024-03-01,RN-VLC-HI04,C,tienda,4191.7,2899.3,7628.4,654.8,183.2,1749.8,17307.2,0.692
2024-03-01,RN-VLC-HI05,C,tienda,5054.7,3250.1,7970.9,674.2,201.4,2036.0,19187.3,0.512
2024-03-01,RN-VLC-HI06,C,tienda,5090.4,2715.8,9398.7,666.7,184.3,1939.2,19995.1,0.596
2024-03-01,RN-VLC-HI07,C,tienda,3792.4,2509.4,5631.9,596.4,159.7,1550.9,14240.7,0.615
2024-04-01,CL-BCN-01,B,centro_logistico,4164.6,1687.1,71.4,206.4,134.1,560.6,6824.2,0.828
2024-04-01,CL-BCN-02,B,centro_logistico,4149.4,1868.2,63.0,206.6,144.5,621.5,7053.2,0.76
2024-04-01,CL-BIO-01,E,centro_logistico,2357.2,1104.1,41.2,113.8,86.3,382.5,4085.1,0.888
2024-04-01,CL-MAD-01,A,centro_logistico,3929.3,1727.5,64.1,181.1,134.8,486.8,6523.6,0.77
2024-04-01,CL-MAD-02,A,centro_logistico,3829.2,1674.3,58.9,179.1,121.4,496.8,6359.7,0.749
2024-04-01,CL-MAD-03,A,centro_logistico,3423.7,1416.8,54.9,181.7,124.2,556.2,5757.5,0.786
2024-04-01,CL-SEV-01,D,centro_logistico,3066.9,1220.5,50.0,138.8,97.6,480.2,5054.0,0.634
2024-04-01,CL-VLC-01,C,centro_logistico,2876.4,1275.5,49.3,159.4,95.4,444.3,4900.3,0.694
2024-04-01,CL-VLC-02,C,centro_logistico,3079.7,1240.6,50.3,152.4,119.1,479.8,5121.9,0.655
2024-04-01,RN-BCN-CV01,B,tienda,1096.3,709.8,1779.6,161.7,40.7,449.8,4237.9,0.715
2024-04-01,RN-BCN-CV02,B,tienda,1054.0,617.8,1932.9,137.1,39.8,442.0,4223.6,0.661
2024-04-01,RN-BCN-CV03,B,tienda,1258.0,759.7,2045.2,162.2,50.6,497.6,4773.3,0.74
2024-04-01,RN-BCN-CV04,B,tienda,866.5,647.8,1458.7,137.1,35.3,370.0,3515.4,0.698
2024-04-01,RN-BCN-CV05,B,tienda,971.3,566.8,1509.7,130.8,37.0,380.6,3596.2,0.72
2024-04-01,RN-BCN-CV06,B,tienda,1069.0,584.1,1588.2,147.4,39.7,409.3,3837.7,0.715
2024-04-01,RN-BCN-CV07,B,tienda,944.3,664.3,1540.5,135.6,38.2,378.7,3701.6,0.745
2024-04-01,RN-BCN-CV08,B,tienda,995.7,595.8,1624.9,153.6,38.8,392.7,3801.5,0.716
2024-04-01,RN-BCN-ES01,B,tienda,1135.1,648.6,64.3,172.3,709.3,313.3,3042.9,0.651
2024-04-01,RN-BCN-ES02,B,tienda,1234.8,716.5,77.1,191.3,780.0,396.0,3395.7,0.74
2024-04-01,RN-BCN-ES03,B,tienda,1399.4,806.9,79.7,172.8,749.0,381.3,3589.1,0.727
2024-04-01,RN-BCN-ES04,B,tienda,980.4,747.4,75.5,180.4,735.2,340.9,3059.8,0.635
2024-04-01,RN-BCN-ES05,B,tienda,1162.1,747.7,83.3,176.6,835.4,382.2,3387.3,0.774
2024-04-01,RN-BCN-ES06,B,tienda,1352.6,751.0,70.8,174.7,713.3,377.8,3440.2,0.678
2024-04-01,RN-BCN-ES07,B,tienda,1075.9,757.9,79.7,182.4,742.9,396.5,3235.3,0.771
2024-04-01,RN-BCN-ES08,B,tienda,880.5,549.7,57.8,134.3,550.9,263.8,2437.0,0.742
2024-04-01,RN-BCN-ES09,B,tienda,1161.2,794.2,82.3,204.5,832.4,383.5,3458.1,0.717
2024-04-01,RN-BCN-ES10,B,tienda,1049.7,712.7,69.3,194.3,777.0,341.6,3144.6,0.766
2024-04-01,RN-BCN-ES11,B,tienda,1269.0,785.9,77.0,161.2,869.0,355.5,3517.6,0.787
2024-04-01,RN-BCN-ES12,B,tienda,976.6,686.2,66.0,167.7,633.1,305.8,2835.4,0.756
2024-04-01,RN-BCN-ES13,B,tienda,1268.1,830.3,80.8,169.0,729.0,375.6,3452.8,0.693
2024-04-01,RN-BCN-ES14,B,tienda,1283.1,910.5,86.9,192.4,705.8,399.4,3578.1,0.677
2024-04-01,RN-BCN-GA01,B,tienda,22365.5,12799.5,5906.3,8896.4,5126.8,6034.1,61128.6,0.669
2024-04-01,RN-BCN-GA02,B,tienda,26777.7,14340.9,6818.7,11192.6,6475.1,7991.3,73596.3,0.681
2024-04-01,RN-BCN-HI01,B,tienda,4399.6,2733.2,6044.0,822.7,218.6,1720.2,15938.3,0.734
2024-04-01,RN-BCN-HI02,B,tienda,6756.1,4190.8,9118.1,1382.4,353.0,2334.9,24135.3,0.698
2024-04-01,RN-BCN-HI03,B,tienda,4643.1,2750.8,6029.3,883.0,248.2,1746.6,16301.0,0.718
2024-04-01,RN-BCN-HI04,B,tienda,5255.0,3496.6,7472.5,1080.7,286.8,1990.7,19582.3,0.77
2024-04-01,RN-BIO-CV01,E,tienda,1109.0,705.8,1849.5,166.1,42.7,458.3,4331.4,0.799
2024-04-01,RN-BIO-CV02,E,tienda,1125.9,701.5,1578.8,161.7,41.7,418.7,4028.3,0.833
2024-04-01,RN-BIO-CV03,E,tienda,1049.2,665.0,1703.5,158.7,37.8,450.7,4064.9,0.8
2024-04-01,RN-BIO-CV04,E,tienda,1151.5,832.7,1801.6,198.7,40.7,464.1,4489.3,0.725
2024-04-01,RN-BIO-ES01,E,tienda,1013.5,736.3,74.0,177.5,607.0,328.0,2936.3,0.79
