fecha,codigo_centro,grupo,num_rutas,km_totales,km_en_vacio,paradas,ocupacion_media,pct_km_en_vacio,entregas_fallidas
2024-02-07,CL-MAD-02,A,9,4063.2,774.1,139,0.755,0.191,8
2024-02-07,CL-MAD-03,A,9,3911.0,528.8,137,0.849,0.135,7
2024-02-07,CL-SEV-01,D,10,11235.8,3441.8,97,0.549,0.306,3
2024-02-07,CL-VLC-01,C,9,4295.2,1053.8,109,0.792,0.245,1
2024-02-07,CL-VLC-02,C,8,3959.3,593.3,83,0.63,0.15,2
2024-02-08,CL-BCN-01,B,8,4011.1,826.8,122,0.811,0.206,5
2024-02-08,CL-BCN-02,B,8,3893.1,692.4,122,0.735,0.178,4
2024-02-08,CL-BIO-01,E,9,4681.0,642.1,112,0.886,0.137,2
2024-02-08,CL-MAD-01,A,11,5050.6,1000.9,151,0.704,0.198,4
2024-02-08,CL-MAD-02,A,8,3859.0,586.8,107,0.741,0.152,7
2024-02-08,CL-MAD-03,A,9,3987.4,802.4,114,0.714,0.201,4
2024-02-08,CL-SEV-01,D,9,9630.1,2618.7,77,0.601,0.272,1
2024-02-08,CL-VLC-01,C,8,4116.9,880.5,94,0.745,0.214,2
2024-02-08,CL-VLC-02,C,9,4388.2,604.3,86,0.687,0.138,1
2024-02-09,CL-BCN-01,B,7,3515.5,617.9,97,0.813,0.176,1
2024-02-09,CL-BCN-02,B,9,4359.8,807.1,94,0.791,0.185,6
2024-02-09,CL-BIO-01,E,8,4203.4,593.3,59,0.788,0.141,0
2024-02-09,CL-MAD-01,A,9,4002.2,672.0,148,0.684,0.168,7
2024-02-09,CL-MAD-02,A,10,4508.2,605.9,126,0.811,0.134,7
2024-02-09,CL-MAD-03,A,7,3376.9,668.4,106,0.804,0.198,6
2024-02-09,CL-SEV-01,D,8,8686.6,3264.5,77,0.58,0.376,3
2024-02-09,CL-VLC-01,C,8,3955.2,761.3,87,0.772,0.192,3
2024-02-09,CL-VLC-02,C,9,4227.9,901.7,107,0.801,0.213,3
2024-02-10,CL-BCN-01,B,6,2831.7,596.3,78,0.732,0.211,3
2024-02-10,CL-BCN-02,B,6,3146.7,631.7,65,0.752,0.201,0
2024-02-10,CL-BIO-01,E,7,3632.3,538.6,103,0.812,0.148,0
2024-02-10,CL-MAD-01,A,7,3084.4,529.8,102,0.702,0.172,5
2024-02-10,CL-MAD-02,A,6,2863.1,445.7,86,0.689,0.156,2
2024-02-10,CL-MAD-03,A,6,2640.0,475.0,81,0.863,0.18,3
2024-02-10,CL-SEV-01,D,6,6630.4,2212.9,40,0.587,0.334,1
2024-02-10,CL-VLC-01,C,6,3024.7,559.0,53,0.664,0.185,1
2024-02-10,CL-VLC-02,C,7,3280.2,621.3,80,0.77,0.189,4
2024-02-11,CL-BCN-01,B,3,1323.0,240.0,39,0.733,0.181,1
2024-02-11,CL-BCN-02,B,3,1298.4,252.6,43,0.785,0.195,1
2024-02-11,CL-BIO-01,E,3,1345.6,164.2,34,0.945,0.122,1
2024-02-11,CL-MAD-01,A,3,1148.3,251.1,45,0.763,0.219,0
2024-02-11,CL-MAD-02,A,2,1126.2,168.5,31,0.755,0.15,1
2024-02-11,CL-MAD-03,A,2,1014.3,166.0,29,0.82,0.164,2
2024-02-11,CL-SEV-01,D,3,2721.1,999.4,36,0.727,0.367,0
2024-02-11,CL-VLC-01,C,2,1218.2,303.8,27,0.812,0.249,0
2024-02-11,CL-VLC-02,C,3,1394.5,296.7,39,0.674,0.213,2
2024-02-12,CL-BCN-01,B,9,4523.1,1059.1,121,0.802,0.234,3
2024-02-12,CL-BCN-02,B,10,4878.8,1157.3,138,0.82,0.237,7
2024-02-12,CL-BIO-01,E,9,4548.9,561.8,121,0.777,0.124,1
2024-02-12,CL-MAD-01,A,8,3594.0,500.6,118,0.754,0.139,5
2024-02-12,CL-MAD-02,A,9,4041.4,642.4,108,0.732,0.159,4
2024-02-12,CL-MAD-03,A,10,4503.3,691.4,163,0.826,0.154,3
2024-02-12,CL-SEV-01,D,7,8052.7,3050.4,47,0.511,0.379,0
2024-02-12,CL-VLC-01,C,8,3734.5,879.8,82,0.673,0.236,1
2024-02-12,CL-VLC-02,C,7,3642.7,683.8,82,0.691,0.188,3
2024-02-13,CL-BCN-01,B,8,4079.1,933.7,109,0.759,0.229,5
2024-02-13,CL-BCN-02,B,10,4837.3,811.5,146,0.719,0.168,4
2024-02-13,CL-BIO-01,E,8,4273.6,450.8,103,0.749,0.105,1
2024-02-13,CL-MAD-01,A,8,3697.7,691.7,80,0.772,0.187,5
2024-02-13,CL-MAD-02,A,9,3977.0,942.7,138,0.892,0.237,6
2024-02-13,CL-MAD-03,A,8,3668.3,825.5,119,0.696,0.225,4
2024-02-13,CL-SEV-01,D,8,8999.6,2686.3,67,0.562,0.298,2
2024-02-13,CL-VLC-01,C,9,4439.7,989.6,134,0.731,0.223,1
2024-02-13,CL-VLC-02,C,9,4260.4,1017.7,96,0.705,0.239,2
2024-02-14,CL-BCN-01,B,9,4479.7,708.5,132,0.817,0.158,6
2024-02-14,CL-BCN-02,B,9,4510.3,1250.2,111,0.723,0.277,4
2024-02-14,CL-BIO-01,E,9,4516.8,494.8,134,0.808,0.11,2
2024-02-14,CL-MAD-01,A,7,3134.0,528.4,95,0.718,0.169,7
2024-02-14,CL-MAD-02,A,7,3227.8,538.5,99,0.79,0.167,4
2024-02-14,CL-MAD-03,A,10,4436.7,866.9,118,0.808,0.195,2
2024-02-14,CL-SEV-01,D,8,8422.9,3036.8,59,0.645,0.361,1
2024-02-14,CL-VLC-01,C,9,4240.8,839.4,118,0.71,0.198,3
2024-02-14,CL-VLC-02,C,8,3695.5,955.8,84,0.754,0.259,2
2024-02-15,CL-BCN-01,B,9,4675.7,932.6,125,0.774,0.199,3
2024-02-15,CL-BCN-02,B,8,3843.9,766.3,95,0.845,0.199,3
2024-02-15,CL-BIO-01,E,8,4239.5,609.5,111,0.91,0.144,2
2024-02-15,CL-MAD-01,A,8,3815.6,739.3,110,0.732,0.194,4
2024-02-15,CL-MAD-02,A,9,4304.7,862.6,147,0.764,0.2,4
2024-02-15,CL-MAD-03,A,8,3855.4,630.2,109,0.852,0.163,2
2024-02-15,CL-SEV-01,D,8,9112.8,2687.3,43,0.595,0.295,1
2024-02-15,CL-VLC-01,C,9,4505.4,953.0,135,0.778,0.212,2
2024-02-15,CL-VLC-02,C,7,3519.8,667.4,76,0.661,0.19,1
2024-02-16,CL-BCN-01,B,9,4274.4,803.4,123,0.733,0.188,4
2024-02-16,CL-BCN-02,B,9,4547.8,1116.2,105,0.805,0.245,3
2024-02-16,CL-BIO-01,E,8,4124.5,634.3,100,0.792,0.154,0
2024-02-16,CL-MAD-01,A,9,3967.8,598.2,143,0.814,0.151,8
2024-02-16,CL-MAD-02,A,8,3541.9,658.8,104,0.711,0.186,4
2024-02-16,CL-MAD-03,A,9,4120.9,965.0,118,0.773,0.234,6
2024-02-16,CL-SEV-01,D,10,10533.3,3278.6,100,0.481,0.311,2
2024-02-16,CL-VLC-01,C,9,4500.6,990.8,107,0.74,0.22,0
2024-02-16,CL-VLC-02,C,10,4679.3,966.9,136,0.669,0.207,2
2024-02-17,CL-BCN-01,B,6,3146.6,783.0,98,0.808,0.249,4
2024-02-17,CL-BCN-02,B,6,3183.3,918.0,76,0.774,0.288,4
2024-02-17,CL-BIO-01,E,6,3164.9,429.2,70,0.793,0.136,1
2024-02-17,CL-MAD-01,A,5,2509.8,307.1,70,0.8,0.122,2
2024-02-17,CL-MAD-02,A,7,3027.3,673.4,105,0.737,0.222,4
2024-02-17,CL-MAD-03,A,6,2600.8,458.7,80,0.805,0.176,7
2024-02-17,CL-SEV-01,D,6,6578.5,2252.8,70,0.631,0.342,1
2024-02-17,CL-VLC-01,C,8,3754.4,851.6,109,0.609,0.227,3
2024-02-17,CL-VLC-02,C,6,2864.6,712.4,79,0.723,0.249,2
2024-02-18,CL-BCN-01,B,3,1404.1,288.7,45,0.701,0.206,1
2024-02-18,CL-BCN-02,B,3,1355.5,307.8,37,0.82,0.227,1
2024-02-18,CL-BIO-01,E,3,1306.2,212.8,43,0.832,0.163,0
2024-02-18,CL-MAD-01,A,2,968.2,167.9,30,0.702,0.173,1
2024-02-18,CL-MAD-02,A,2,1139.9,197.5,27,0.819,0.173,0
2024-02-18,CL-MAD-03,A,2,1010.0,189.8,27,0.741,0.188,0
2024-02-18,CL-SEV-01,D,2,2529.2,847.4,13,0.652,0.335,0
2024-02-18,CL-VLC-01,C,3,1300.5,305.1,38,0.772,0.235,0
2024-02-18,CL-VLC-02,C,3,1331.1,258.3,37,0.72,0.194,0
2024-02-19,CL-BCN-01,B,6,3108.8,489.0,77,0.717,0.157,5
2024-02-19,CL-BCN-02,B,8,3823.6,853.9,102,0.859,0.223,3
2024-02-19,CL-BIO-01,E,7,3423.4,527.2,76,0.845,0.154,1
2024-02-19,CL-MAD-01,A,9,3999.7,692.4,107,0.735,0.173,6
2024-02-19,CL-MAD-02,A,7,3322.3,502.5,93,0.797,0.151,5
2024-02-19,CL-MAD-03,A,9,4320.2,771.9,132,0.832,0.179,9
2024-02-19,CL-SEV-01,D,9,9781.9,2978.8,71,0.606,0.305,1
2024-02-19,CL-VLC-01,C,9,4199.0,1183.7,89,0.753,0.282,0
2024-02-19,CL-VLC-02,C,8,3906.3,993.5,107,0.647,0.254,3
2024-02-20,CL-BCN-01,B,9,4518.8,1022.3,137,0.774,0.226,3
2024-02-20,CL-BCN-02,B,9,4694.8,1031.2,112,0.77,0.22,2
2024-02-20,CL-BIO-01,E,8,4068.0,494.6,109,0.836,0.122,1
2024-02-20,CL-MAD-01,A,7,3403.6,402.7,94,0.837,0.118,1
2024-02-20,CL-MAD-02,A,9,4042.5,741.7,145,0.719,0.183,5
2024-02-20,CL-MAD-03,A,9,3902.3,974.0,137,0.748,0.25,4
2024-02-20,CL-SEV-01,D,9,9697.9,3469.0,103,0.678,0.358,3
2024-02-20,CL-VLC-01,C,9,4298.1,908.1,98,0.756,0.211,1
2024-02-20,CL-VLC-02,C,8,4137.3,707.6,99,0.655,0.171,3
2024-02-21,CL-BCN-01,B,9,4675.5,856.5,133,0.742,0.183,2
2024-02-21,CL-BCN-02,B,8,4122.6,742.5,101,0.851,0.18,2
2024-02-21,CL-BIO-01,E,9,4461.1,672.6,106,0.824,0.151,1
2024-02-21,CL-MAD-01,A,8,3650.2,764.0,113,0.852,0.209,9
2024-02-21,CL-MAD-02,A,9,4172.0,844.2,111,0.818,0.202,6
2024-02-21,CL-MAD-03,A,9,4054.2,670.2,118,0.76,0.165,7
2024-02-21,CL-SEV-01,D,10,10305.9,2869.1,91,0.566,0.278,2
2024-02-21,CL-VLC-01,C,9,4538.3,1156.1,112,0.56,0.255,6
2024-02-21,CL-VLC-02,C,9,4420.3,1127.3,107,0.613,0.255,2
2024-02-22,CL-BCN-01,B,9,4557.1,875.7,130,0.818,0.192,1
2024-02-22,CL-BCN-02,B,8,4068.4,804.3,106,0.803,0.198,4
2024-02-22,CL-BIO-01,E,10,5011.6,629.7,128,0.895,0.126,1
2024-02-22,CL-MAD-01,A,8,3763.3,637.5,129,0.885,0.169,4
2024-02-22,CL-MAD-02,A,8,3870.0,757.3,131,0.799,0.196,2
2024-02-22,CL-MAD-03,A,9,4156.4,1024.3,118,0.797,0.246,8
2024-02-22,CL-SEV-01,D,9,9974.6,3253.8,91,0.595,0.326,3
2024-02-22,CL-VLC-01,C,9,4430.5,1020.5,86,0.77,0.23,0
2024-02-22,CL-VLC-02,C,8,4067.4,1066.1,74,0.716,0.262,2
2024-02-23,CL-BCN-01,B,8,3961.6,760.2,82,0.674,0.192,4
2024-02-23,CL-BCN-02,B,9,4310.6,981.5,117,0.693,0.228,3
2024-02-23,CL-BIO-01,E,9,4763.1,737.9,125,0.792,0.155,1
2024-02-23,CL-MAD-01,A,9,4166.6,818.0,126,0.802,0.196,2
2024-02-23,CL-MAD-02,A,9,4113.1,840.8,134,0.881,0.204,8
2024-02-23,CL-MAD-03,A,9,4201.3,861.5,124,0.766,0.205,7
2024-02-23,CL-SEV-01,D,8,9111.0,2873.6,81,0.524,0.315,1
2024-02-23,CL-VLC-01,C,9,4350.9,725.3,104,0.718,0.167,2
2024-02-23,CL-VLC-02,C,9,,,93,0.698,,2
2024-02-24,CL-BCN-01,B,7,3375.4,699.5,92,0.709,0.207,2
2024-02-24,CL-BCN-02,B,6,2987.7,654.4,90,0.76,0.219,4
2024-02-24,CL-BIO-01,E,7,3400.3,465.8,69,0.842,0.137,2
2024-02-24,CL-MAD-01,A,5,2484.2,346.3,75,0.712,0.139,0
2024-02-24,CL-MAD-02,A,6,2818.8,440.4,78,0.788,0.156,2
2024-02-24,CL-MAD-03,A,7,3018.2,500.6,96,0.782,0.166,3
2024-02-24,CL-SEV-01,D,6,6681.9,2393.0,47,0.601,0.358,1
2024-02-24,CL-VLC-01,C,6,2930.3,615.7,88,0.702,0.21,3
2024-02-24,CL-VLC-02,C,7,3561.2,936.8,71,0.798,0.263,1
2024-02-25,CL-BCN-01,B,3,1320.1,355.8,39,0.648,0.27,1
2024-02-25,CL-BCN-02,B,2,1105.1,222.5,26,0.682,0.201,0
2024-02-25,CL-BIO-01,E,2,1196.1,151.8,25,0.875,0.127,1
2024-02-25,CL-MAD-01,A,3,1259.8,253.2,33,0.771,0.201,0
2024-02-25,CL-MAD-02,A,3,1222.6,209.2,39,0.778,0.171,0
2024-02-25,CL-MAD-03,A,3,1207.8,158.9,42,0.743,0.132,4
2024-02-25,CL-SEV-01,D,3,2974.9,1010.6,26,0.581,0.34,1
2024-02-25,CL-VLC-01,C,3,1263.8,264.4,34,0.692,0.209,0
2024-02-25,CL-VLC-02,C,3,1373.5,307.9,40,0.701,0.224,2
2024-02-26,CL-BCN-01,B,7,3599.7,859.2,70,0.741,0.239,0
2024-02-26,CL-BCN-02,B,8,4121.5,1003.0,106,0.673,0.243,6
2024-02-26,CL-BIO-01,E,8,4021.4,499.8,101,0.823,0.124,3
2024-02-26,CL-MAD-01,A,8,3499.1,555.8,121,0.801,0.159,4
2024-02-26,CL-MAD-02,A,10,4409.0,821.5,169,0.819,0.186,9
2024-02-26,CL-MAD-03,A,9,4033.9,858.5,114,0.8,0.213,6
2024-02-26,CL-SEV-01,D,9,10085.0,2816.7,69,0.63,0.279,0
2024-02-26,CL-VLC-01,C,8,4042.6,1044.2,92,0.735,0.258,0
2024-02-26,CL-VLC-02,C,9,4344.5,1017.2,119,0.739,0.234,0
2024-02-27,CL-BCN-01,B,10,5006.3,1068.3,158,0.811,0.213,8
2024-02-27,CL-BCN-02,B,10,4894.6,871.4,99,0.827,0.178,3
2024-02-27,CL-BIO-01,E,10,5037.1,455.0,106,0.82,0.09,0
2024-02-27,CL-MAD-01,A,10,4448.3,923.8,156,0.722,0.208,7
2024-02-27,CL-MAD-02,A,8,3893.6,689.0,111,0.801,0.177,5
2024-02-27,CL-MAD-03,A,8,3605.4,718.2,116,0.746,0.199,5
2024-02-27,CL-SEV-01,D,8,9124.0,3064.1,54,0.647,0.336,0
2024-02-27,CL-VLC-01,C,8,3836.5,890.0,114,0.67,0.232,3
2024-02-27,CL-VLC-02,C,9,4538.9,1190.3,119,0.735,0.262,2
2024-02-28,CL-BCN-01,B,9,4687.1,799.4,131,0.868,0.171,2
2024-02-28,CL-BCN-02,B,9,4499.2,1062.2,107,0.721,0.236,3
2024-02-28,CL-BIO-01,E,9,4367.3,499.6,100,0.791,0.114,4
2024-02-28,CL-MAD-01,A,7,3183.5,594.0,100,0.847,0.187,4
2024-02-28,CL-MAD-02,A,7,3230.4,668.8,104,0.784,0.207,3
2024-02-28,CL-MAD-03,A,8,3497.4,662.6,113,0.724,0.189,2
2024-02-28,CL-SEV-01,D,9,9597.1,3578.2,81,0.661,0.373,0
2024-02-28,CL-VLC-01,C,7,3507.3,514.2,79,0.753,0.147,0
2024-02-28,CL-VLC-02,C,8,4005.7,799.4,84,0.679,0.2,1
2024-02-29,CL-BCN-01,B,8,3994.9,836.0,117,0.789,0.209,2
2024-02-29,CL-BCN-02,B,10,4891.4,1071.9,139,0.669,0.219,1
2024-02-29,CL-BIO-01,E,9,4572.8,497.8,125,0.832,0.109,3
2024-02-29,CL-MAD-01,A,10,4380.7,634.7,145,0.699,0.145,4
2024-02-29,CL-MAD-02,A,8,3571.3,544.2,101,0.854,0.152,3
2024-02-29,CL-MAD-03,A,10,4461.7,768.5,146,0.793,0.172,4
2024-02-29,CL-SEV-01,D,8,8147.0,2711.2,61,0.665,0.333,1
2024-02-29,CL-VLC-01,C,8,4127.2,1164.4,100,0.716,0.282,0
2024-02-29,CL-VLC-02,C,7,3497.2,687.9,83,0.682,0.197,0
2024-03-01,CL-BCN-01,B,9,4489.0,940.4,141,0.706,0.209,7
2024-03-01,CL-BCN-02,B,11,5631.1,1243.5,90,0.685,0.221,2
2024-03-01,CL-BIO-01,E,9,4724.0,804.3,124,0.837,0.17,2
2024-03-01,CL-MAD-01,A,10,4422.2,784.3,135,0.903,0.177,10
2024-03-01,CL-MAD-02,A,10,4561.6,965.1,148,0.658,0.212,3
2024-03-01,CL-MAD-03,A,8,3879.0,751.2,145,0.773,0.194,2
2024-03-01,CL-SEV-01,D,10,11223.6,3801.0,138,0.691,0.339,3
2024-03-01,CL-VLC-01,C,10,4748.3,1483.4,121,0.809,0.312,1
2024-03-01,CL-VLC-02,C,10,4902.0,817.0,141,0.786,0.167,6
2024-03-02,CL-BCN-01,B,7,3464.8,625.7,97,0.818,0.181,0
2024-03-02,CL-BCN-02,B,8,3851.0,777.0,91,0.757,0.202,1
2024-03-02,CL-BIO-01,E,7,3640.3,550.5,83,0.818,0.151,1
2024-03-02,CL-MAD-01,A,7,3321.3,752.7,87,0.761,0.227,4
2024-03-02,CL-MAD-02,A,7,2987.4,501.5,115,0.756,0.168,4
2024-03-02,CL-MAD-03,A,8,3484.0,539.6,103,0.653,0.155,6
2024-03-02,CL-SEV-01,D,7,7549.5,2723.5,54,0.642,0.361,1
2024-03-02,CL-VLC-01,C,7,3381.6,738.7,98,0.646,0.218,1
2024-03-02,CL-VLC-02,C,8,3846.9,704.0,95,0.666,0.183,1
2024-03-03,CL-BCN-01,B,3,1727.8,378.0,36,0.78,0.219,2
2024-03-03,CL-BCN-02,B,3,1622.0,369.6,43,0.839,0.228,1
2024-03-03,CL-BIO-01,E,3,1443.8,194.8,33,0.825,0.135,1
2024-03-03,CL-MAD-01,A,3,1281.6,256.0,40,0.723,0.2,0
2024-03-03,CL-MAD-02,A,3,1437.6,265.4,39,0.796,0.185,0
2024-03-03,CL-MAD-03,A,3,1382.2,284.1,44,0.851,0.206,2
2024-03-03,CL-SEV-01,D,3,3066.5,964.8,25,0.635,0.315,0
2024-03-03,CL-VLC-01,C,3,1581.6,420.6,34,0.736,0.266,0
2024-03-03,CL-VLC-02,C,3,1317.6,310.2,38,0.725,0.235,1
2024-03-04,CL-BCN-01,B,9,4552.9,726.0,108,0.813,0.159,7
2024-03-04,CL-BCN-02,B,10,4951.6,1204.3,117,0.769,0.243,4
2024-03-04,CL-BIO-01,E,10,4939.6,686.6,122,0.857,0.139,1
2024-03-04,CL-MAD-01,A,8,3610.7,569.1,128,0.759,0.158,2
2024-03-04,CL-MAD-02,A,11,5142.8,1086.9,182,0.794,0.211,7
2024-03-04,CL-MAD-03,A,9,3979.1,687.1,100,0.812,0.173,4
2024-03-04,CL-SEV-01,D,10,11106.4,3544.2,88,0.622,0.319,1
2024-03-04,CL-VLC-01,C,10,4889.2,1246.5,117,0.616,0.255,2
2024-03-04,CL-VLC-02,C,11,5378.8,1220.8,130,0.704,0.227,3
2024-03-05,CL-BCN-01,B,9,4570.2,868.4,111,0.647,0.19,3
2024-03-05,CL-BCN-02,B,10,5095.8,1049.3,127,0.771,0.206,6
2024-03-05,CL-BIO-01,E,10,5271.6,798.0,126,0.884,0.151,2
2024-03-05,CL-MAD-01,A,11,5042.2,963.7,191,0.809,0.191,11
2024-03-05,CL-MAD-02,A,11,5159.5,771.3,149,0.73,0.149,6
2024-03-05,CL-MAD-03,A,8,3493.4,550.0,108,0.668,0.157,5
2024-03-05,CL-SEV-01,D,10,10628.3,3308.3,102,0.686,0.311,1
2024-03-05,CL-VLC-01,C,11,5606.0,1215.0,133,0.649,0.217,6
2024-03-05,CL-VLC-02,C,10,5032.2,1127.8,122,0.652,0.224,2
2024-03-06,CL-BCN-01,B,10,4966.6,879.3,154,0.7,0.177,4
2024-03-06,CL-BCN-02,B,8,3828.7,774.1,111,0.656,0.202,4
2024-03-06,CL-BIO-01,E,10,4902.8,476.2,122,0.82,0.097,1
2024-03-06,CL-MAD-01,A,10,4676.6,784.5,148,0.799,0.168,5
2024-03-06,CL-MAD-02,A,9,4189.0,693.8,121,0.751,0.166,3
2024-03-06,CL-MAD-03,A,10,4746.9,834.8,135,0.86,0.176,9
2024-03-06,CL-SEV-01,D,10,10384.8,3996.3,95,0.61,0.385,2
2024-03-06,CL-VLC-01,C,9,4465.8,1151.7,142,0.711,0.258,0
2024-03-06,CL-VLC-02,C,10,4701.8,1154.6,129,0.723,0.246,6
2024-03-07,CL-BCN-01,B,10,5246.3,1135.2,151,0.686,0.216,7
2024-03-07,CL-BCN-02,B,10,5165.4,1255.1,123,0.834,0.243,6
2024-03-07,CL-BIO-01,E,10,5200.2,937.6,133,0.876,0.18,0
2024-03-07,CL-MAD-01,A,10,4797.2,842.1,145,0.825,0.176,6
2024-03-07,CL-MAD-02,A,8,3760.3,666.5,113,0.799,0.177,6
2024-03-07,CL-MAD-03,A,9,4309.0,891.0,133,0.78,0.207,6
2024-03-07,CL-SEV-01,D,8,9048.1,3375.0,65,0.633,0.373,1
2024-03-07,CL-VLC-01,C,9,4591.7,1018.3,114,0.648,0.222,2
2024-03-07,CL-VLC-02,C,10,4664.3,1217.3,131,0.667,0.261,2
2024-03-08,CL-BCN-01,B,11,5558.5,1386.0,170,0.618,0.249,10
2024-03-08,CL-BCN-02,B,9,4301.8,962.9,107,0.787,0.224,5
2024-03-08,CL-BIO-01,E,9,4661.5,347.3,112,0.954,0.075,1
2024-03-08,CL-MAD-01,A,8,3708.2,637.7,98,0.773,0.172,5
2024-03-08,CL-MAD-02,A,10,4511.8,828.0,105,0.843,0.184,2
2024-03-08,CL-MAD-03,A,10,4668.2,752.7,168,0.77,0.161,4
2024-03-08,CL-SEV-01,D,10,10474.0,3420.4,78,0.544,0.327,0
2024-03-08,CL-VLC-01,C,10,5023.0,1033.2,106,0.751,0.206,3
2024-03-08,CL-VLC-02,C,9,4463.7,1263.5,98,0.714,0.283,1
2024-03-09,CL-BCN-01,B,8,3989.0,899.1,111,0.813,0.225,4
2024-03-09,CL-BCN-02,B,7,3565.8,760.0,85,0.778,0.213,6
2024-03-09,CL-BIO-01,E,7,3458.2,370.1,84,0.743,0.107,2
2024-03-09,CL-MAD-01,A,7,3153.0,398.1,85,0.716,0.126,2
2024-03-09,CL-MAD-02,A,7,3019.2,498.0,79,0.715,0.165,4
2024-03-09,CL-MAD-03,A,8,3510.6,734.6,114,0.748,0.209,7
2024-03-09,CL-SEV-01,D,7,7546.1,2699.6,54,0.626,0.358,0
2024-03-09,CL-VLC-01,C,8,3798.6,913.7,88,0.806,0.241,1
2024-03-09,CL-VLC-02,C,9,4195.2,745.0,95,0.745,0.178,4
2024-03-10,CL-BCN-01,B,3,1484.8,394.4,41,0.678,0.266,1
2024-03-10,CL-BCN-02,B,3,1552.3,288.0,46,0.804,0.186,3
2024-03-10,CL-BIO-01,E,3,,,40,0.816,,1
2024-03-10,CL-MAD-01,A,3,1158.3,142.5,41,0.808,0.123,2
2024-03-10,CL-MAD-02,A,3,1512.2,294.9,41,0.775,0.195,2
2024-03-10,CL-MAD-03,A,3,1516.6,354.4,46,0.745,0.234,2
2024-03-10,CL-SEV-01,D,3,3375.0,1168.3,26,0.595,0.346,1
2024-03-10,CL-VLC-01,C,3,1480.9,231.4,39,0.735,0.156,0
2024-03-10,CL-VLC-02,C,3,1551.7,300.6,35,0.717,0.194,2
2024-03-11,CL-BCN-01,B,11,5379.9,1350.9,145,0.836,0.251,4
2024-03-11,CL-BCN-02,B,9,4690.6,1254.4,125,0.585,0.267,11
2024-03-11,CL-BIO-01,E,10,5072.3,708.7,105,0.926,0.14,2
2024-03-11,CL-MAD-01,A,10,4387.2,775.6,150,0.781,0.177,6
2024-03-11,CL-MAD-02,A,9,3932.3,792.3,121,0.745,0.201,2
2024-03-11,CL-MAD-03,A,10,4712.8,909.4,172,0.821,0.193,6
2024-03-11,CL-SEV-01,D,10,10291.7,3220.0,75,0.641,0.313,2
2024-03-11,CL-VLC-01,C,10,5034.9,1214.8,130,0.716,0.241,3
2024-03-11,CL-VLC-02,C,10,4732.3,943.3,123,0.802,0.199,0
2024-03-12,CL-BCN-01,B,10,4823.9,977.2,111,0.705,0.203,2
2024-03-12,CL-BCN-02,B,10,5010.7,1028.4,127,0.743,0.205,2
2024-03-12,CL-BIO-01,E,9,4792.8,831.5,91,0.792,0.173,0
2024-03-12,CL-MAD-01,A,11,4920.7,995.3,131,0.83,0.202,7
2024-03-12,CL-MAD-02,A,10,4438.0,810.5,118,0.948,0.183,5
2024-03-12,CL-MAD-03,A,11,4922.7,778.2,149,0.777,0.158,8
2024-03-12,CL-SEV-01,D,10,10759.4,3777.7,76,0.61,0.351,1
2024-03-12,CL-VLC-01,C,10,4839.7,1152.9,116,0.723,0.238,3
2024-03-12,CL-VLC-02,C,10,4860.4,1172.4,107,0.723,0.241,6
2024-03-13,CL-BCN-01,B,9,4734.6,806.0,127,0.7,0.17,4
2024-03-13,CL-BCN-02,B,8,4125.7,685.4,115,0.73,0.166,7
2024-03-13,CL-BIO-01,E,9,4435.6,635.2,122,0.845,0.143,1
2024-03-13,CL-MAD-01,A,8,3511.9,739.7,98,0.801,0.211,3
2024-03-13,CL-MAD-02,A,10,4493.8,569.0,150,0.856,0.127,5
2024-03-13,CL-MAD-03,A,11,4865.2,992.3,175,0.788,0.204,6
2024-03-13,CL-SEV-01,D,11,11821.9,4076.2,84,0.492,0.345,0
2024-03-13,CL-VLC-01,C,10,4763.6,1114.2,108,0.723,0.234,1
2024-03-13,CL-VLC-02,C,7,3590.4,813.9,92,0.84,0.227,2
2024-03-14,CL-BCN-01,B,10,5191.1,1193.1,112,0.736,0.23,4
2024-03-14,CL-BCN-02,B,9,4536.4,1139.8,111,0.654,0.251,5
2024-03-14,CL-BIO-01,E,10,5084.8,488.3,120,0.827,0.096,2
2024-03-14,CL-MAD-01,A,9,4145.0,822.8,111,0.861,0.199,4
2024-03-14,CL-MAD-02,A,11,5128.0,871.8,144,0.782,0.17,4
2024-03-14,CL-MAD-03,A,11,4890.9,882.8,149,0.831,0.18,7
2024-03-14,CL-SEV-01,D,9,9445.2,3511.3,49,0.526,0.372,1
2024-03-14,CL-VLC-01,C,10,4913.3,1440.5,142,0.753,0.293,4
2024-03-14,CL-VLC-02,C,9,4251.3,746.8,86,0.808,0.176,4
2024-03-15,CL-BCN-01,B,11,5496.5,1473.6,129,0.744,0.268,8
2024-03-15,CL-BCN-02,B,8,3825.7,836.3,106,0.715,0.219,4
2024-03-15,CL-BIO-01,E,11,5783.8,568.2,136,0.903,0.098,2
2024-03-15,CL-MAD-01,A,10,4417.7,741.8,138,0.76,0.168,3
2024-03-15,CL-MAD-02,A,9,4339.5,645.4,134,0.835,0.149,10
2024-03-15,CL-MAD-03,A,10,4605.6,814.4,157,0.766,0.177,9
2024-03-15,CL-SEV-01,D,11,11323.4,3851.9,49,0.548,0.34,0
2024-03-15,CL-VLC-01,C,10,4774.3,1254.4,115,0.672,0.263,4
2024-03-15,CL-VLC-02,C,11,5522.9,1133.3,155,0.746,0.205,2
